title,description,references,remediationProcedure,id,name,author
"Ensure that personnel are trained to carry out their assigned information security-related duties and responsibilities.","Protecting Controlled Unclassified Information in Nonfederal Systems and Organizations","n/a","n/a","5f72c1c5-a819-4bcd-876c-05859188b3d4","nist-sp800-171","National Institute of Standards and Technology (NIST)"
"Ensure that managers, systems administrators, and users of organizational systems are made aware of the security risks associated with their activities and of the applicable policies, standards, and procedures related to the security of those systems.","Protecting Controlled Unclassified Information in Nonfederal Systems and Organizations","n/a","n/a","5f72c1c5-a819-4bcd-876c-05859188b3d4","nist-sp800-171","National Institute of Standards and Technology (NIST)"
"Identify unauthorized use of organizational systems.","Protecting Controlled Unclassified Information in Nonfederal Systems and Organizations","n/a","n/a","5f72c1c5-a819-4bcd-876c-05859188b3d4","nist-sp800-171","National Institute of Standards and Technology (NIST)"
"Monitor organizational systems, including inbound and outbound communications traffic, to detect attacks and indicators of potential attacks.","Protecting Controlled Unclassified Information in Nonfederal Systems and Organizations","n/a","n/a","5f72c1c5-a819-4bcd-876c-05859188b3d4","nist-sp800-171","National Institute of Standards and Technology (NIST)"
"Perform periodic scans of organizational systems and real-time scans of files from external sources as files are downloaded, opened, or executed.","Protecting Controlled Unclassified Information in Nonfederal Systems and Organizations","n/a","n/a","5f72c1c5-a819-4bcd-876c-05859188b3d4","nist-sp800-171","National Institute of Standards and Technology (NIST)"
"Update malicious code protection mechanisms when new releases are available.","Protecting Controlled Unclassified Information in Nonfederal Systems and Organizations","n/a","n/a","5f72c1c5-a819-4bcd-876c-05859188b3d4","nist-sp800-171","National Institute of Standards and Technology (NIST)"
"Monitor system security alerts and advisories and take action in response.","Protecting Controlled Unclassified Information in Nonfederal Systems and Organizations","n/a","n/a","5f72c1c5-a819-4bcd-876c-05859188b3d4","nist-sp800-171","National Institute of Standards and Technology (NIST)"
"Provide protection from malicious code at designated locations within organizational systems.","Protecting Controlled Unclassified Information in Nonfederal Systems and Organizations","n/a","n/a","5f72c1c5-a819-4bcd-876c-05859188b3d4","nist-sp800-171","National Institute of Standards and Technology (NIST)"
"Identify, report, and correct system flaws in a timely manner.","Protecting Controlled Unclassified Information in Nonfederal Systems and Organizations","n/a","n/a","5f72c1c5-a819-4bcd-876c-05859188b3d4","nist-sp800-171","National Institute of Standards and Technology (NIST)"
"Terminate network connections associated with communications sessions at the end of the sessions or after a defined period of inactivity.","Protecting Controlled Unclassified Information in Nonfederal Systems and Organizations","n/a","n/a","5f72c1c5-a819-4bcd-876c-05859188b3d4","nist-sp800-171","National Institute of Standards and Technology (NIST)"
"Implement cryptographic mechanisms to prevent unauthorized disclosure of CUI during transmission unless otherwise protected by alternative physical safeguards.","Protecting Controlled Unclassified Information in Nonfederal Systems and Organizations","https://csrc.nist.gov/Projects/Cryptographic-Standards-and-Guidelines","n/a","5f72c1c5-a819-4bcd-876c-05859188b3d4","nist-sp800-171","National Institute of Standards and Technology (NIST)"
"Prevent remote devices from simultaneously establishing non-remote connections with organizational systems and communicating via some other connection to resources in external networks (i.e., split tunneling).","Protecting Controlled Unclassified Information in Nonfederal Systems and Organizations","n/a","n/a","5f72c1c5-a819-4bcd-876c-05859188b3d4","nist-sp800-171","National Institute of Standards and Technology (NIST)"
"Deny network communications traffic by default and allow network communications traffic by exception (i.e., deny all, permit by exception).","Protecting Controlled Unclassified Information in Nonfederal Systems and Organizations","n/a","n/a","5f72c1c5-a819-4bcd-876c-05859188b3d4","nist-sp800-171","National Institute of Standards and Technology (NIST)"
"Implement subnetworks for publicly accessible system components that are physically or logically separated from internal networks.","Protecting Controlled Unclassified Information in Nonfederal Systems and Organizations","n/a","n/a","5f72c1c5-a819-4bcd-876c-05859188b3d4","nist-sp800-171","National Institute of Standards and Technology (NIST)"
"Prevent unauthorized and unintended information transfer via shared system resources.","Protecting Controlled Unclassified Information in Nonfederal Systems and Organizations","n/a","n/a","5f72c1c5-a819-4bcd-876c-05859188b3d4","nist-sp800-171","National Institute of Standards and Technology (NIST)"
"Separate user functionality from system management functionality.","Protecting Controlled Unclassified Information in Nonfederal Systems and Organizations","n/a","n/a","5f72c1c5-a819-4bcd-876c-05859188b3d4","nist-sp800-171","National Institute of Standards and Technology (NIST)"
"Employ architectural designs, software development techniques, and systems engineering principles that promote effective information security within organizational systems.","Protecting Controlled Unclassified Information in Nonfederal Systems and Organizations","n/a","n/a","5f72c1c5-a819-4bcd-876c-05859188b3d4","nist-sp800-171","National Institute of Standards and Technology (NIST)"
"Protect the confidentiality of CUI at rest.","Protecting Controlled Unclassified Information in Nonfederal Systems and Organizations","https://csrc.nist.gov/Projects/Cryptographic-Standards-and-Guidelines","n/a","5f72c1c5-a819-4bcd-876c-05859188b3d4","nist-sp800-171","National Institute of Standards and Technology (NIST)"
"Protect the authenticity of communications sessions.","Protecting Controlled Unclassified Information in Nonfederal Systems and Organizations","n/a","n/a","5f72c1c5-a819-4bcd-876c-05859188b3d4","nist-sp800-171","National Institute of Standards and Technology (NIST)"
"Control and monitor the use of Voice over Internet Protocol (VoIP) technologies.","Protecting Controlled Unclassified Information in Nonfederal Systems and Organizations","n/a","n/a","5f72c1c5-a819-4bcd-876c-05859188b3d4","nist-sp800-171","National Institute of Standards and Technology (NIST)"
"Control and monitor the use of mobile code.","Protecting Controlled Unclassified Information in Nonfederal Systems and Organizations","n/a","n/a","5f72c1c5-a819-4bcd-876c-05859188b3d4","nist-sp800-171","National Institute of Standards and Technology (NIST)"
"Prohibit remote activation of collaborative computing devices and provide indication of devices in use to users present at the device.","Protecting Controlled Unclassified Information in Nonfederal Systems and Organizations","n/a","n/a","5f72c1c5-a819-4bcd-876c-05859188b3d4","nist-sp800-171","National Institute of Standards and Technology (NIST)"
"Employ FIPS-validated cryptography when used to protect the confidentiality of CUI.","Protecting Controlled Unclassified Information in Nonfederal Systems and Organizations","https://csrc.nist.gov/Projects/Cryptographic-Standards-and-Guidelines
https://csrc.nist.gov/projects/cmvp
https://csrc.nist.gov/projects/cavp
","n/a","5f72c1c5-a819-4bcd-876c-05859188b3d4","nist-sp800-171","National Institute of Standards and Technology (NIST)"
"Establish and manage cryptographic keys for cryptography employed in organizational systems.","Protecting Controlled Unclassified Information in Nonfederal Systems and Organizations","n/a","n/a","5f72c1c5-a819-4bcd-876c-05859188b3d4","nist-sp800-171","National Institute of Standards and Technology (NIST)"
"Monitor, control, and protect communications (i.e., information transmitted or received by organizational systems) at the external boundaries and key internal boundaries of organizational systems.","Protecting Controlled Unclassified Information in Nonfederal Systems and Organizations","n/a","n/a","5f72c1c5-a819-4bcd-876c-05859188b3d4","nist-sp800-171","National Institute of Standards and Technology (NIST)"
"Develop, document, and periodically update system security plans that describe system boundaries, system environments of operation, how security requirements are implemented, and the relationships with or connections to other systems.","Protecting Controlled Unclassified Information in Nonfederal Systems and Organizations","n/a","n/a","5f72c1c5-a819-4bcd-876c-05859188b3d4","nist-sp800-171","National Institute of Standards and Technology (NIST)"
"Monitor security controls on an ongoing basis to ensure the continued effectiveness of the controls.","Protecting Controlled Unclassified Information in Nonfederal Systems and Organizations","n/a","n/a","5f72c1c5-a819-4bcd-876c-05859188b3d4","nist-sp800-171","National Institute of Standards and Technology (NIST)"
"Develop and implement plans of action designed to correct deficiencies and reduce or eliminate vulnerabilities in organizational systems.","Protecting Controlled Unclassified Information in Nonfederal Systems and Organizations","n/a","n/a","5f72c1c5-a819-4bcd-876c-05859188b3d4","nist-sp800-171","National Institute of Standards and Technology (NIST)"
"Periodically assess the security controls in organizational systems to determine if the controls are effective in their application.","Protecting Controlled Unclassified Information in Nonfederal Systems and Organizations","n/a","n/a","5f72c1c5-a819-4bcd-876c-05859188b3d4","nist-sp800-171","National Institute of Standards and Technology (NIST)"
"Remediate vulnerabilities in accordance with risk assessments.","Protecting Controlled Unclassified Information in Nonfederal Systems and Organizations","n/a","n/a","5f72c1c5-a819-4bcd-876c-05859188b3d4","nist-sp800-171","National Institute of Standards and Technology (NIST)"
"Scan for vulnerabilities in organizational systems and applications periodically and when new vulnerabilities affecting those systems and applications are identified.","Protecting Controlled Unclassified Information in Nonfederal Systems and Organizations","n/a","n/a","5f72c1c5-a819-4bcd-876c-05859188b3d4","nist-sp800-171","National Institute of Standards and Technology (NIST)"
"Periodically assess the risk to organizational operations (including mission, functions, image, or reputation), organizational assets, and individuals, resulting from the operation of organizational systems and the associated processing, storage, or transmission of CUI.","Protecting Controlled Unclassified Information in Nonfederal Systems and Organizations","n/a","n/a","5f72c1c5-a819-4bcd-876c-05859188b3d4","nist-sp800-171","National Institute of Standards and Technology (NIST)"
"Enforce safeguarding measures for CUI at alternate work sites.","Protecting Controlled Unclassified Information in Nonfederal Systems and Organizations","n/a","n/a","5f72c1c5-a819-4bcd-876c-05859188b3d4","nist-sp800-171","National Institute of Standards and Technology (NIST)"
"Control and manage physical access devices.","Protecting Controlled Unclassified Information in Nonfederal Systems and Organizations","n/a","n/a","5f72c1c5-a819-4bcd-876c-05859188b3d4","nist-sp800-171","National Institute of Standards and Technology (NIST)"
"Maintain audit logs of physical access.","Protecting Controlled Unclassified Information in Nonfederal Systems and Organizations","n/a","n/a","5f72c1c5-a819-4bcd-876c-05859188b3d4","nist-sp800-171","National Institute of Standards and Technology (NIST)"
"Escort visitors and monitor visitor activity.","Protecting Controlled Unclassified Information in Nonfederal Systems and Organizations","n/a","n/a","5f72c1c5-a819-4bcd-876c-05859188b3d4","nist-sp800-171","National Institute of Standards and Technology (NIST)"
"Protect and monitor the physical facility and support infrastructure for organizational systems.","Protecting Controlled Unclassified Information in Nonfederal Systems and Organizations","n/a","n/a","5f72c1c5-a819-4bcd-876c-05859188b3d4","nist-sp800-171","National Institute of Standards and Technology (NIST)"
"Limit physical access to organizational systems, equipment, and the respective operating environments to authorized individuals.","Protecting Controlled Unclassified Information in Nonfederal Systems and Organizations","n/a","n/a","5f72c1c5-a819-4bcd-876c-05859188b3d4","nist-sp800-171","National Institute of Standards and Technology (NIST)"
"Provide privacy and security notices consistent with applicable CUI rules.","Protecting Controlled Unclassified Information in Nonfederal Systems and Organizations","n/a","n/a","5f72c1c5-a819-4bcd-876c-05859188b3d4","nist-sp800-171","National Institute of Standards and Technology (NIST)"
