model,object_name,parentName,owner,dataset,field_name,display_name,type,required,recommended,extracted_type,calculation_type,expression,base_search,constraints,prescribed_values,description
Data_Access,Data_Access,BaseEvent,BaseEvent.Data_Access,Data_Access,vendor_product,vendor_product,string,False,True,calculated,Eval,"case(isnotnull(vendor_product),vendor_product,isnotnull(vendor) AND vendor!=""unknown"" AND isnotnull(product) AND product!=""unknown"",vendor."" "".product,isnotnull(vendor) AND vendor!=""unknown"" AND (isnull(product) OR product=""unknown""),vendor."" unknown"",(isnull(vendor) OR vendor=""unknown"") AND isnotnull(product) AND product!=""unknown"",""unknown "".product,isnotnull(sourcetype),sourcetype,1=1,""unknown"")",,(`cim_Data_Access_indexes`) tag=data tag=access,,The vendor and product name of the vendor.
Databases,All_Databases,BaseEvent,BaseEvent.All_Databases,All_Databases,dest,dest,string,False,False,extracted,,,,(`cim_Databases_indexes`) tag=database,,"The destination of the database event. You can alias this from more specific fields, such as dest_host, dest_ip, or dest_name."
Databases,All_Databases,BaseEvent,BaseEvent.All_Databases,All_Databases,dest_bunit,dest_bunit,string,False,False,extracted,,,,(`cim_Databases_indexes`) tag=database,,The business unit of the destination.
Databases,All_Databases,BaseEvent,BaseEvent.All_Databases,All_Databases,dest_category,dest_category,string,False,False,extracted,,,,(`cim_Databases_indexes`) tag=database,,The category of the destination.
Databases,All_Databases,BaseEvent,BaseEvent.All_Databases,All_Databases,dest_priority,dest_priority,string,False,False,extracted,,,,(`cim_Databases_indexes`) tag=database,,The priority of the destination.
Databases,All_Databases,BaseEvent,BaseEvent.All_Databases,All_Databases,duration,duration,number,False,False,extracted,,,,(`cim_Databases_indexes`) tag=database,,"The amount of time for the completion of the database event, in seconds."
Databases,All_Databases,BaseEvent,BaseEvent.All_Databases,All_Databases,object,object,string,False,False,extracted,,,,(`cim_Databases_indexes`) tag=database,,The name of the database object.
Databases,All_Databases,BaseEvent,BaseEvent.All_Databases,All_Databases,response_time,response_time,number,False,False,extracted,,,,(`cim_Databases_indexes`) tag=database,,"The amount of time it took to receive a response in the database event, in seconds."
Databases,All_Databases,BaseEvent,BaseEvent.All_Databases,All_Databases,src,src,string,False,False,extracted,,,,(`cim_Databases_indexes`) tag=database,,"The source of the database event. You can alias this from more specific fields, such as src_host, src_ip, or src_name."
Databases,All_Databases,BaseEvent,BaseEvent.All_Databases,All_Databases,src_bunit,src_bunit,string,False,False,extracted,,,,(`cim_Databases_indexes`) tag=database,,The business unit of the source.
Databases,All_Databases,BaseEvent,BaseEvent.All_Databases,All_Databases,src_category,src_category,string,False,False,extracted,,,,(`cim_Databases_indexes`) tag=database,,The category of the source.
Databases,All_Databases,BaseEvent,BaseEvent.All_Databases,All_Databases,src_priority,src_priority,string,False,False,extracted,,,,(`cim_Databases_indexes`) tag=database,,The priority of the source.
Databases,All_Databases,BaseEvent,BaseEvent.All_Databases,All_Databases,tag,tag,string,False,False,extracted,,,,(`cim_Databases_indexes`) tag=database,,This automatically generated field is used to access tags from within data models. Add-on builders do not need to populate it.
Databases,All_Databases,BaseEvent,BaseEvent.All_Databases,All_Databases,user,user,string,False,False,extracted,,,,(`cim_Databases_indexes`) tag=database,,Name of the database process user.
Databases,All_Databases,BaseEvent,BaseEvent.All_Databases,All_Databases,user_bunit,user_bunit,string,False,False,extracted,,,,(`cim_Databases_indexes`) tag=database,,The business unit of the user.
Databases,All_Databases,BaseEvent,BaseEvent.All_Databases,All_Databases,user_category,user_category,string,False,False,extracted,,,,(`cim_Databases_indexes`) tag=database,,The category associated with the user.
Databases,All_Databases,BaseEvent,BaseEvent.All_Databases,All_Databases,user_priority,user_priority,string,False,False,extracted,,,,(`cim_Databases_indexes`) tag=database,,The priority of the user.
Databases,All_Databases,BaseEvent,BaseEvent.All_Databases,All_Databases,cim_entity_zone,cim_entity_zone,string,False,False,extracted,,,,(`cim_Databases_indexes`) tag=database,,This field is automatically provided by asset and identity correlation features of applications like Splunk Enterprise Security. Do not define extractions for this field when writing add-ons.
Databases,All_Databases,BaseEvent,BaseEvent.All_Databases,All_Databases,vendor_product,vendor_product,string,False,False,calculated,Eval,"case(isnotnull(vendor_product),vendor_product,isnotnull(vendor) AND vendor!=""unknown"" AND isnotnull(product) AND product!=""unknown"",vendor."" "".product,isnotnull(vendor) AND vendor!=""unknown"" AND (isnull(product) OR product=""unknown""),vendor."" unknown"",(isnull(vendor) OR vendor=""unknown"") AND isnotnull(product) AND product!=""unknown"",""unknown "".product,isnotnull(sourcetype),sourcetype,1=1,""unknown"")",,(`cim_Databases_indexes`) tag=database,,The vendor and product name of the database system. This field can be automatically populated by vendor and product fields in your data.
Databases,Database_Instance,All_Databases,All_Databases.Database_Instance,All_Databases.Database_Instance,instance_name,instance_name,string,False,False,extracted,,,,tag=instance,,The name of the database instance.
Databases,Database_Instance,All_Databases,All_Databases.Database_Instance,All_Databases.Database_Instance,instance_version,instance_version,string,False,False,extracted,,,,tag=instance,,The version of the database instance.
Databases,Database_Instance,All_Databases,All_Databases.Database_Instance,All_Databases.Database_Instance,session_limit,session_limit,number,False,False,extracted,,,,tag=instance,,The maximum number of sessions that the database instance can handle.
Databases,Database_Instance,All_Databases,All_Databases.Database_Instance,All_Databases.Database_Instance,process_limit,process_limit,number,False,False,extracted,,,,tag=instance,,The maximum number of processes that the database instance can handle.
Databases,Instance_Stats,Database_Instance,Database_Instance.Instance_Stats,Database_Instance.Instance_Stats,start_time,start_time,timestamp,False,False,extracted,,,,tag=stats,,The total amount of uptime for the database instance.
Databases,Instance_Stats,Database_Instance,Database_Instance.Instance_Stats,Database_Instance.Instance_Stats,availability,availability,string,False,False,extracted,,,,tag=stats,"Available, Not Available",The status of the database server.
Databases,Instance_Stats,Database_Instance,Database_Instance.Instance_Stats,Database_Instance.Instance_Stats,sessions,sessions,number,False,False,extracted,,,,tag=stats,,The total number of sessions currently in use for the database instance.
Databases,Instance_Stats,Database_Instance,Database_Instance.Instance_Stats,Database_Instance.Instance_Stats,processes,processes,number,False,False,extracted,,,,tag=stats,,The number of processes currently running for the database instance.
Databases,Instance_Stats,Database_Instance,Database_Instance.Instance_Stats,Database_Instance.Instance_Stats,dump_area_used,dump_area_used,string,False,False,extracted,,,,tag=stats,,The amount of the database dump area that has been used.
Databases,Instance_Stats,Database_Instance,Database_Instance.Instance_Stats,Database_Instance.Instance_Stats,tablespace_used,tablespace_used,string,False,False,extracted,,,,tag=stats,,"The total amount of tablespace used for the database instance, in bytes."
Databases,Instance_Stats,Database_Instance,Database_Instance.Instance_Stats,Database_Instance.Instance_Stats,number_of_users,number_of_users,number,False,False,extracted,,,,tag=stats,,The total number of users for the database instance.
Databases,Instance_Stats,Database_Instance,Database_Instance.Instance_Stats,Database_Instance.Instance_Stats,avg_executions,avg_executions,number,False,False,extracted,,,,tag=stats,,The average number of executions for the database instance.
Databases,Instance_Stats,Database_Instance,Database_Instance.Instance_Stats,Database_Instance.Instance_Stats,instance_reads,instance_reads,number,False,False,extracted,,,,tag=stats,,The total number of reads for the database instance.
Databases,Instance_Stats,Database_Instance,Database_Instance.Instance_Stats,Database_Instance.Instance_Stats,instance_writes,instance_writes,number,False,False,extracted,,,,tag=stats,,The total number of writes for the database instance.
Databases,Instance_Stats,Database_Instance,Database_Instance.Instance_Stats,Database_Instance.Instance_Stats,sga_buffer_cache_size,sga_buffer_cache_size,number,False,False,extracted,,,,tag=stats,,"The total size of the buffer cache for the database instance, in bytes."
Databases,Instance_Stats,Database_Instance,Database_Instance.Instance_Stats,Database_Instance.Instance_Stats,sga_shared_pool_size,sga_shared_pool_size,number,False,False,extracted,,,,tag=stats,,"The total size of the shared pool for this database instance, in bytes."
Databases,Instance_Stats,Database_Instance,Database_Instance.Instance_Stats,Database_Instance.Instance_Stats,sga_redo_log_buffer_size,sga_redo_log_buffer_size,number,False,False,extracted,,,,tag=stats,,"The total size of the redo log buffer for the database instance, in bytes."
Databases,Instance_Stats,Database_Instance,Database_Instance.Instance_Stats,Database_Instance.Instance_Stats,sga_library_cache_size,sga_library_cache_size,number,False,False,extracted,,,,tag=stats,,"The total library cache size for the database instance, in bytes."
Databases,Instance_Stats,Database_Instance,Database_Instance.Instance_Stats,Database_Instance.Instance_Stats,sga_fixed_area_size,sga_fixed_area_size,number,False,False,extracted,,,,tag=stats,,"The size of the fixed area (also referred to as the fixed SGA) for the database instance, in bytes."
Databases,Instance_Stats,Database_Instance,Database_Instance.Instance_Stats,Database_Instance.Instance_Stats,sga_sql_area_size,sga_sql_area_size,number,False,False,extracted,,,,tag=stats,,"The total size of the SQL area for this database instance, in bytes."
Databases,Instance_Stats,Database_Instance,Database_Instance.Instance_Stats,Database_Instance.Instance_Stats,sga_buffer_hit_limit,sga_buffer_hit_limit,number,False,False,extracted,,,,tag=stats,,The maximum number of buffers that can be hit in the database instance without finding a free buffer.
Databases,Instance_Stats,Database_Instance,Database_Instance.Instance_Stats,Database_Instance.Instance_Stats,sga_data_dict_hit_ratio,sga_data_dict_hit_ratio,number,False,False,extracted,,,,tag=stats,,The hit-to-miss ratio for the database instance's data dictionary.
Databases,Instance_Stats,Database_Instance,Database_Instance.Instance_Stats,Database_Instance.Instance_Stats,sga_free_memory,sga_free_memory,number,False,False,extracted,,,,tag=stats,,"The total amount of free memory in the database instance SGA, in bytes."
Databases,Session_Info,Database_Instance,Database_Instance.Session_Info,Database_Instance.Session_Info,session_id,session_id,string,False,False,extracted,,,,tag=session,,The unique id that identifies the session.
Databases,Session_Info,Database_Instance,Database_Instance.Session_Info,Database_Instance.Session_Info,session_status,session_status,string,False,False,extracted,,,,tag=session,"Online, Offline",The current status of the session.
Databases,Session_Info,Database_Instance,Database_Instance.Session_Info,Database_Instance.Session_Info,machine,machine,string,False,False,extracted,,,,tag=session,,The name of the logical host associated with the database instance.
Databases,Session_Info,Database_Instance,Database_Instance.Session_Info,Database_Instance.Session_Info,elapsed_time,elapsed_time,number,False,False,extracted,,,,tag=session,,"The total amount of time elapsed since the user started the session by logging into the database server, in seconds."
Databases,Session_Info,Database_Instance,Database_Instance.Session_Info,Database_Instance.Session_Info,cpu_used,cpu_used,number,False,False,extracted,,,,tag=session,,The number of CPU centiseconds used by the session. Divide this value by 100 to get the CPU seconds.
Databases,Session_Info,Database_Instance,Database_Instance.Session_Info,Database_Instance.Session_Info,memory_sorts,memory_sorts,number,False,False,extracted,,,,tag=session,,The total number of memory sorts performed during the session.
Databases,Session_Info,Database_Instance,Database_Instance.Session_Info,Database_Instance.Session_Info,table_scans,table_scans,number,False,False,extracted,,,,tag=session,,Number of table scans performed during the session.
Databases,Session_Info,Database_Instance,Database_Instance.Session_Info,Database_Instance.Session_Info,physical_reads,physical_reads,number,False,False,extracted,,,,tag=session,,The total number of physical reads performed during the session.
Databases,Session_Info,Database_Instance,Database_Instance.Session_Info,Database_Instance.Session_Info,logical_reads,logical_reads,number,False,False,extracted,,,,tag=session,,The total number of consistent gets and database block gets performed during the session.
Databases,Session_Info,Database_Instance,Database_Instance.Session_Info,Database_Instance.Session_Info,commits,commits,number,False,False,extracted,,,,tag=session,,The number of commits per second performed by the user associated with the session.
