"_time",avgBytes,avgDuration,"bot_type",botnet,commonProtocol,numFlows,"src_ip",sumBytes,types,uniqueDstIp,uniqueDstPort,uniqueProtocols
1313424180,"29055.604166666668","2.8325845416666664",virut,1,tcp,48,"147.32.84.165",1394669,Botnet,18,6,2
1313424240,"31618.315789473683","2.71465554385965",virut,1,tcp,114,"147.32.84.165",3604488,Botnet,24,6,2
1313424300,"43386.77173913043","3.032998315217392",virut,1,tcp,92,"147.32.84.165",3991583,Botnet,21,6,2
1313424360,"43316.183908045976","3.6318249770114934",virut,1,tcp,87,"147.32.84.165",3768508,Botnet,20,7,2
1313424420,"5756.836734693878","9.941360632653058",virut,1,tcp,49,"147.32.84.165",282085,Botnet,13,6,2
1313424480,"332.3888888888889","1.3248719166666665",virut,1,tcp,36,"147.32.84.165",11966,Botnet,7,2,1
1313424540,"314.4047619047619","1.784478119047619",virut,1,tcp,42,"147.32.84.165",13205,Botnet,11,4,2
1313424600,"318.3157894736842","1.7360720263157894",virut,1,tcp,38,"147.32.84.165",12096,Botnet,9,3,1
1313424660,"405.74418604651163","3.9935596279069774",virut,1,tcp,43,"147.32.84.165",17447,Botnet,12,6,2
1313424720,"434.225","2.4598581",virut,1,tcp,40,"147.32.84.165",17369,Botnet,13,7,2
1313424960,"558.3333333333334","0.05511533333333333",virut,1,udp,3,"147.32.84.165",1675,Botnet,2,2,2
1313425080,206,"4.4124085",virut,1,tcp,2,"147.32.84.165",412,Botnet,2,2,2
1313425140,"9156.75","879.329158",virut,1,tcp,4,"147.32.84.165",36627,Botnet,3,2,2
1313425200,"9458.478260869566","5.239905434782608",virut,1,tcp,23,"147.32.84.165",217545,Botnet,14,4,2
1313425260,"12731.666666666666","23.420308333333324",virut,1,tcp,30,"147.32.84.165",381950,Botnet,26,4,2
1313425320,"337.94805194805195","1.329718935064935",virut,1,udp,154,"147.32.84.165",52044,Botnet,36,5,2
1313425380,"2922.92","5.58420528",virut,1,tcp,75,"147.32.84.165",219219,Botnet,38,6,2
1313425440,"1087.7529411764706","6.137013635294117",virut,1,tcp,85,"147.32.84.165",92459,Botnet,29,6,2
1313425500,"1969.0849056603774","28.44588201886794",virut,1,udp,106,"147.32.84.165",208723,Botnet,33,6,2
1313425560,"3373.080808080808","5.865717535353533",virut,1,tcp,99,"147.32.84.165",333935,Botnet,36,8,2
1313425620,"3330.443181818182","32.59242657954545",virut,1,tcp,88,"147.32.84.165",293079,Botnet,36,8,2
1313425680,"4782.023255813953","60.993893604651156",virut,1,tcp,86,"147.32.84.165",411254,Botnet,33,6,2
1313425740,"1105.4812030075188","43.90976751127819",virut,1,udp,133,"147.32.84.165",147029,Botnet,38,10,3
1313425800,"270.0842105263158","54.78593662105263",virut,1,udp,95,"147.32.84.165",25658,Botnet,32,5,3
1313425860,"1704.0873786407767","27.80966091262136",virut,1,udp,103,"147.32.84.165",175521,Botnet,32,6,2
1313425920,"509.69135802469134","37.2966657037037",virut,1,tcp,81,"147.32.84.165",41285,Botnet,30,6,2
1313425980,"282.6951219512195","2.8739814756097566",virut,1,udp,82,"147.32.84.165",23181,Botnet,30,4,2
1313426040,"292.64835164835165","2.8278534175824173",virut,1,udp,91,"147.32.84.165",26631,Botnet,32,4,2
1313426100,"320.4864864864865","3.4100580675675674",virut,1,tcp,74,"147.32.84.165",23716,Botnet,32,5,2
1313426160,"544.0617283950618","97.25789322222222",virut,1,tcp,81,"147.32.84.165",44069,Botnet,32,6,2
1313426220,"417.6111111111111","31.667049244444442",virut,1,udp,90,"147.32.84.165",37585,Botnet,33,6,2
1313426280,"864.7802197802198","32.83282725274725",virut,1,udp,91,"147.32.84.165",78695,Botnet,33,6,2
1313426340,"942.1415094339623","77.91422682075473",virut,1,tcp,106,"147.32.84.165",99867,Botnet,35,6,2
1313426400,"1429.6344086021506","87.6286094623656",virut,1,tcp,93,"147.32.84.165",132956,Botnet,37,7,2
1313426460,"1299.9651162790697","122.28214318604651",virut,1,tcp,86,"147.32.84.165",111797,Botnet,36,5,2
1313426520,"5009.136842105263","30.37540372631579",virut,1,tcp,95,"147.32.84.165",475868,Botnet,31,5,2
1313426580,"7445.614583333333","57.79766425",virut,1,tcp,96,"147.32.84.165",714779,Botnet,31,5,2
1313426640,"10705.5","62.963888727272725",virut,1,tcp,88,"147.32.84.165",942084,Botnet,31,6,2
1313426700,"12465.844660194174","29.860209796116504",virut,1,tcp,103,"147.32.84.165",1283982,Botnet,30,6,2
1313426760,"1395.0212765957447","32.388334212765955",virut,1,tcp,94,"147.32.84.165",131132,Botnet,33,6,2
1313426820,"318.1707317073171","5.2838858170731715",virut,1,tcp,82,"147.32.84.165",26090,Botnet,31,5,2
1313426880,"282.0243902439024","96.92359129268293",virut,1,tcp,82,"147.32.84.165",23126,Botnet,27,4,2
1313426940,"408.75949367088606","37.2307783164557",virut,1,tcp,79,"147.32.84.165",32292,Botnet,35,5,2
1313427000,442,"156.13926307228917",virut,1,tcp,83,"147.32.84.165",36686,Botnet,33,6,2
1313427060,"1308.7263157894736","33.159843957894736",virut,1,tcp,95,"147.32.84.165",124329,Botnet,30,6,2
1313427120,"2385.1428571428573","31.29036993877551",virut,1,tcp,98,"147.32.84.165",233744,Botnet,35,6,2
1313427180,"2368.308411214953","28.391784785046728",virut,1,udp,107,"147.32.84.165",253409,Botnet,31,6,2
1313427240,"1576.963963963964","26.82050682882883",virut,1,udp,111,"147.32.84.165",175043,Botnet,33,6,2
1313427300,"2170.6021505376343","33.47631552688172",virut,1,tcp,93,"147.32.84.165",201866,Botnet,32,6,2
1313427360,"3711.6629213483147","59.57406520224718",virut,1,tcp,89,"147.32.84.165",330338,Botnet,29,6,2
1313427420,"2865.936842105263","83.44588868421054",virut,1,tcp,95,"147.32.84.165",272264,Botnet,34,8,3
1313427480,"1766.9029126213593","97.49234110679613",virut,1,tcp,103,"147.32.84.165",181991,Botnet,38,6,2
1313427540,"1140.7363636363636","49.23369910909091",virut,1,tcp,110,"147.32.84.165",125481,Botnet,36,7,2
1313427600,"3489.2134831460676","5.321468617977528",virut,1,tcp,89,"147.32.84.165",310540,Botnet,36,7,2
1313427660,"502.6","33.7914079",virut,1,tcp,80,"147.32.84.165",40208,Botnet,28,5,2
1313427720,"290.64044943820227","29.446188348314607",virut,1,udp,89,"147.32.84.165",25867,Botnet,28,4,2
1313427780,"329.65060240963857","5.46387891566265",virut,1,tcp,83,"147.32.84.165",27361,Botnet,30,6,2
1313427840,"274.16470588235296","31.29419909411765",virut,1,udp,85,"147.32.84.165",23304,Botnet,32,6,3
1313427900,"2206.6704545454545","57.50967880681819",virut,1,udp,88,"147.32.84.165",194187,Botnet,31,5,2
1313427960,"2649.10843373494","61.9955421807229",virut,1,tcp,83,"147.32.84.165",219876,Botnet,32,5,2
1313428020,"691.328947368421","3.8345844342105275",virut,1,tcp,76,"147.32.84.165",52541,Botnet,34,5,2
1313428080,"546.6385542168674","62.03080396385543",virut,1,udp,83,"147.32.84.165",45371,Botnet,31,5,2
1313428140,"265.4270833333333","28.128553760416665",virut,1,udp,96,"147.32.84.165",25481,Botnet,29,4,2
1313428200,"300.53932584269666","30.868458988764047",virut,1,tcp,89,"147.32.84.165",26748,Botnet,32,5,2
1313428260,"2361.6341463414633","33.36412496341464",virut,1,udp,82,"147.32.84.165",193654,Botnet,32,5,2
1313428320,"270.29545454545456","3.5059656590909096",virut,1,tcp,88,"147.32.84.165",23786,Botnet,31,4,2
1313428380,"2375.120481927711","3.7116704096385535",virut,1,udp,83,"147.32.84.165",197135,Botnet,33,5,2
1313428440,"2849.6455696202534","3.904291493670886",virut,1,udp,79,"147.32.84.165",225122,Botnet,29,6,2
1313428500,"2613.7837837837837","35.547901675675675",virut,1,tcp,74,"147.32.84.165",193420,Botnet,37,5,2
1313428560,"425.9875","4.931228937500001",virut,1,tcp,80,"147.32.84.165",34079,Botnet,33,6,2
1313428620,"389.55555555555554","87.91239097530864",virut,1,tcp,81,"147.32.84.165",31554,Botnet,30,6,2
1313428680,"293.1384615384615","4.093064584615385",virut,1,tcp,65,"147.32.84.165",19054,Botnet,29,4,2
1313428740,"2537.4615384615386","4.560832987179487",virut,1,tcp,78,"147.32.84.165",197922,Botnet,29,6,2
1313428800,"501.0253164556962","102.06699939240507",virut,1,tcp,79,"147.32.84.165",39581,Botnet,33,6,2
1313428860,"2724.240506329114","58.41543598734177",virut,1,tcp,79,"147.32.84.165",215215,Botnet,34,6,2
1313428920,"887.8941176470588","31.485007023529413",virut,1,tcp,85,"147.32.84.165",75471,Botnet,31,6,2
1313428980,"1448.813725490196","43.741223029411756",virut,1,udp,102,"147.32.84.165",147779,Botnet,34,6,2
1313429040,"478.0263157894737","30.75766026315789",virut,1,tcp,76,"147.32.84.165",36330,Botnet,33,6,2
1313429100,"429.1038961038961","59.2095759090909",virut,1,tcp,77,"147.32.84.165",33041,Botnet,29,5,2
1313429160,"2945.404761904762","27.540753833333333",virut,1,tcp,84,"147.32.84.165",247414,Botnet,31,5,2
1313429220,"287.61333333333334","30.908691119999997",virut,1,tcp,75,"147.32.84.165",21571,Botnet,27,4,2
1313429280,"405.2857142857143","31.42706766666667",virut,1,tcp,84,"147.32.84.165",34044,Botnet,32,6,2
1313429340,"287.972602739726","3.6593432191780817",virut,1,tcp,73,"147.32.84.165",21022,Botnet,27,4,2
1313429400,"317.9896907216495","2.717444721649484",virut,1,udp,97,"147.32.84.165",30845,Botnet,32,5,2
1313429460,"314.030303030303","13.239598191919187",virut,1,udp,99,"147.32.84.165",31089,Botnet,27,4,2
1313429520,"324.98936170212767","66.93308361702128",virut,1,tcp,94,"147.32.84.165",30549,Botnet,31,6,2
1313429580,"456.21590909090907","26.689267522727274",virut,1,tcp,88,"147.32.84.165",40147,Botnet,35,5,2
1313429640,"4063.4298245614036","38.57925047368421",virut,1,udp,114,"147.32.84.165",463231,Botnet,34,6,2
1313429700,"2528.0833333333335","74.39724377083336",virut,1,tcp,96,"147.32.84.165",242696,Botnet,35,5,2
1313429760,"6529.512195121952","29.879670317073174",virut,1,tcp,82,"147.32.84.165",535420,Botnet,34,6,2
1313429820,11093,"61.58822611926606",virut,1,tcp,109,"147.32.84.165",1209137,Botnet,32,5,2
1313429880,"7806.53488372093","3.959514488372092",virut,1,tcp,86,"147.32.84.165",671362,Botnet,36,6,2
1313429940,"4150.232323232323","46.20224748484849",virut,1,tcp,99,"147.32.84.165",410873,Botnet,32,6,2
1313430000,"3562.2098765432097","30.78346455555555",virut,1,tcp,81,"147.32.84.165",288539,Botnet,36,5,2
1313430060,"2691.813186813187","50.41854360439561",virut,1,tcp,91,"147.32.84.165",244955,Botnet,30,5,2
1313430120,"291.5730337078652","48.642691606741565",virut,1,udp,89,"147.32.84.165",25950,Botnet,31,4,2
1313430180,"4996.180555555556","32.152859194444446",virut,1,tcp,72,"147.32.84.165",359725,Botnet,31,5,2
1313430240,"6345.16091954023","49.9954141954023",virut,1,tcp,87,"147.32.84.165",552029,Botnet,34,5,2
1313430300,"4750.756097560976","80.02145025609755",virut,1,tcp,82,"147.32.84.165",389562,Botnet,31,6,2
1313430360,"277.94736842105266","29.362580039473684",virut,1,tcp,76,"147.32.84.165",21124,Botnet,28,4,2
1313430420,"275.7191011235955","24.826494258426965",virut,1,tcp,89,"147.32.84.165",24539,Botnet,34,4,2
1313430480,"303.5061728395062","26.11732824691358",virut,1,udp,81,"147.32.84.165",24584,Botnet,26,4,2
1313430540,"297.2470588235294","3.0119830705882356",virut,1,udp,85,"147.32.84.165",25266,Botnet,30,4,2
1313430600,"310.16161616161617","62.93242661616163",virut,1,udp,99,"147.32.84.165",30706,Botnet,33,5,2
1313430660,306,"28.432097105263157",virut,1,tcp,76,"147.32.84.165",23256,Botnet,29,4,2
1313430720,"309.8333333333333","27.980486474358976",virut,1,tcp,78,"147.32.84.165",24167,Botnet,30,4,2
1313430780,"332.75280898876406","24.317473179775284",virut,1,udp,89,"147.32.84.165",29615,Botnet,31,4,2
1313430840,"272.4125","27.152624924999998",virut,1,tcp,80,"147.32.84.165",21793,Botnet,27,4,2
1313430900,"296.9010989010989","91.1047215934066",virut,1,tcp,91,"147.32.84.165",27018,Botnet,33,5,2
1313430960,"292.81609195402297","3.280296724137932",virut,1,tcp,87,"147.32.84.165",25475,Botnet,30,4,2
1313431020,"278.4186046511628","48.520246441860465",virut,1,tcp,86,"147.32.84.165",23944,Botnet,31,4,2
1313431080,"298.5068493150685","3.4176078904109572",virut,1,udp,73,"147.32.84.165",21791,Botnet,26,4,2
1313431140,"289.9113924050633","3.469164202531646",virut,1,udp,79,"147.32.84.165",22903,Botnet,24,4,2
1313431200,"2986.897435897436","28.752615282051284",virut,1,tcp,78,"147.32.84.165",232978,Botnet,31,6,2
1313431260,"6267.868686868687","63.6677993939394",virut,1,tcp,99,"147.32.84.165",620519,Botnet,35,6,2
1313431320,"7048.625","107.96508189583331",virut,1,tcp,96,"147.32.84.165",676668,Botnet,33,5,2
1313431380,"9824.342857142858","94.9515972142857",virut,1,tcp,70,"147.32.84.165",687704,Botnet,30,5,2
1313431440,"289.0945945945946","89.0607777972973",virut,1,udp,74,"147.32.84.165",21393,Botnet,25,4,2
1313431500,"313.219512195122","138.75790413414634",virut,1,udp,82,"147.32.84.165",25684,Botnet,30,4,2
1313431560,"2754.7582417582416","128.98035718681317",virut,1,udp,91,"147.32.84.165",250683,Botnet,31,5,2
1313431620,"2600.4054054054054","163.37177728378379",virut,1,tcp,74,"147.32.84.165",192430,Botnet,31,5,2
1313431680,"334.735632183908","84.1958850229885",virut,1,udp,87,"147.32.84.165",29122,Botnet,28,6,3
1313431740,294,"94.19127045569623",virut,1,udp,79,"147.32.84.165",23226,Botnet,30,4,2
1313431800,"2742.2266666666665","163.66401697333333",virut,1,udp,75,"147.32.84.165",205667,Botnet,26,5,2
1313431860,"915.7032967032967","108.80510137362636",virut,1,udp,91,"147.32.84.165",83329,Botnet,35,6,2
1313431920,"1519.8351648351647","83.72585769230768",virut,1,tcp,91,"147.32.84.165",138305,Botnet,36,5,2
1313431980,"7663.597701149425","60.07109475862068",virut,1,tcp,87,"147.32.84.165",666733,Botnet,30,5,2
1313432040,"6514.857142857143","104.3326959387755",virut,1,tcp,98,"147.32.84.165",638456,Botnet,29,5,2
1313432100,"7324.969387755102","211.78230336734694",virut,1,tcp,98,"147.32.84.165",717847,Botnet,33,6,2
1313432160,"7105.947916666667","116.34917323958332",virut,1,tcp,96,"147.32.84.165",682171,Botnet,32,5,2
1313432220,"7775.631578947368","125.71365255789473",virut,1,tcp,95,"147.32.84.165",738685,Botnet,33,5,2
1313432280,"477.9655172413793","144.73749939080463",virut,1,tcp,87,"147.32.84.165",41583,Botnet,31,5,2
1313432340,"1158.1176470588234","232.52506015294117",virut,1,tcp,85,"147.32.84.165",98440,Botnet,33,6,2
1313432400,"1363.3295454545455","240.90480282954542",virut,1,tcp,88,"147.32.84.165",119973,Botnet,33,6,2
1313432460,"5402.04347826087","3.8121364891304355",virut,1,tcp,92,"147.32.84.165",496988,Botnet,30,5,2
1313432520,"9563.164705882353","4.532886658823529",virut,1,tcp,85,"147.32.84.165",812869,Botnet,31,5,2
1313432580,"6505.6578947368425","3.739128736842105",virut,1,udp,114,"147.32.84.165",741645,Botnet,34,5,2
1313432640,"13626.75","4.4716482159090924",virut,1,tcp,88,"147.32.84.165",1199154,Botnet,30,5,2
1313432700,"4916.86301369863","4.433207164383561",virut,1,tcp,73,"147.32.84.165",358931,Botnet,28,5,2
1313432760,"2485.358024691358","4.291611641975307",virut,1,tcp,81,"147.32.84.165",201314,Botnet,30,5,2
1313432820,"565.9247311827957","38.90358438709677",virut,1,udp,93,"147.32.84.165",52631,Botnet,32,5,2
1313432880,"1536.6565656565656","3.913077494949495",virut,1,tcp,99,"147.32.84.165",152129,Botnet,31,6,2
1313432940,"3422.6631578947367","4.598165936842104",virut,1,tcp,95,"147.32.84.165",325153,Botnet,35,6,2
1313433000,"4033.4880952380954","5.146759761904763",virut,1,tcp,84,"147.32.84.165",338813,Botnet,28,6,2
1313433060,"834.5979381443299","3.9109328556701035",virut,1,udp,97,"147.32.84.165",80956,Botnet,30,6,2
1313433120,"786.979797979798","3.6621854242424243",virut,1,udp,99,"147.32.84.165",77911,Botnet,35,7,2
1313433180,"1295.7560975609756","5.209976158536586",virut,1,tcp,82,"147.32.84.165",106252,Botnet,33,6,2
1313433240,"2925.4328358208954","5.343691373134328",virut,1,tcp,67,"147.32.84.165",196004,Botnet,33,5,2
1313433300,"10204.265625","6.3489819843749995",virut,1,tcp,64,"147.32.84.165",653073,Botnet,34,6,2
1313433360,"14946.140350877193","7.769948263157896",virut,1,tcp,57,"147.32.84.165",851930,Botnet,29,6,2
1313433420,"16507.014705882353","7.205544088235296",virut,1,tcp,68,"147.32.84.165",1122477,Botnet,35,7,2
1313433480,"5657.94","10.16899422",virut,1,tcp,50,"147.32.84.165",282897,Botnet,35,6,2
1313433540,"7319.770833333333","10.173171541666667",virut,1,tcp,48,"147.32.84.165",351349,Botnet,34,6,2
1313433600,"5029.891304347826","12.809569847826085",virut,1,tcp,46,"147.32.84.165",231375,Botnet,32,6,2
1313433660,"266.83673469387753","8.831423510204083",virut,1,tcp,49,"147.32.84.165",13075,Botnet,29,5,2
1313433720,"278.9574468085106","7.995714617021279",virut,1,tcp,47,"147.32.84.165",13111,Botnet,28,5,2
1313433780,"260.6818181818182","8.920735386363633",virut,1,tcp,44,"147.32.84.165",11470,Botnet,29,5,2
1313433840,"274.80434782608694","9.17660560869565",virut,1,tcp,46,"147.32.84.165",12641,Botnet,30,5,2
1313433900,"1705.1346153846155","7.10117775",virut,1,tcp,52,"147.32.84.165",88667,Botnet,32,7,2
1313433960,"1522.9649122807018","9.277083245614037",virut,1,tcp,57,"147.32.84.165",86809,Botnet,33,6,2
1313434020,"227.27272727272728","8.692691022727272",virut,1,tcp,44,"147.32.84.165",10000,Botnet,25,4,2
1313434080,"314.921568627451","6.63583337254902",virut,1,tcp,51,"147.32.84.165",16061,Botnet,29,5,2
1313434140,"2006.4035087719299","6.643706701754387",virut,1,tcp,57,"147.32.84.165",114365,Botnet,36,6,2
1313434200,"1579.9245283018868","5.629907584905659",virut,1,tcp,53,"147.32.84.165",83736,Botnet,31,5,2
1313434260,"4062.181818181818","7.109979000000001",virut,1,tcp,55,"147.32.84.165",223420,Botnet,36,5,2
1313434320,"10059.32075471698","6.522477754716979",virut,1,tcp,53,"147.32.84.165",533144,Botnet,33,5,2
1313434380,"19244.79365079365","6.572708904761905",virut,1,tcp,63,"147.32.84.165",1212422,Botnet,30,6,2
1313434440,"13902.012345679012","5.595039271604938",virut,1,tcp,81,"147.32.84.165",1126063,Botnet,41,6,2
1313434500,"2064.25","6.513987500000001",virut,1,tcp,56,"147.32.84.165",115598,Botnet,29,5,2
1313434560,"271.1698113207547","7.078672584905662",virut,1,tcp,53,"147.32.84.165",14372,Botnet,30,5,2
1313434620,"278.7083333333333","9.872381375000002",virut,1,tcp,48,"147.32.84.165",13378,Botnet,29,5,2
1313434680,"308.6607142857143","5.644923589285715",virut,1,tcp,56,"147.32.84.165",17285,Botnet,32,5,2
1313434740,"1182.5068493150684","5.746131945205481",virut,1,tcp,73,"147.32.84.165",86323,Botnet,32,6,2
1313434800,"316.703125","7.4796484687500016",virut,1,tcp,64,"147.32.84.165",20269,Botnet,29,5,2
1313434860,"1231.9818181818182","10.006711563636363",virut,1,tcp,55,"147.32.84.165",67759,Botnet,29,6,2
1313434920,"1204.5454545454545","10.440506109090906",virut,1,tcp,55,"147.32.84.165",66250,Botnet,30,6,2
1313434980,"564.433962264151","7.867005018867923",virut,1,tcp,53,"147.32.84.165",29915,Botnet,34,7,2
1313435040,"1383.622950819672","6.819866344262299",virut,1,tcp,61,"147.32.84.165",84401,Botnet,35,6,2
1313435100,"495.54716981132077","6.247639943396229",virut,1,tcp,53,"147.32.84.165",26264,Botnet,34,7,2
1313435160,"355.3137254901961","8.038033019607843",virut,1,tcp,51,"147.32.84.165",18121,Botnet,27,6,2
1313435220,"263.3809523809524","7.242249523809524",virut,1,tcp,42,"147.32.84.165",11062,Botnet,25,5,2
1313435280,"386.36170212765956","9.543408978723404",virut,1,tcp,47,"147.32.84.165",18159,Botnet,32,6,2
1313435340,"4011.7166666666667","5.974260866666668",virut,1,tcp,60,"147.32.84.165",240703,Botnet,37,7,2
1313435400,"4794.078947368421","10.084441736842106",virut,1,tcp,38,"147.32.84.165",182175,Botnet,29,5,2
1313435460,"240.6304347826087","5.9981831521739135",virut,1,tcp,46,"147.32.84.165",11069,Botnet,30,4,2
1313435520,"351.734693877551","8.795566244897959",virut,1,tcp,49,"147.32.84.165",17235,Botnet,34,6,2
1313435580,"581.85","10.225972474999999",virut,1,tcp,40,"147.32.84.165",23274,Botnet,31,6,2
1313435640,"1575.122807017544","11.090905824561403",virut,1,tcp,57,"147.32.84.165",89782,Botnet,37,7,2
1313435700,"2912.4626865671644","5.332845253731343",virut,1,tcp,67,"147.32.84.165",195135,Botnet,36,5,2
1313435760,"249.6153846153846","6.988941538461538",virut,1,tcp,39,"147.32.84.165",9735,Botnet,28,3,1
1313435820,"307.02","6.93642918",virut,1,tcp,50,"147.32.84.165",15351,Botnet,34,6,2
1313435880,"577.6739130434783","13.154361086956522",virut,1,tcp,46,"147.32.84.165",26573,Botnet,30,7,2
1313435940,"1272.5","5.304094310344826",virut,1,tcp,58,"147.32.84.165",73805,Botnet,35,5,2
1313436000,"377.5121951219512","82.93252851219512",virut,1,tcp,41,"147.32.84.165",15478,Botnet,31,5,2
1313436060,"222.6153846153846","6.563208717948718",virut,1,tcp,39,"147.32.84.165",8682,Botnet,29,3,1
1313436120,"302.9583333333333","9.187775687500004",virut,1,tcp,48,"147.32.84.165",14542,Botnet,28,5,1
1313436180,"303.1818181818182","7.721157045454547",virut,1,tcp,44,"147.32.84.165",13340,Botnet,27,4,1
1313436240,717,"7.470284479166668",virut,1,tcp,48,"147.32.84.165",34416,Botnet,34,6,2
1313436300,"767.3333333333334","9.427526955555555",virut,1,tcp,45,"147.32.84.165",34530,Botnet,30,6,2
1313436360,"4052.0384615384614","9.297129173076923",virut,1,tcp,52,"147.32.84.165",210706,Botnet,31,7,2
1313436420,"4521.9111111111115","7.488367422222225",virut,1,tcp,45,"147.32.84.165",203486,Botnet,32,4,1
1313436480,"10930.677966101695","9.31551679661017",virut,1,tcp,59,"147.32.84.165",644910,Botnet,33,7,2
1313436540,"11865.986666666666","6.108786906666667",virut,1,tcp,75,"147.32.84.165",889949,Botnet,43,6,2
1313436600,"13267.520833333334","9.000908395833333",virut,1,tcp,48,"147.32.84.165",636841,Botnet,28,6,2
1313436660,"959.7674418604652","7.338955697674419",virut,1,tcp,43,"147.32.84.165",41270,Botnet,32,5,1
1313436720,"1334.6304347826087","8.09750195652174",virut,1,tcp,46,"147.32.84.165",61393,Botnet,31,5,1
1313436780,"2230.155172413793","8.232093068965519",virut,1,tcp,58,"147.32.84.165",129349,Botnet,36,7,2
