state,city,lat,lon
MN,St. Joseph,45.560017,-94.308313
MN,St. Leo,44.717313,-96.052600
MN,St. Louis Park,44.948681,-93.365035
MN,St. Martin,45.502786,-94.667418
MN,St. Marys Point,44.910165,-92.770197
MN,St. Michael,45.199238,-93.689526
MN,St. Paul,44.948901,-93.104063
MN,St. Paul Park,44.835680,-92.994128
MN,St. Peter,44.328476,-93.964638
MN,St. Rosa,45.726778,-94.713494
MN,St. Stephen,45.700894,-94.274141
MN,St. Vincent,48.969125,-97.226337
MN,Sanborn,44.210010,-95.129471
MN,Sandstone,46.129036,-92.864553
MN,Sargeant,43.805961,-92.800185
MN,Sartell,45.618097,-94.212464
MN,Sauk Centre,45.737748,-94.952759
MN,Sauk Rapids,45.595197,-94.153770
MN,Savage,44.757299,-93.366971
MN,Scandia,45.251536,-92.833409
MN,Scanlon,46.706514,-92.429867
MN,Seaforth,44.475868,-95.335920
MN,Searles,44.230751,-94.436126
MN,Sebeka,46.629047,-95.087841
MN,Sedan,45.578172,-95.245144
MN,Shafer,45.388247,-92.752232
MN,Shakopee,44.770146,-93.474899
MN,Shelly,47.458194,-96.819717
MN,Sherburn,43.654756,-94.727318
MN,Shevlin,47.530150,-95.259526
MN,Shoreview,45.082975,-93.140595
MN,Shorewood,44.908443,-93.608641
MN,Silver Bay,47.293311,-91.276813
MN,Silver Creek,45.308206,-93.986380
MN,Silver Lake,44.903888,-94.198131
MN,Skyline,44.140892,-94.033618
MN,Slayton,43.990222,-95.757659
MN,Sleepy Eye,44.298912,-94.725062
MN,Sobieski,45.923041,-94.481802
MN,Solway,47.521047,-95.130249
MN,Soudan,47.813010,-92.235608
MN,South End,47.323094,-95.478783
MN,South Haven,45.292760,-94.217410
MN,South St. Paul,44.888027,-93.040497
MN,Spicer,45.233643,-94.939962
MN,Springfield,44.237310,-94.981419
MN,Spring Grove,43.560754,-91.636967
MN,Spring Hill,45.523224,-94.831650
MN,Spring Lake Park,45.115930,-93.245164
MN,Spring Park,44.935729,-93.633756
MN,Spring Valley,43.688757,-92.389691
MN,Squaw Lake,47.620691,-94.137443
MN,Stacy,45.395404,-92.985974
MN,Stanchfield,45.663055,-93.181710
MN,Staples,46.372154,-94.815011
MN,Starbuck,45.612008,-95.533369
MN,Steen,43.514305,-96.263083
MN,Stephen,48.451769,-96.876997
MN,Stewart,44.723772,-94.486595
MN,Stewartville,43.860389,-92.489585
MN,Stillwater,45.058606,-92.830408
MN,Stockton,44.026746,-91.769228
MN,Storden,44.039593,-95.319270
MN,Strandquist,48.489396,-96.447928
MN,Strathcona,48.553705,-96.167045
MN,Sturgeon Lake,46.390335,-92.822118
MN,Sunburg,45.348017,-95.239819
MN,Sunfish Lake,44.872673,-93.086963
MN,Swanville,45.919454,-94.634522
MN,Taconite,47.322822,-93.381531
MN,Tamarack,46.652953,-93.124958
MN,Taopi,43.557510,-92.640437
MN,Taunton,44.594235,-96.062963
MN,Taylors Falls,45.415587,-92.667292
MN,Tenstrike,47.659447,-94.683910
MN,The Lakes,44.104869,-95.670244
MN,The Ranch,47.319773,-95.695154
MN,Thief River Falls,48.111241,-96.177562
MN,Tintah,46.010831,-96.320091
MN,Tonka Bay,44.914403,-93.585542
MN,Tower,47.815887,-92.274874
MN,Tracy,44.238247,-95.616242
MN,Trail,47.783285,-95.698034
MN,Trimont,43.761041,-94.716240
MN,Trommald,46.507752,-94.015109
MN,Trosky,43.890000,-96.247833
MN,Truman,43.827878,-94.436562
MN,Turtle River,47.588205,-94.758114
MN,Twin Lakes,43.560906,-93.423540
MN,Twin Lakes,47.219043,-95.648816
MN,Twin Valley,47.258883,-96.259193
MN,Two Harbors,47.030078,-91.675170
MN,Tyler,44.279123,-96.134976
MN,Ulen,47.078150,-96.258129
MN,Underwood,46.290782,-95.877049
MN,Upsala,45.812893,-94.563729
MN,Urbank,46.124879,-95.510806
MN,Utica,43.977166,-91.949458
MN,Vadnais Heights,45.057938,-93.066454
MN,Vergas,46.654861,-95.803503
MN,Vermillion,44.669692,-92.963421
MN,Verndale,46.397085,-95.011179
MN,Vernon Center,43.962365,-94.166881
MN,Vesta,44.506591,-95.413958
MN,Victoria,44.862307,-93.658619
MN,Viking,48.218200,-96.406784
MN,Villard,45.714373,-95.269804
MN,Vineland,46.179281,-93.781161
MN,Vining,46.256868,-95.534234
MN,Virginia,47.529133,-92.519079
MN,Wabasha,44.371107,-92.045700
MN,Wabasso,44.402517,-95.255412
MN,Waconia,44.840666,-93.791047
MN,Wadena,46.447194,-95.126697
MN,Wahkon,46.129327,-93.522063
MN,Waite Park,45.520804,-94.242871
MN,Waldorf,43.933146,-93.697540
MN,Walker,47.088924,-94.580947
MN,Walnut Grove,44.225005,-95.469182
MN,Walters,43.604898,-93.674311
MN,Waltham,43.820234,-92.874861
MN,Wanamingo,44.302707,-92.787238
MN,Wanda,44.313224,-95.213576
MN,Warba,47.135631,-93.270079
MN,Warren,48.193984,-96.768869
MN,Warroad,48.917103,-95.327984
MN,Warsaw,44.262189,-93.376876
MN,Waseca,44.082264,-93.499828
MN,Watertown,44.960214,-93.843921
MN,Waterville,44.221886,-93.572571
MN,Watkins,45.314524,-94.411436
MN,Watson,45.010019,-95.799810
MN,Waubun,47.183918,-95.940081
MN,Waverly,45.063815,-93.966580
MN,Wayzata,44.970291,-93.514105
MN,Welcome,43.666272,-94.607386
MN,Wells,43.743179,-93.727830
MN,Wendell,46.035908,-96.100817
MN,Westbrook,44.042843,-95.436565
MN,West Concord,44.152818,-92.900003
MN,Westport,45.714552,-95.167978
MN,West Roy Lake,47.311549,-95.595442
MN,West St. Paul,44.902414,-93.085327
MN,West Union,45.802987,-95.083637
MN,Whalan,43.733180,-91.925022
MN,Wheaton,45.805869,-96.498059
MN,Whipholt,47.040458,-94.385438
MN,White Bear Lake,45.065214,-93.012871
MN,White Earth,47.101357,-95.857318
MN,Wilder,43.827992,-95.205827
MN,Willernie,45.053332,-92.957536
MN,Williams,48.767953,-94.953302
MN,Willmar,45.122752,-95.055480
MN,Willow River,46.323828,-92.829821
MN,Wilmont,43.765150,-95.827988
MN,Wilton,47.507480,-94.999767
MN,Windom,43.873552,-95.119136
MN,Winger,47.537603,-95.986398
MN,Winnebago,43.763811,-94.170628
MN,Winona,44.051142,-91.671023
MN,Winsted,44.958192,-94.050277
MN,Winthrop,44.543350,-94.362029
MN,Winton,47.929168,-91.801301
MN,Wolf Lake,46.810067,-95.350595
MN,Wolverton,46.563033,-96.736249
MN,Woodbury,44.906283,-92.923703
MN,Wood Lake,44.651319,-95.535839
MN,Woodland,44.949760,-93.521471
MN,Woodstock,44.010986,-96.096741
MN,Worthington,43.629189,-95.597134
MN,Wrenshall,46.621689,-92.384069
MN,Wright,46.672494,-93.006868
MN,Wykoff,43.708656,-92.267391
MN,Wyoming,45.339953,-92.968289
MN,Zemple,47.319670,-93.784981
MN,Zimmerman,45.440562,-93.596092
MN,Zumbro Falls,44.287820,-92.427083
MN,Zumbrota,44.294504,-92.673009
MS,Abbeville,34.503392,-89.502517
MS,Aberdeen,33.828299,-88.554741
MS,Ackerman,33.310649,-89.170247
MS,Alcorn State University,31.879168,-91.140636
MS,Algoma,34.178385,-89.037576
MS,Alligator,34.089802,-90.722646
MS,Amory,33.981846,-88.482607
MS,Anguilla,32.971869,-90.828259
MS,Arcola,33.270540,-90.880002
MS,Arnold Line,31.337175,-89.377211
MS,Artesia,33.416723,-88.642285
MS,Ashland,34.834119,-89.177741
MS,Baldwyn,34.505494,-88.642788
MS,Bassfield,31.495955,-89.744932
MS,Batesville,34.321174,-89.925063
MS,Bay St. Louis,30.321179,-89.354427
MS,Bay Springs,31.978001,-89.279610
MS,Beaumont,31.167543,-88.928356
MS,Beauregard,31.717793,-90.388687
MS,Beechwood,32.336723,-90.808692
MS,Belmont,34.505035,-88.208306
MS,Belzoni,33.180498,-90.486286
MS,Benoit,33.651595,-91.008741
MS,Bentonia,32.643598,-90.369193
MS,Beulah,33.790471,-90.980138
MS,Big Creek,33.846392,-89.415895
MS,Big Point,30.590561,-88.484562
MS,Biloxi,30.426663,-88.935762
MS,Blue Mountain,34.673885,-89.026184
MS,Blue Springs,34.401353,-88.872068
MS,Bogue Chitto,32.832436,-88.918523
MS,Bogue Chitto,31.429417,-90.461885
MS,Bolton,32.354611,-90.458584
MS,Booneville,34.664403,-88.568326
MS,Boyle,33.705875,-90.721974
MS,Brandon,32.278093,-89.990686
MS,Braxton,32.026391,-89.971530
MS,Bridgetown,34.889727,-89.904816
MS,Brookhaven,31.580567,-90.443386
MS,Brooksville,33.236700,-88.578140
MS,Bruce,33.990906,-89.345464
MS,Buckatunna,31.553199,-88.534283
MS,Bude,31.462447,-90.852280
MS,Burnsville,34.832039,-88.318699
MS,Byhalia,34.869188,-89.689993
MS,Byram,32.190304,-90.286018
MS,Caledonia,33.683607,-88.326024
MS,Calhoun City,33.859347,-89.314623
MS,Canton,32.598419,-90.032191
MS,Carrollton,33.506122,-89.921793
MS,Carthage,32.744227,-89.533452
MS,Cary,32.805642,-90.924612
MS,Centreville,31.087019,-91.065440
MS,Charleston,34.007653,-90.055166
MS,Chunky,32.327488,-88.930172
MS,Clara,31.583130,-88.691610
MS,Clarksdale,34.197502,-90.573055
MS,Cleary,32.157656,-90.196452
MS,Cleveland,33.743119,-90.729012
MS,Clinton,32.354422,-90.342204
MS,Cloverdale,31.495924,-91.415194
MS,Coahoma,34.366293,-90.522019
MS,Coffeeville,33.976494,-89.684482
MS,Coldwater,34.690376,-89.975517
MS,Collins,31.648272,-89.567581
MS,Collinsville,32.487323,-88.844307
MS,Columbia,31.256909,-89.825443
MS,Columbus,33.507827,-88.406967
MS,Columbus AFB,33.627598,-88.445435
MS,Como,34.513561,-89.939947
MS,Conehatta,32.466607,-89.266934
MS,Corinth,34.947826,-88.513630
MS,Courtland,34.240883,-89.943278
MS,Crawford,33.302320,-88.625268
MS,Crenshaw,34.504661,-90.194637
MS,Crosby,31.274255,-91.061484
MS,Crowder,34.172909,-90.137688
MS,Cruger,33.322998,-90.235522
MS,Crystal Springs,31.990155,-90.355010
MS,Darling,34.359129,-90.275409
MS,Decatur,32.433962,-89.111237
MS,De Kalb,32.773104,-88.656096
MS,DeLisle,30.382359,-89.275687
MS,Derma,33.858875,-89.287760
MS,Diamondhead,30.382065,-89.350220
MS,D'Iberville,30.454725,-88.898218
MS,D Iberville,30.454725,-88.898218
MS,DIberville,30.454725,-88.898218
MS,D'Lo,31.986952,-89.901131
MS,D Lo,31.986952,-89.901131
MS,DLo,31.986952,-89.901131
MS,Doddsville,33.659864,-90.521439
MS,Drew,33.810052,-90.530398
MS,Duck Hill,33.631649,-89.715396
MS,Dumas,34.638016,-88.843092
MS,Duncan,34.041810,-90.745896
MS,Durant,33.081948,-89.857335
MS,Ecru,34.354297,-89.023135
MS,Eden,32.983710,-90.323957
MS,Edwards,32.332612,-90.605560
MS,Elliott,33.691254,-89.752453
MS,Ellisville,31.597277,-89.210269
MS,Enterprise,32.172542,-88.815818
MS,Escatawpa,30.490622,-88.544067
MS,Ethel,33.122088,-89.465023
MS,Eupora,33.545079,-89.273953
MS,Falcon,34.391137,-90.255638
MS,Falkner,34.839349,-88.948409
MS,Farmington,34.922555,-88.446131
MS,Farrell,34.261707,-90.675041
MS,Fayette,31.712206,-91.062061
MS,Flora,32.544055,-90.313715
MS,Florence,32.155606,-90.122352
MS,Flowood,32.336142,-90.073040
MS,Forest,32.359838,-89.475908
MS,Foxworth,31.238552,-89.882830
MS,French Camp,33.292334,-89.399280
MS,Friars Point,34.366591,-90.637028
MS,Fulton,34.262880,-88.401928
MS,Gattman,33.884848,-88.236574
MS,Gautier,30.406214,-88.659341
MS,Georgetown,31.870057,-90.164780
MS,Glen,34.858220,-88.417566
MS,Glendale,31.368016,-89.308628
MS,Glendora,33.827645,-90.292696
MS,Gloster,31.195066,-91.017679
MS,Golden,34.486643,-88.186318
MS,Goodman,32.968207,-89.912726
MS,Greenville,33.383461,-91.052314
MS,Greenwood,33.512460,-90.198963
MS,Grenada,33.781445,-89.811547
MS,Gulf Hills,30.428928,-88.812070
MS,Gulf Park Estates,30.379331,-88.757900
MS,Gulfport,30.419487,-89.069022
MS,Gunnison,33.943114,-90.946644
MS,Guntown,34.445155,-88.663852
MS,Hamilton,33.746576,-88.407578
MS,Hatley,33.977321,-88.418392
MS,Hattiesburg,31.306467,-89.317561
MS,Hazlehurst,31.863858,-90.392793
MS,Heidelberg,31.890513,-88.990218
MS,Helena,30.488076,-88.505567
MS,Henderson Point,30.313959,-89.286165
MS,Hernando,34.849588,-89.992401
MS,Hickory,32.316704,-89.021735
MS,Hickory Flat,34.615926,-89.191388
MS,Hide-A-Way Lake,30.578646,-89.638574
MS,Hillsboro,32.450697,-89.486469
MS,Holcomb,33.764211,-89.973181
MS,Hollandale,33.176105,-90.852898
MS,Holly Springs,34.778017,-89.445819
MS,Horn Lake,34.952081,-90.049209
MS,Houston,33.896187,-89.003490
MS,Hurley,30.662715,-88.498689
MS,Indianola,33.448963,-90.643789
MS,Inverness,33.354229,-90.591192
MS,Isola,33.263404,-90.592342
MS,Itta Bena,33.501049,-90.324472
MS,Iuka,34.807384,-88.196920
MS,Jackson,32.315831,-90.212823
MS,Jonestown,34.322154,-90.454274
MS,Jumpertown,34.706142,-88.667551
MS,Kearney Park,32.590044,-90.316400
MS,Kilmichael,33.439378,-89.567003
MS,Kiln,30.418883,-89.429264
MS,Kosciusko,33.058169,-89.589364
MS,Kossuth,34.869369,-88.643257
MS,Lake,32.340681,-89.329451
MS,Lambert,34.200599,-90.284526
MS,Latimer,30.487290,-88.848529
MS,Lauderdale,32.510394,-88.526366
MS,Laurel,31.695077,-89.144955
MS,Leakesville,31.154160,-88.558269
MS,Learned,32.197122,-90.548009
MS,Leland,33.404834,-90.890925
MS,Lena,32.593972,-89.594813
MS,Lexington,33.117090,-90.049619
MS,Liberty,31.161899,-90.798332
MS,Long Beach,30.355077,-89.174442
MS,Louin,32.075202,-89.273183
MS,Louise,32.981425,-90.590427
MS,Louisville,33.122934,-89.054879
MS,Lucedale,30.931213,-88.595896
MS,Lula,34.454510,-90.477882
MS,Lumberton,31.006481,-89.460691
MS,Lyman,30.507887,-89.130463
MS,Lynchburg,34.961972,-90.107084
MS,Lyon,34.216934,-90.542699
MS,Maben,33.554173,-89.081042
MS,McComb,31.244474,-90.471593
MS,McCool,33.198855,-89.340651
MS,McLain,31.103838,-88.824150
MS,Macon,33.122065,-88.556713
MS,Madison,32.473884,-90.130865
MS,Magee,31.873011,-89.734016
MS,Magnolia,31.161161,-90.469529
MS,Mantachie,34.321343,-88.502565
MS,Mantee,33.723780,-89.059559
MS,Marietta,34.499971,-88.472578
MS,Marion,32.427482,-88.650158
MS,Marks,34.253515,-90.272222
MS,Mathiston,33.538582,-89.129053
MS,Mayersville,32.896409,-91.046676
MS,Meadville,31.472117,-90.892943
MS,Mendenhall,31.960700,-89.869483
MS,Meridian,32.387808,-88.690333
MS,Meridian Station,32.548645,-88.607414
MS,Merigold,33.839143,-90.726393
MS,Metcalfe,33.450590,-91.001831
MS,Mississippi State,33.451614,-88.790998
MS,Mississippi Valley State University,33.517282,-90.344437
MS,Mize,31.867256,-89.554114
MS,Monticello,31.553242,-90.118674
MS,Montrose,32.125665,-89.234386
MS,Mooreville,34.264896,-88.576868
MS,Moorhead,33.449416,-90.506270
MS,Morgan City,33.378651,-90.346163
MS,Morgantown,31.575019,-91.352105
MS,Morton,32.350342,-89.654691
MS,Moss Point,30.425914,-88.532733
MS,Mound Bayou,33.880724,-90.727868
MS,Mount Olive,31.753807,-89.655945
MS,Myrtle,34.560519,-89.117865
MS,Natchez,31.542578,-91.385697
MS,Nellieburg,32.396965,-88.780029
MS,Nettleton,34.083070,-88.626297
MS,New Albany,34.492272,-89.021723
MS,New Augusta,31.203377,-89.029338
MS,New Hamilton,33.746365,-88.442608
MS,New Hebron,31.733219,-89.983326
MS,New Hope,33.457264,-88.343180
MS,New Houlka,34.036250,-89.021079
MS,Newton,32.330112,-89.147528
MS,Nicholson,30.487267,-89.698073
MS,North Carrollton,33.518634,-89.919400
MS,North Tunica,34.703178,-90.379613
MS,Noxapater,32.993583,-89.063532
MS,Oakland,34.055752,-89.915142
MS,Ocean Springs,30.402704,-88.788647
MS,Okolona,34.005061,-88.747692
MS,Olive Branch,34.955752,-89.841153
MS,Osyka,31.007316,-90.471131
MS,Oxford,34.359542,-89.526408
MS,Pace,33.792246,-90.859140
MS,Pachuta,32.044108,-88.884393
MS,Paden,34.660276,-88.260508
MS,Pascagoula,30.360067,-88.556327
MS,Pass Christian,30.318029,-89.239082
MS,Pearl,32.272456,-90.091827
MS,Pearlington,30.250698,-89.605075
MS,Pearl River,32.796878,-89.240905
MS,Pelahatchie,32.320903,-89.807951
MS,Petal,31.348167,-89.235133
MS,Philadelphia,32.775106,-89.122045
MS,Picayune,30.528891,-89.678510
MS,Pickens,32.891320,-89.968775
MS,Pittsboro,33.940002,-89.337291
MS,Plantersville,34.208169,-88.665435
MS,Polkville,32.190936,-89.695976
MS,Pontotoc,34.250880,-89.008348
MS,Pope,34.214638,-89.948143
MS,Poplarville,30.839780,-89.529417
MS,Port Gibson,31.955803,-90.983433
MS,Potts Camp,34.649188,-89.306424
MS,Prentiss,31.599464,-89.874653
MS,Puckett,32.083988,-89.782773
MS,Purvis,31.142626,-89.404907
MS,Quitman,32.041520,-88.720518
MS,Raleigh,32.034724,-89.525732
MS,Rawls Springs,31.383398,-89.386531
MS,Raymond,32.260912,-90.408275
MS,Redwater,32.792793,-89.553360
MS,Renova,33.780475,-90.723195
MS,Richland,32.230413,-90.159622
MS,Richton,31.349480,-88.940739
MS,Ridgeland,32.426099,-90.147229
MS,Rienzi,34.763317,-88.533973
MS,Ripley,34.735903,-88.936027
MS,Robinhood,32.200396,-89.967330
MS,Rolling Fork,32.907304,-90.876907
MS,Rosedale,33.860221,-91.043531
MS,Roxie,31.504635,-91.067511
MS,Ruleville,33.724910,-90.550317
MS,St. Martin,30.438052,-88.861742
MS,Sallis,33.021552,-89.764736
MS,Saltillo,34.378461,-88.693641
MS,Sandersville,31.784016,-89.039758
MS,Sardis,34.435505,-89.911362
MS,Satartia,32.671959,-90.544522
MS,Saucier,30.620874,-89.142271
MS,Schlater,33.639707,-90.349361
MS,Scooba,32.830179,-88.477118
MS,Sebastopol,32.567925,-89.333992
MS,Seminary,31.557705,-89.499310
MS,Senatobia,34.608650,-89.980994
MS,Shannon,34.114415,-88.693130
MS,Sharon,31.795475,-89.092938
MS,Shaw,33.601492,-90.771987
MS,Shelby,33.950528,-90.765091
MS,Sherman,34.361170,-88.838744
MS,Shubuta,31.862036,-88.702051
MS,Shuqualak,32.979281,-88.569299
MS,Sidon,33.407931,-90.208077
MS,Silver City,33.093691,-90.499024
MS,Silver Creek,31.604792,-90.002316
MS,Slate Springs,33.741713,-89.375167
MS,Sledge,34.432690,-90.221299
MS,Smithville,34.067963,-88.398154
MS,Snow Lake Shores,34.821253,-89.238130
MS,Soso,31.750280,-89.276873
MS,Southaven,34.951005,-89.977669
MS,Standing Pine,32.671027,-89.452088
MS,Starkville,33.458808,-88.832691
MS,State Line,31.436071,-88.473643
MS,Stonewall,32.134983,-88.797408
MS,Sturgis,33.345164,-89.045774
MS,Summit,31.280727,-90.467723
MS,Sumner,33.969317,-90.369275
MS,Sumrall,31.417028,-89.541777
MS,Sunflower,33.544284,-90.537307
MS,Sylvarena,32.014377,-89.381796
MS,Taylor,34.269742,-89.583686
MS,Taylorsville,31.832174,-89.433973
MS,Tchula,33.183181,-90.222848
MS,Terry,32.106057,-90.292595
MS,Thaxton,34.302905,-89.171737
MS,Tillatoba,33.985086,-89.896060
MS,Tishomingo,34.634013,-88.228666
MS,Toccopola,34.255254,-89.221314
MS,Toomsuba,32.430282,-88.507088
MS,Tremont,34.233728,-88.248936
MS,Tucker,32.707777,-89.049074
MS,Tunica,34.688137,-90.380937
MS,Tunica Resorts,34.827298,-90.326553
MS,Tupelo,34.270604,-88.732455
MS,Tutwiler,34.012117,-90.430090
MS,Tylertown,31.117200,-90.144851
MS,Union,32.571128,-89.115203
MS,University,34.365529,-89.537873
MS,Utica,32.107254,-90.622234
MS,Vaiden,33.332523,-89.752603
MS,Vancleave,30.545918,-88.673409
MS,Vardaman,33.882195,-89.177796
MS,Verona,34.189690,-88.720503
MS,Vicksburg,32.317838,-90.886714
MS,Wade,30.629681,-88.555842
MS,Walls,34.933166,-90.160015
MS,Walnut,34.949671,-88.924455
MS,Walnut Grove,32.593169,-89.457826
MS,Walthall,33.606695,-89.279096
MS,Water Valley,34.161990,-89.630120
MS,Waveland,30.294216,-89.392181
MS,Waynesboro,31.677552,-88.633839
MS,Webb,33.947746,-90.346332
MS,Weir,33.261333,-89.295333
MS,Wesson,31.699930,-90.395042
MS,West,33.197767,-89.782106
MS,West Hattiesburg,31.309957,-89.377151
MS,West Point,33.606197,-88.657609
MS,White Oak,34.643868,-90.349435
MS,Wiggins,30.856048,-89.138981
MS,Winona,33.490168,-89.729235
MS,Winstonville,33.912292,-90.752884
MS,Woodland,33.779675,-89.050690
MS,Woodville,31.102891,-91.299257
MS,Yazoo City,32.862219,-90.407996
MO,Adrian,38.395879,-94.349742
MO,Advance,37.103749,-89.911722
MO,Affton,38.549354,-90.325628
MO,Agency,39.655456,-94.748333
MO,Airport Drive,37.140545,-94.516193
MO,Alba,37.237155,-94.417611
MO,Albany,40.247893,-94.333455
MO,Aldrich,37.548471,-93.550522
MO,Alexandria,40.359887,-91.459398
MO,Allendale,40.485340,-94.288679
MO,Allenville,37.221831,-89.755466
MO,Alma,39.096409,-93.547800
MO,Altamont,39.888033,-94.087031
MO,Altenburg,37.630441,-89.585897
MO,Alton,36.690843,-91.391716
MO,Amazonia,39.889405,-94.892276
MO,Amity,39.868335,-94.434700
MO,Amoret,38.254796,-94.587290
MO,Amsterdam,38.349503,-94.589065
MO,Anderson,36.653147,-94.444090
MO,Annada,39.262293,-90.828726
MO,Annapolis,37.361062,-90.695774
MO,Anniston,36.824339,-89.326655
MO,Appleton City,38.191141,-94.031668
MO,Arbela,40.463135,-92.015571
MO,Arbyrd,36.053454,-90.239916
MO,Arcadia,37.585879,-90.629496
MO,Archie,38.482184,-94.350635
MO,Arcola,37.549265,-93.876044
MO,Argyle,38.295386,-92.025533
MO,Arkoe,40.259621,-94.829052
MO,Armstrong,39.269180,-92.704173
MO,Arnold,38.426216,-90.369295
MO,Arrow Point,36.544076,-93.622374
MO,Arrow Rock,39.070000,-92.947247
MO,Asbury,37.272941,-94.605154
MO,Ashburn,39.545774,-91.171962
MO,Ash Grove,37.317750,-93.581161
MO,Ashland,38.773260,-92.267940
MO,Ashley,39.253271,-91.223522
MO,Atlanta,39.898224,-92.480278
MO,Augusta,38.568450,-90.880633
MO,Aullville,39.017495,-93.677882
MO,Aurora,36.967963,-93.719558
MO,Auxvasse,39.017487,-91.895611
MO,Ava,36.956222,-92.665965
MO,Avilla,37.193810,-94.129842
MO,Avondale,39.154563,-94.545332
MO,Bagnell,38.231393,-92.604144
MO,Baker,36.773542,-89.761394
MO,Bakersfield,36.526688,-92.148014
MO,Baldwin Park,38.793336,-94.247903
MO,Ballwin,38.594989,-90.550023
MO,Baring,40.244831,-92.205882
MO,Barnard,40.175282,-94.822969
MO,Barnett,38.377408,-92.674581
MO,Barnhart,38.337047,-90.405550
MO,Bates City,39.003936,-94.063391
MO,Battlefield,37.118901,-93.368300
MO,Bella Villa,38.543631,-90.285449
MO,Bell City,37.024008,-89.819341
MO,Belle,38.285138,-91.721466
MO,Bellefontaine Neighbors,38.752872,-90.227891
MO,Bellerive,38.712326,-90.312164
MO,Bellflower,39.003917,-91.351664
MO,Bel-Nor,38.701709,-90.317966
MO,Bel-Ridge,38.712942,-90.328603
MO,Belton,38.818730,-94.529639
MO,Bennett Springs,37.733714,-92.856269
MO,Benton,37.099340,-89.560521
MO,Benton City,39.134548,-91.764865
MO,Berger,38.667010,-91.341104
MO,Berkeley,38.743411,-90.335875
MO,Bernie,36.671719,-89.970690
MO,Bertrand,36.907726,-89.452649
MO,Bethany,40.268164,-94.029822
MO,Bethel,39.877772,-92.022665
MO,Beverly Hills,38.697865,-90.290053
MO,Bevier,39.750439,-92.565296
MO,Biehle,37.606549,-89.837694
MO,Bigelow,40.109783,-95.289403
MO,Big Lake,40.072698,-95.350447
MO,Big Spring,38.794949,-91.482933
MO,Billings,37.062140,-93.553889
MO,Birch Tree,36.996681,-91.491670
MO,Birmingham,39.167575,-94.450080
MO,Bismarck,37.767339,-90.622489
MO,Blackburn,39.104869,-93.485718
MO,Black Jack,38.798982,-90.263444
MO,Blackwater,38.979195,-92.991967
MO,Blairstown,38.557925,-93.957796
MO,Blanchard,40.574885,-95.210979
MO,Bland,38.300447,-91.633062
MO,Blodgett,37.004746,-89.526352
MO,Bloomfield,36.887695,-89.931538
MO,Bloomsdale,38.014442,-90.220352
MO,Blue Eye,36.519317,-93.377138
MO,Blue Springs,39.012001,-94.267612
MO,Blythedale,40.475172,-93.927495
MO,Bogard,39.457927,-93.523861
