id,ident,type,latitude,longitude,elevation_ft,continent,iso_country,iso_region,municipality,iata_code
4526,LTAY,medium_airport,37.78559875,29.70129967,2795,AS,TR,TR-20,Denizli,DNZ
4527,LTAZ,large_airport,38.77190018,34.53450012,3100,AS,TR,TR-50,NevÅÙehir,NAV
298786,LTB,closed,-41.23518803,146.3961697,12,OC,AU,AU-VIC,Latrobe,LTB
4528,LTBA,large_airport,40.97689819,28.81459999,163,EU,TR,TR-34,Istanbul,IST
4529,LTBF,medium_airport,39.61930084,27.9260006,340,AS,TR,TR-10,,BZI
4530,LTBG,medium_airport,40.31800079,27.97769928,170,AS,TR,TR-10,,BDM
4531,LTBH,medium_airport,40.13769913,26.42679977,23,AS,TR,TR-17,Ìàanakkale,CKZ
4532,LTBI,medium_airport,39.78409958,30.58209991,2581,AS,TR,TR-26,,ESK
4533,LTBJ,large_airport,38.29240036,27.15699959,412,AS,TR,TR-35,€¡zmir,ADB
4535,LTBL,medium_airport,38.51300049,27.01009941,16,AS,TR,TR-35,,IGL
4540,LTBQ,medium_airport,40.73500061,30.08329964,182,AS,TR,TR-41,,KCO
4541,LTBR,medium_airport,40.25519943,29.56259918,764,AS,TR,TR-16,Bursa,YEI
4542,LTBS,large_airport,36.71310043,28.79249954,20,AS,TR,TR-48,Dalaman,DLM
4544,LTBU,medium_airport,41.13819885,27.91909981,574,EU,TR,TR-59,Ìàorlu,TEQ
4547,LTBY,medium_airport,39.80989838,30.51939964,2588,AS,TR,TR-26,EskiÅÙehir,AOE
4548,LTCA,medium_airport,38.60689926,39.29140091,2927,AS,TR,TR-23,Elaz€±€Ù,EZS
4549,LTCC,medium_airport,37.89390183,40.20100021,2251,AS,TR,TR-21,Diyarbakir,DIY
4550,LTCD,medium_airport,39.71020126,39.52700043,3783,AS,TR,TR-24,Erzincan,ERC
4551,LTCE,large_airport,39.95650101,41.17020035,5763,AS,TR,TR-25,Erzurum,ERZ
4552,LTCF,medium_airport,40.56219864,43.11500168,5889,AS,TR,TR-36,Kars,KSY
4553,LTCG,large_airport,40.99509811,39.78969955,104,AS,TR,TR-61,Trabzon,TZX
4554,LTCH,medium_airport,37.09429932,38.8470993,1483,AS,TR,TR-63,Å_anl€±urfa,SFQ
4555,LTCI,medium_airport,38.46820068,43.33229828,5480,AS,TR,TR-65,Van,VAN
4556,LTCJ,medium_airport,37.92900085,41.11660004,1822,AS,TR,TR-72,Batman,BAL
4557,LTCK,medium_airport,38.74779892,41.66120148,4157,AS,TR,TR-49,MuÅÙ,MSR
4558,LTCL,medium_airport,37.97890091,41.8404007,2001,AS,TR,TR-56,Siirt,SXZ
4559,LTCN,medium_airport,37.53882599,36.95352173,1723,AS,TR,TR-46,KahramanmaraÅÙ,KCM
4560,LTCO,medium_airport,39.65454102,43.02597809,5462,AS,TR,TR-04,,AJI
4561,LTCP,medium_airport,37.73139954,38.46889877,2216,AS,TR,TR-02,Ad€±yaman,ADF
4562,LTCR,medium_airport,37.22330093,40.63169861,1729,AS,TR,TR-47,Mardin,MQM
44491,LTCS,medium_airport,37.44566345,38.89559174,2708,AS,TR,TR-63,Å_anl€±urfa,GNY
44484,LTDA,medium_airport,36.36277771,36.28222275,269,AS,TR,TR-31,Hatay,HTY
4565,LTFC,large_airport,37.85540009,30.36840057,2835,AS,TR,TR-32,Isparta,ISE
4566,LTFD,medium_airport,39.55459976,27.01379967,50,AS,TR,TR-10,Edremit,EDO
4567,LTFE,large_airport,37.25059891,27.66430092,21,AS,TR,TR-48,Bodrum,BJV
4568,LTFH,medium_airport,41.25450134,36.56710052,18,AS,TR,TR-55,Samsun,SZF
4569,LTFJ,large_airport,40.89860153,29.30920029,312,AS,TR,TR-34,Istanbul,SAW
44487,LTGP,medium_airport,36.29921722,32.30059814,86,AS,TR,TR-07,GazipaÅÙa,GZP
4570,LUBL,medium_airport,47.83810043,27.78149986,758,EU,MD,MD-RS,Strymba,BZY
4571,LUKK,medium_airport,46.92770004,28.93099976,399,EU,MD,MD-C,ChiÅÙin€Äu,KIV
34929,LVGZ,closed,31.24640083,34.27610016,320,AS,PS,PS-U-A,Rafah,GZA
4572,LWOH,medium_airport,41.18000031,20.74230003,2313,EU,MK,MK-58,Ohrid,OHD
4573,LWSK,medium_airport,41.96160126,21.62140083,781,EU,MK,MK-73,Skopje,SKP
4574,LXGB,medium_airport,36.15119934,-5.34965992,15,EU,GI,GI-U-A,Gibraltar,GIB
30688,LY-BCQ,medium_airport,27.65299988,14.27200031,1056,AF,LY,LY-SH,Brack,BCQ
4610,LYBE,large_airport,44.81840134,20.3090992,335,EU,RS,RS-00,Belgrad,BEG
4611,LYBT,medium_airport,44.935299,20.2575,265,EU,RS,RS-07,Batajnica,BJY
4612,LYNI,medium_airport,43.337299,21.853701,648,EU,RS,RS-20,Nis,INI
4613,LYPG,large_airport,42.3594017,19.25189972,141,EU,ME,ME-16,Podgorica,TGD
4615,LYTV,medium_airport,42.40470123,18.72330093,20,EU,ME,ME-19,Tivat,TIV
4617,LZIB,large_airport,48.17020035,17.21269989,436,EU,SK,SK-BL,Bratislava,BTS
4618,LZKZ,medium_airport,48.6631012,21.24110031,755,EU,SK,SK-KI,KoÅÁice,KSC
4620,LZPP,medium_airport,48.62519836,17.82839966,545,EU,SK,SK-TA,PieÅÁÅ´any,PZY
4621,LZSL,medium_airport,48.63779831,19.13409996,1043,EU,SK,SK-BC,Slia€ç,SLD
4623,LZTT,medium_airport,49.07360077,20.24110031,2356,EU,SK,SK-KI,Poprad,TAT
4624,LZZI,medium_airport,49.23149872,18.6135006,1020,EU,SK,SK-ZI,Å_ilina,ILZ
4626,MBGT,medium_airport,21.44449997,-71.14230347,13,NA,TC,TC-GT,Cockburn Town,GDT
4627,MBNC,medium_airport,21.91749954,-71.93959808,10,NA,TC,TC-NC,,NCA
4628,MBPV,medium_airport,21.77359962,-72.26589966,15,NA,TC,TC-PR,Providenciales Island,PLS
4629,MBSC,medium_airport,21.51569939,-71.52850342,6,NA,TC,TC-SC,,XSC
4632,MDBH,medium_airport,18.25149918,-71.12039948,10,NA,DO,DO-04,Barahona,BRX
4633,MDCR,medium_airport,17.92900085,-71.64479828,262,NA,DO,DO-16,Cabo Rojo,CBJ
30673,MDCY,medium_airport,19.2670002,-69.74199677,30,NA,DO,DO-20,Samana,AZS
30384,MDHE,closed,18.46969986,-69.9693985,190,NA,DO,DO-01,Santo Domingo,HEX
4634,MDJB,medium_airport,18.57250023,-69.98560333,98,NA,DO,DO-01,La Isabela,JBQ
4635,MDLR,medium_airport,18.45070076,-68.91179657,240,NA,DO,DO-12,La Romana,LRM
4636,MDPC,large_airport,18.56739998,-68.36340332,47,NA,DO,DO-11,Punta Cana,PUJ
4637,MDPP,medium_airport,19.75790024,-70.56999969,15,NA,DO,DO-18,Puerto Plata,POP
4638,MDSD,large_airport,18.42970085,-69.66889954,59,NA,DO,DO-01,Santo Domingo,SDQ
42312,MDSJ,closed,18.83333206,-71.23332977,1496,NA,DO,DO-22,San Juan,SJM
4640,MDST,medium_airport,19.40609932,-70.60469818,565,NA,DO,DO-25,Santiago,STI
4643,MGCB,medium_airport,15.46899986,-90.40670013,4339,NA,GT,GT-AV,Coban,CBV
4644,MGGT,medium_airport,14.58329964,-90.52749634,4952,NA,GT,GT-GU,Guatemala City,GUA
4645,MGPB,medium_airport,15.73089981,-88.58380127,33,NA,GT,GT-IZ,Puerto Barrios,PBR
4646,MGRB,medium_airport,15.99199963,-90.44529724,426,NA,GT,GT-AV,Rubelsanto,RUV
4647,MGRT,medium_airport,14.52099991,-91.69730377,656,NA,GT,GT-RE,Retalhuleu,RER
4648,MGSJ,medium_airport,13.93620014,-90.83580017,29,NA,GT,GT-ES,Puerto San JosÌ©,GSJ
4649,MGTK,medium_airport,16.91379929,-89.86640167,427,NA,GT,GT-PE,San Benito,FRS
4660,MHLC,medium_airport,15.74250031,-86.85299683,49,NA,HN,HN-AT,La Ceiba,LCE
4661,MHLM,medium_airport,15.45259953,-87.92359924,91,NA,HN,HN-CR,La Mesa,SAP
4662,MHNJ,medium_airport,16.44540024,-85.90660095,49,NA,HN,HN-IB,Guanaja,GJA
4663,MHRO,medium_airport,16.31679916,-86.52300262,18,NA,HN,HN-IB,Roatan Island,RTB
4664,MHSC,medium_airport,14.38239956,-87.62120056,2061,NA,HN,HN-CM,Comayagua,XPL
4665,MHTE,medium_airport,15.77589989,-87.47579956,7,NA,HN,HN-AT,Tela,TEA
4666,MHTG,medium_airport,14.06089973,-87.21720123,3294,NA,HN,HN-FM,Tegucigalpa,TGU
4667,MHTJ,medium_airport,15.92679977,-85.9382019,3,NA,HN,HN-CL,Trujillo,TJI
4679,MKBS,medium_airport,18.4041996,-76.96900177,90,NA,JM,JM-05,Ocho Rios,OCJ
4680,MKJP,large_airport,17.93569946,-76.78749847,10,NA,JM,JM-01,Kingston,KIN
4681,MKJS,medium_airport,18.50370026,-77.91339874,4,NA,JM,JM-08,Montego Bay,MBJ
4682,MKKJ,medium_airport,18.19879913,-76.53450012,20,NA,JM,JM-04,Ken Jones,POT
4683,MKTP,medium_airport,17.98859978,-76.82379913,16,NA,JM,JM-02,Tinson Pen,KTP
4688,MMAA,large_airport,16.75709915,-99.7539978,16,NA,MX,MX-GRO,Acapulco,ACA
4690,MMAN,medium_airport,25.86560059,-100.2369995,1476,NA,MX,MX-NLE,,NTR
4691,MMAS,medium_airport,21.70560074,-102.3180008,6112,NA,MX,MX-AGU,Aguascalientes,AGU
4692,MMBT,medium_airport,15.77530003,-96.26260376,464,NA,MX,MX-OAX,Huatulco,HUX
4693,MMCB,medium_airport,18.83480072,-99.26129913,4277,NA,MX,MX-MOR,,CVJ
4694,MMCE,medium_airport,18.65369987,-91.7990036,10,NA,MX,MX-CAM,Ciudad del Carmen,CME
4697,MMCL,medium_airport,24.76449966,-107.4749985,108,NA,MX,MX-SIN,CuliacÌÁn,CUL
4698,MMCM,medium_airport,18.50469971,-88.32679749,39,NA,MX,MX-ROO,Chetumal,CTM
4699,MMCN,medium_airport,27.39259911,-109.8330002,243,NA,MX,MX-SON,Ciudad ObregÌ_n,CEN
4700,MMCP,medium_airport,19.81679916,-90.50029755,34,NA,MX,MX-CAM,Campeche,CPE
4701,MMCS,medium_airport,31.63610077,-106.4290009,3904,NA,MX,MX-CHH,Ciudad JuÌÁrez,CJS
4702,MMCT,medium_airport,20.6413002,-88.44619751,102,NA,MX,MX-YUC,,CZA
4703,MMCU,medium_airport,28.70289993,-105.9649963,4462,NA,MX,MX-CHH,Chihuahua,CUU
4704,MMCV,medium_airport,23.70330048,-98.95649719,761,NA,MX,MX-TAM,Ciudad Victoria,CVM
4705,MMCY,medium_airport,20.54599953,-100.887001,5709,NA,MX,MX-GUA,Celaya,CYW
4706,MMCZ,medium_airport,20.5223999,-86.92559814,15,NA,MX,MX-ROO,Cozumel,CZM
30860,MMDA,medium_airport,25.05380058,-111.6149979,213,NA,MX,MX-BCS,Ciudad ConstituciÌ_n,CUA
4707,MMDO,medium_airport,24.12420082,-104.5279999,6104,NA,MX,MX-DUR,Durango,DGO
4708,MMEP,medium_airport,21.41950035,-104.8430023,3020,NA,MX,MX-NAY,Tepic,TPQ
4710,MMGL,large_airport,20.52179909,-103.310997,5016,NA,MX,MX-JAL,Guadalajara,GDL
4711,MMGM,medium_airport,27.96899986,-110.9250031,59,NA,MX,MX-SON,Guaymas,GYM
4713,MMHO,large_airport,29.09589958,-111.0479965,627,NA,MX,MX-SON,Hermosillo,HMO
4714,MMIA,medium_airport,19.27700043,-103.5770035,2467,NA,MX,MX-COL,Colima,CLQ
4716,MMIO,medium_airport,25.54949951,-100.9290009,4778,NA,MX,MX-COA,Saltillo,SLW
4717,MMIT,medium_airport,16.44930077,-95.09369659,164,NA,MX,MX-OAX,,IZT
4718,MMJA,medium_airport,19.47509956,-96.79750061,3127,NA,MX,MX-VER,Xalapa,JAL
4720,MMLC,medium_airport,18.00169945,-102.2210007,39,NA,MX,MX-MIC,LÌÁzaro CÌÁrdenas,LZC
4721,MMLM,medium_airport,25.68519974,-109.0810013,16,NA,MX,MX-SIN,Los Mochis,LMM
4722,MMLO,medium_airport,20.99349976,-101.4810028,5956,NA,MX,MX-GUA,Silao,BJX
4723,MMLP,medium_airport,24.0727005,-110.3619995,69,NA,MX,MX-BCS,La Paz,LAP
4724,MMLT,medium_airport,25.98920059,-111.3479996,34,NA,MX,MX-BCS,Loreto,LTO
4725,MMMA,medium_airport,25.76989937,-97.52529907,25,NA,MX,MX-TAM,Matamoros,MAM
4726,MMMD,medium_airport,20.93700027,-89.65769959,38,NA,MX,MX-YUC,MÌ©rida,MID
4727,MMML,medium_airport,32.63059998,-115.2419968,74,NA,MX,MX-BCN,Mexicali,MXL
4728,MMMM,medium_airport,19.84989929,-101.0250015,6033,NA,MX,MX-MIC,Morelia,MLM
4729,MMMT,medium_airport,18.10339928,-94.58070374,36,NA,MX,MX-VER,MinatitlÌÁn,MTT
4730,MMMV,medium_airport,26.95569992,-101.4700012,1864,NA,MX,MX-COA,,LOV
4731,MMMX,large_airport,19.43630028,-99.07209778,7316,NA,MX,MX-DIF,Mexico City,MEX
4732,MMMY,large_airport,25.7784996,-100.1070023,1278,NA,MX,MX-NLE,Monterrey,MTY
4733,MMMZ,medium_airport,23.16139984,-106.2659988,38,NA,MX,MX-SIN,MazatlÌÁn,MZT
4735,MMNL,medium_airport,27.44389915,-99.57050323,484,NA,MX,MX-TAM,Nuevo Laredo,NLD
4736,MMOX,medium_airport,16.99990082,-96.72660065,4989,NA,MX,MX-OAX,Oaxaca,OAX
4737,MMPA,medium_airport,20.60269928,-97.46080017,497,NA,MX,MX-VER,Poza Rica,PAZ
4738,MMPB,medium_airport,19.15810013,-98.37139893,7361,NA,MX,MX-PUE,Puebla,PBC
4740,MMPE,medium_airport,31.3562023,-113.5256767,30,NA,MX,MX-SON,Puerto PeÌ±asco,PPE
4741,MMPG,medium_airport,28.62739944,-100.5350037,901,NA,MX,MX-COA,,PDS
4742,MMPN,medium_airport,19.39669991,-102.0390015,5258,NA,MX,MX-MIC,,UPN
4745,MMPR,large_airport,20.68009949,-105.2539978,23,NA,MX,MX-JAL,Puerto Vallarta,PVR
4746,MMPS,medium_airport,15.87689972,-97.0891037,294,NA,MX,MX-OAX,Puerto Escondido,PXM
4747,MMQT,medium_airport,20.61730003,-100.185997,6296,NA,MX,MX-QUE,QuerÌ©taro,QRO
4748,MMRX,medium_airport,26.00889969,-98.22850037,139,NA,MX,MX-TAM,Reynosa,REX
4750,MMSD,large_airport,23.15180016,-109.7210007,374,NA,MX,MX-BCS,San JosÌ© del Cabo,SJD
4752,MMSP,medium_airport,22.25429916,-100.9309998,6035,NA,MX,MX-SLP,San Luis PotosÌ_,SLP
4755,MMTC,medium_airport,25.56830025,-103.4110031,3688,NA,MX,MX-COA,TorreÌ_n,TRC
4757,MMTJ,large_airport,32.54109955,-116.9700012,489,NA,MX,MX-BCN,Tijuana,TIJ
4758,MMTM,medium_airport,22.29640007,-97.86589813,80,NA,MX,MX-TAM,Tampico,TAM
4760,MMTO,medium_airport,19.33709908,-99.56600189,8466,NA,MX,MX-MEX,Toluca,TLC
4761,MMTP,medium_airport,14.79430008,-92.37000275,97,NA,MX,MX-CHP,Tapachula,TAP
4762,MMUN,large_airport,21.03650093,-86.87709808,22,NA,MX,MX-ROO,CancÌ_n,CUN
4763,MMVA,medium_airport,17.99699974,-92.81739807,46,NA,MX,MX-TAB,Villahermosa,VSA
4764,MMVR,medium_airport,19.14590073,-96.18730164,90,NA,MX,MX-VER,Veracruz,VER
4765,MMZC,medium_airport,22.89710045,-102.6869965,7141,NA,MX,MX-ZAC,Zacatecas,ZCL
4766,MMZH,medium_airport,17.60160065,-101.4609985,26,NA,MX,MX-GRO,Ixtapa,ZIH
4768,MMZO,medium_airport,19.14480019,-104.5589981,30,NA,MX,MX-COL,Manzanillo,ZLO
4770,MNBL,medium_airport,11.99100018,-83.77410126,20,NA,NI,NI-AS,Bluefileds,BEF
4774,MNMG,medium_airport,12.14150047,-86.16819763,194,NA,NI,NI-MN,Managua,MGA
4776,MNPC,medium_airport,14.0472002,-83.38670349,52,NA,NI,NI-AN,Puerto Cabezas,PUZ
4786,MPBO,medium_airport,9.340849876,-82.25080109,10,NA,PA,PA-1,Isla ColÌ_n,BOC
4787,MPCE,medium_airport,7.987840176,-80.40969849,33,NA,PA,PA-6,ChitrÌ©,CTD
4788,MPCH,medium_airport,9.458640099,-82.51679993,19,NA,PA,PA-1,Changuinola,CHX
4789,MPDA,medium_airport,8.390999794,-82.43499756,89,NA,PA,PA-4,David,DAV
4790,MPEJ,medium_airport,9.356639862,-79.86740112,25,NA,PA,PA-3,ColÌ_n,ONX
4791,MPMG,medium_airport,8.973340034,-79.55560303,31,NA,PA,PA-8,Albrook,PAC
4792,MPSA,medium_airport,8.085599899,-80.94529724,272,NA,PA,PA-9,Santiago,SYP
4793,MPTO,large_airport,9.071359634,-79.38349915,135,NA,PA,PA-8,Tocumen,PTY
4795,MRAO,medium_airport,10.56900024,-83.51480103,82,NA,CR,CR-L,Roxana,TTQ
4796,MRBA,medium_airport,9.163610458,-83.32990265,1214,NA,CR,CR-P,Punta Arenas,BAI
4797,MRBC,medium_airport,10.76869965,-83.58560181,3,NA,CR,CR-L,Pococi,BCL
4798,MRCC,medium_airport,8.601559639,-82.96859741,26,NA,CR,CR-P,Corredores,OTR
4804,MRGF,medium_airport,8.654009819,-83.18219757,49,NA,CR,CR-P,Golfito,GLF
4805,MRGP,medium_airport,10.21720028,-83.79699707,883,NA,CR,CR-L,Pococi,GPL
4806,MRLB,medium_airport,10.59329987,-85.54440308,270,NA,CR,CR-G,Liberia,LIR
4807,MRLC,medium_airport,11.03530025,-84.70610046,131,NA,CR,CR-A,Los Chiles,LSL
4808,MRLM,medium_airport,9.957960129,-83.02200317,7,NA,CR,CR-L,Puerto Limon,LIO
4809,MRNS,medium_airport,9.976490021,-85.65299988,33,NA,CR,CR-G,Nicoya,NOB
4810,MROC,medium_airport,9.993860245,-84.20880127,3021,NA,CR,CR-A,San Jose,SJO
32160,MRPJ,medium_airport,8.533329964,-83.30000305,7,NA,CR,CR-P,Puerto Jimenez,PJM
4812,MRPM,medium_airport,8.951029778,-83.46859741,49,NA,CR,CR-P,Palmar Sur,PMZ
4813,MRPV,medium_airport,9.957050323,-84.13980103,3287,NA,CR,CR-SJ,San Jose,SYQ
4814,MRQP,medium_airport,9.443160057,-84.12979889,85,NA,CR,CR-P,Quepos,XQP
4816,MRSV,medium_airport,8.826109886,-82.95890045,3228,NA,CR,CR-P,Coto Brus,TOO
4817,MRUP,medium_airport,10.89220047,-85.0161972,184,NA,CR,CR-A,Upala,UPL
4820,MSLP,medium_airport,13.44089985,-89.05570221,101,NA,SV,SV-PA,Santa Clara,SAL
4822,MTCA,medium_airport,18.27109909,-73.78829956,203,NA,HT,HT-SD,Les Cayes,CYA
4823,MTCH,medium_airport,19.7329998,-72.19470215,10,NA,HT,HT-ND,Cap Haitien,CAP
4824,MTJA,medium_airport,18.24110031,-72.51850128,167,NA,HT,HT-SE,Jacmel,JAK
31696,MTJE,medium_airport,18.66309929,-74.17030334,147,NA,HT,HT-GA,Jeremie,JEE
4825,MTPP,medium_airport,18.57999992,-72.29250336,122,NA,HT,HT-OU,Port-au-Prince,PAP
32146,MTPX,medium_airport,19.93359947,-72.84860229,9,NA,HT,HT-NO,Port-de-Paix,PAX
4826,MUBA,medium_airport,20.36529922,-74.5062027,26,NA,CU,CU-14,Baracoa,BCA
4828,MUBY,medium_airport,20.39640045,-76.62139893,203,NA,CU,CU-12,Bayamo,BYM
4829,MUCA,medium_airport,22.02709961,-78.78959656,335,NA,CU,CU-08,Ciego de Avila,AVI
4831,MUCC,medium_airport,22.46100044,-78.32839966,13,NA,CU,CU-08,Cayo Coco,CCC
4832,MUCF,medium_airport,22.14999962,-80.41419983,102,NA,CU,CU-06,Cienfuegos,CFG
4833,MUCL,medium_airport,21.61650085,-81.54599762,10,NA,CU,CU-99,Cayo Largo del Sur,CYO
4834,MUCM,medium_airport,21.42029953,-77.84750366,413,NA,CU,CU-09,Camaguey,CMW
4835,MUCU,medium_airport,19.96980095,-75.83540344,249,NA,CU,CU-13,Santiago,SCU
4837,MUGM,medium_airport,19.90649986,-75.20709991,56,NA,CU,CU-14,Guantanamo Bay Naval Station,NBW
4838,MUGT,medium_airport,20.08530045,-75.15830231,56,NA,CU,CU-14,GuantÌÁnamo,GAO
4839,MUHA,large_airport,22.98920059,-82.40910339,210,NA,CU,CU-03,Havana,HAV
4840,MUHG,medium_airport,20.78560066,-76.31510162,361,NA,CU,CU-11,Holguin,HOG
4841,MUKW,medium_airport,23.12400055,-81.3015976,16,NA,CU,CU-04,Matanzas,VRO
4843,MULM,medium_airport,22.33609962,-83.64189911,131,NA,CU,CU-01,Pinar del Rio,LCL
4846,MUMO,medium_airport,20.65390015,-74.92220306,16,NA,CU,CU-11,Moa,MOA
4847,MUMZ,medium_airport,20.28809929,-77.08920288,112,NA,CU,CU-12,Manzanillo,MZO
4848,MUNB,medium_airport,22.7560997,-81.92089844,49,NA,CU,CU-02,San NicolÌÁs,QSN
4849,MUNG,medium_airport,21.83469963,-82.78379822,79,NA,CU,CU-99,Nueva Gerona,GER
4851,MUPB,medium_airport,23.03280067,-82.57939911,102,NA,CU,CU-02,Havana,UPB
4852,MUPR,medium_airport,22.42140007,-83.67839813,131,NA,CU,CU-01,Pinar del Rio,QPD
4854,MUSC,medium_airport,22.49220085,-79.94360352,338,NA,CU,CU-05,Santa Clara,SNU
32336,MUSJ,medium_airport,22.09530067,-84.15200043,98,NA,CU,CU-01,Pinar Del Rio,SNJ
4856,MUSN,medium_airport,21.64249992,-82.95510101,39,NA,CU,CU-99,Isla de la Juventud,SZJ
4858,MUTD,medium_airport,21.78829956,-79.99720001,125,NA,CU,CU-07,Trinidad,TND
4859,MUVR,large_airport,23.03440094,-81.43530273,210,NA,CU,CU-04,Varadero,VRA
4860,MUVT,medium_airport,20.98760033,-76.93579865,328,NA,CU,CU-10,Las Tunas,VTU
4861,MWCB,medium_airport,19.68700027,-79.88279724,8,NA,KY,KY-U-A,Cayman Brac,CYB
31977,MWCL,medium_airport,19.66699982,-80.09999847,3,NA,KY,KY-U-A,Little Cayman,LYB
4862,MWCR,large_airport,19.2928009,-81.35769653,8,NA,KY,KY-U-A,Georgetown,GCM
4924,MYAB,medium_airport,24.28770065,-77.68460083,19,NA,BS,BS-KB,Mangrove Cay,MAY
4925,MYAF,medium_airport,24.69790077,-77.79560089,5,NA,BS,BS-NB,,ASD
4926,MYAK,medium_airport,24.15870094,-77.58979797,15,NA,BS,BS-KB,Andros,COX
4927,MYAM,medium_airport,26.51140022,-77.08350372,6,NA,BS,BS-MH,Marsh Harbour,MHH
4928,MYAN,medium_airport,25.05380058,-78.0490036,5,NA,BS,BS-NB,Andros Island,SAQ
4929,MYAP,medium_airport,22.44179916,-73.97090149,11,NA,BS,BS-AC,Spring Point,AXP
4931,MYAT,medium_airport,26.74530029,-77.39129639,8,NA,BS,BS-MH,Treasure Cay,TCB
4933,MYBC,medium_airport,25.41710091,-77.88089752,5,NA,BS,BS-NB,,CCZ
4934,MYBG,medium_airport,25.73830032,-77.84010315,18,NA,BS,BS-NB,,GHC
4935,MYBS,medium_airport,25.69989967,-79.26470184,10,NA,BS,BS-BI,South Bimini,BIM
4936,MYCA,medium_airport,24.62940025,-75.67379761,18,NA,BS,BS-CI,Arthur's Town,ATC
4937,MYCB,medium_airport,24.31529999,-75.45230103,5,NA,BS,BS-CI,Cat Island,CAT
4938,MYCI,medium_airport,22.74559975,-74.18240356,5,NA,BS,BS-AC,Colonel Hill,CRI
4939,MYEF,medium_airport,23.56259918,-75.87799835,9,NA,BS,BS-EX,George Town,GGT
4941,MYEH,medium_airport,25.47489929,-76.6835022,13,NA,BS,BS-HI,North Eleuthera,ELH
4942,MYEM,medium_airport,25.28470039,-76.33100128,26,NA,BS,BS-GH,Governor's Harbour,GHB
4943,MYEN,medium_airport,24.59429932,-76.82019806,8,NA,BS,BS-EX,,NMC
4944,MYER,medium_airport,24.89507873,-76.17688179,10,NA,BS,BS-RS,Rock Sound,RSD
4945,MYES,medium_airport,24.16909981,-76.43910217,5,NA,BS,BS-EX,,TYM
4946,MYGF,medium_airport,26.55870056,-78.69560242,7,NA,BS,BS-FP,Freeport,FPO
4947,MYIG,medium_airport,20.97500038,-73.66690063,8,NA,BS,BS-IN,Matthew Town,IGA
4948,MYLD,medium_airport,23.17900085,-75.09359741,9,NA,BS,BS-LI,Deadman's Cay,LGI
4949,MYLS,medium_airport,23.5823168,-75.26862144,10,NA,BS,BS-LI,Stella Maris,SML
4950,MYMM,medium_airport,22.37949944,-73.0134964,11,NA,BS,BS-MG,Mayaguana,MYG
4951,MYNN,large_airport,25.03899956,-77.46620178,16,NA,BS,BS-NP,Nassau,NAS
4952,MYRD,medium_airport,22.18180084,-75.72949982,6,NA,BS,BS-RI,,DCT
4954,MYSM,medium_airport,24.06329918,-74.52400208,24,NA,BS,BS-SR,San Salvador,ZSA
27303,MZ-0004,closed,-21.9672451,35.42472839,20,AF,MZ,MZ-I,Magaruque Island,MFW
4956,MZBZ,large_airport,17.53910065,-88.30819702,15,NA,BZ,BZ-BZ,Belize City,BZE
300544,NBS,medium_airport,42.06694444,127.6022222,2874,AS,CN,CN-22,Baishan,NBS
4958,NCRG,medium_airport,-21.20269966,-159.8059998,19,OC,CK,CK-U-A,Avarua,RAR
4959,NFFN,medium_airport,-17.7553997,177.4429932,59,OC,FJ,FJ-W,Nadi,NAN
4960,NFNA,medium_airport,-18.04330063,178.5590057,17,OC,FJ,FJ-C,Nausori,SUV
4961,NFNL,medium_airport,-16.4666996,179.3399963,44,OC,FJ,FJ-N,,LBS
4962,NFTF,medium_airport,-21.24119949,-175.1499939,126,OC,TO,TO-04,Nuku'alofa,TBU
4963,NFTL,medium_airport,-19.77700043,-174.3410034,31,OC,TO,TO-02,Lifuka,HPA
4964,NFTV,medium_airport,-18.58530045,-173.9620056,236,OC,TO,TO-05,Vava'u Island,VAV
44578,NG-0003,medium_airport,10.29833333,10.89638889,1590,AF,NG,NG-GO,Gombe,GMO
32192,NG-QRW,medium_airport,5.596109867,5.817780018,242,AF,NG,NG-DE,Warri,QRW
44571,NGFU,medium_airport,-8.525,179.195999,,OC,TV,TV-FUN,Funafuti,FUN
4972,NGTA,medium_airport,1.381639957,173.1470032,9,OC,KI,KI-G,Tarawa,TRW
4973,NGTE,medium_airport,-1.224470019,174.776001,7,OC,KI,KI-G,,TBF
4974,NIUE,medium_airport,-19.07903099,-169.9255981,209,OC,NU,NU-U-A,Alofi,IUE
31215,NLWF,medium_airport,-14.31140041,-178.0659943,20,OC,WF,WF-U-A,Futuna Island,FUT
4975,NLWW,medium_airport,-13.23830032,-176.1990051,79,OC,WF,WF-U-A,Wallis Island,WLS
4976,NSFA,medium_airport,-13.82999992,-172.0079956,58,OC,WS,WS-AA,Apia,APW
4977,NSFQ,medium_airport,-14.21720028,-169.4250031,110,OC,AS,AS-U-A,Fitiuta Village,FTI
4978,NSTU,medium_airport,-14.33100033,-170.7100067,32,OC,AS,AS-U-A,Pago Pago,PPG
4979,NTAA,medium_airport,-17.55369949,-149.6069946,5,OC,PF,PF-U-A,Papeete,PPT
4980,NTAR,medium_airport,-22.4340992,-151.3609924,18,OC,PF,PF-U-A,,RUR
4981,NTAT,medium_airport,-23.36540031,-149.5240021,7,OC,PF,PF-U-A,,TUB
4983,NTGA,medium_airport,-17.3526001,-145.5099945,10,OC,PF,PF-U-A,,AAA
4984,NTGB,medium_airport,-15.81989956,-140.8869934,9,OC,PF,PF-U-A,,FGU
