WnfId,WnfIdDisplayName,DescriptionOrDll,AltDescriptionOrDll
418A073AA3BC3C75,WNF_WIL_FEATURE_USAGE_TRACKING_2,"Event to indicate unique use of a feature on this device (2). CAPABILITY_SID_LpacAppExperience - S-1-15-3-1024-1502825166-1963708345-2616377461-2562897074-4192028372-3968301570-1997628692-1435953622. DPS service SID: S-1-5-80-2970612574-78537857-698502321-558674196-1451644582.",
418A073AA3BC4475,WNF_WIL_FEATURE_USAGE_TRACKING_3,"Event to indicate unique use of a feature on this device (3). CAPABILITY_SID_LpacAppExperience - S-1-15-3-1024-1502825166-1963708345-2616377461-2562897074-4192028372-3968301570-1997628692-1435953622. DPS service SID: S-1-5-80-2970612574-78537857-698502321-558674196-1451644582.",
418A073AA3BC4C75,WNF_WIL_FEATURE_HEALTH_TRACKING_1,"Event to indicate uniquely observed code failures on this device (1). CAPABILITY_SID_LpacAppExperience - S-1-15-3-1024-1502825166-1963708345-2616377461-2562897074-4192028372-3968301570-1997628692-1435953622. DPS service SID: S-1-5-80-2970612574-78537857-698502321-558674196-1451644582.",
418A073AA3BC5475,WNF_WIL_FEATURE_HEALTH_TRACKING_2,"Event to indicate uniquely observed code failures on this device (2). CAPABILITY_SID_LpacAppExperience - S-1-15-3-1024-1502825166-1963708345-2616377461-2562897074-4192028372-3968301570-1997628692-1435953622. DPS service SID: S-1-5-80-2970612574-78537857-698502321-558674196-1451644582.",
418A073AA3BC5C75,WNF_WIL_FEATURE_HEALTH_TRACKING_3,"Event to indicate uniquely observed code failures on this device (3). CAPABILITY_SID_LpacAppExperience - S-1-15-3-1024-1502825166-1963708345-2616377461-2562897074-4192028372-3968301570-1997628692-1435953622. DPS service SID: S-1-5-80-2970612574-78537857-698502321-558674196-1451644582.",
418A073AA3BC6475,WNF_WIL_FEATURE_HEALTH_TRACKING_4,"Event to indicate uniquely observed code failures on this device (4). CAPABILITY_SID_LpacAppExperience - S-1-15-3-1024-1502825166-1963708345-2616377461-2562897074-4192028372-3968301570-1997628692-1435953622. DPS service SID: S-1-5-80-2970612574-78537857-698502321-558674196-1451644582.",
418A073AA3BC6C75,WNF_WIL_FEATURE_HEALTH_TRACKING_5,"Event to indicate uniquely observed code failures on this device (5). CAPABILITY_SID_LpacAppExperience - S-1-15-3-1024-1502825166-1963708345-2616377461-2562897074-4192028372-3968301570-1997628692-1435953622. DPS service SID: S-1-5-80-2970612574-78537857-698502321-558674196-1451644582.",
418A073AA3BC7475,WNF_WIL_FEATURE_HEALTH_TRACKING_6,"Event to indicate uniquely observed code failures on this device (6). CAPABILITY_SID_LpacAppExperience - S-1-15-3-1024-1502825166-1963708345-2616377461-2562897074-4192028372-3968301570-1997628692-1435953622. DPS service SID: S-1-5-80-2970612574-78537857-698502321-558674196-1451644582.",
418A073AA3BC7C75,WNF_WIL_MACHINE_FEATURE_STORE,"Event indicates modification of the WIL Machine feature store. SDDL comes from featureStagingInfo in %SDXROOT%\onecore\base\wil\mbs\Microsoft-Windows-Internal-Libraries-Capabilities\wil.wm.xml. CAPABILITY_SID_LpacAppExperience - S-1-15-3-1024-1502825166-1963708345-2616377461-2562897074-4192028372-3968301570-1997628692-1435953622. DPS service SID: S-1-5-80-2970612574-78537857-698502321-558674196-1451644582.",
418A073AA3BC8075,WNF_WIL_MACHINE_FEATURE_STORE_MODIFIED,"Event fires once per boot on modification of the WIL Machine feature store.  SDDL comes from featureStagingInfo in %SDXROOT%\onecore\base\wil\mbs\Microsoft-Windows-Internal-Libraries-Capabilities\wil.wm.xml. CAPABILITY_SID_LpacAppExperience - S-1-15-3-1024-1502825166-1963708345-2616377461-2562897074-4192028372-3968301570-1997628692-1435953622. DPS service SID: S-1-5-80-2970612574-78537857-698502321-558674196-1451644582.",
418A073AA3BC88F5,WNF_WIL_USER_FEATURE_STORE,"Event indicates modification of the WIL User feature store. SDDL comes from featureStagingInfo in %SDXROOT%\onecore\base\wil\mbs\Microsoft-Windows-Internal-Libraries-Capabilities\wil.wm.xml. CAPABILITY_SID_LpacAppExperience - S-1-15-3-1024-1502825166-1963708345-2616377461-2562897074-4192028372-3968301570-1997628692-1435953622. DPS service SID: S-1-5-80-2970612574-78537857-698502321-558674196-1451644582.",
418A073AA3BC90F5,WNF_WIL_USER_FEATURE_STORE_MODIFIED,"Event fires once per user session on modification of the WIL User feature store. SDDL comes from featureStagingInfo in %SDXROOT%\onecore\base\wil\mbs\Microsoft-Windows-Internal-Libraries-Capabilities\wil.wm.xml. CAPABILITY_SID_LpacAppExperience - S-1-15-3-1024-1502825166-1963708345-2616377461-2562897074-4192028372-3968301570-1997628692-1435953622. DPS service SID: S-1-5-80-2970612574-78537857-698502321-558674196-1451644582.",
418A073AA3BC9835,WNF_WIL_FEATURE_USAGE_FOR_SRUM,"Event indicates there is unique and custom usage of a feature. This is for SRUM consumption. DPS service SID: S-1-5-80-2970612574-78537857-698502321-558674196-1451644582",
418A0B39A3BC1075,WNF_TEL_CRASH_STATE,"modernexecserver.dll","This is fired every time an SENSE's storage fullness crosses into a new tier or is reset. struct { DWORD PercentageFull[4]; }"
418A0B39A3BE0875,WNF_TEL_STORAGE_CAPACITY,"This is fired every time an SENSE's storage fullness crosses into a new tier or is reset. struct { DWORD PercentageFull[4]; }",
418A0B39A3BE1075,WNF_TEL_DAILY_UPLOAD_QUOTA,"This is fired every time an SENSE's daily upload quota crosses into a new tier or is reset. struct { DWORD PercentageFull; }",
418A0B39A3BE1875,WNF_TEL_ONESETTINGS_UPDATED,"This is fired every time a onesettings namespace is updated. {UINT64 SettingsCount; struct {UINT64 NamespaceHash; UINT64 TimeLastChanged;}[16]}",
418A0B39A3BE2075,WNF_TEL_SETTINGS_PUSH_NOTIFICATION_RECEIVED,"This is fired every time a push notification is received from the OneSettings service. UTF8 string.",
418A0B39A3BE2875,WNF_TEL_TIMER_RECONFIGURED,"This is fired every time a UTC service timer changes its configuration values so subscribers can call GetTimerConfiguration to check any new values.",
418A1825A3BC0875,WNF_HVL_CPU_MGMT_PARTITION,"This state signals NTOS has CPU management privileges in the current partition.",
418B0223A3BC0875,WNF_NLM_VPN_RECONNECT_CHANGE,"netprofmsvc.dll","This event is signalled by rasman about reconnect VPN state change and is used by NLM"
418B0223A3BC1075,WNF_NLM_INTERNET_PRESENT,"MapControlCore.dll","This event is signalled by NLM when the aggregated network conditions indicate that a connection to the internet is present"
418B0223A3BC1875,WNF_NLM_HNS_HIDDEN_INTERFACE,"This event is signalled by HNS when it establishes a vNIC which it needs NLM to hide",
418B0A38A3BC0835,WNF_UDM_SERVICE_INITIALIZED,"BOOL + UserContextToken indicating whether the UserDataService service has been initialized for the specified user. On OneCore, SDDL gives read access to callers with userDataSystem/userDataSystem capablity group and all access to IU/AU/System. On phone, SDDL comes from ID_CAP_APPOINTMENTS, ID_CAP_COMMS_COMMON, ID_CAP_CONTACTS, ID_CAP_EVERYONE, ID_CAP_PLATFORM_EXTENSIBILITY, UserDataSvc and ID_CAP_SMS in %SDXROOT%\comms\Packages\CommsPlat\Comms.pkg.xml",
418B0A38A3BC0835,WNF_UDM_SERVICE_INITIALIZED,"UserDataService.dll",
418B0D3AA3BC0875,WNF_WCM_INTERFACE_LIST,"shell32.dll","This event signals when a WCM-managed network interface has been added or removed"
418B0D3AA3BC1075,WNF_WCM_SERVICE_STATUS,"Connection Manager service restart. SDDL comes from WcmSvc service in %SDXROOT%\src\net\NetCore\Packages\NetCore\NetCore.pkg.xml","wcmsvc.dll"
418B0D3AA3BC1875,WNF_WCM_MAPPING_POLICY_UPDATED,"wcmsvc.dll","WNF state for refreshing WCM service mapping policies cache"
418B0D3AA3BC2075,WNF_WCM_PROFILE_CONFIG_UPDATED,"WNF state for refreshing WCM's selection multiplex table and selectable connection list","wwansvc.dll"
418B0D3AA3BC2875,WNF_WCM_INTERFACE_CONNECTION_STATE,"This event signals when a WCM-managed network interface has changed its connection quality state",
418B0D3EA3BC0875,WNF_SCM_AUTOSTART_STATE,"This event triggers to indicate SCM autostart state","umpo.dll"
418B0F25A3BC0875,WNF_HAM_SYSTEM_STATE_CHANGED,"Supplies the current state of the system as recorded by the system state tracker",
418B0F2EA3BC0875,WNF_CAM_APPDIAGNOSTICS_ACCESS_CHANGED,"Event fired when access to the corresponding named app capability changes",
418B0F2EA3BC1075,WNF_CAM_APPOINTMENTS_ACCESS_CHANGED,"Event fired when access to the corresponding named app capability changes",
418B0F2EA3BC1875,WNF_CAM_BLUETOOTH_ACCESS_CHANGED,"Event fired when access to the corresponding named app capability changes",
418B0F2EA3BC2075,WNF_CAM_CAMERA_ACCESS_CHANGED,"Event fired when access to the corresponding named app capability changes",
418B0F2EA3BC2875,WNF_CAM_CELLULARDATA_ACCESS_CHANGED,"Event fired when access to the corresponding named app capability changes",
418B0F2EA3BC3075,WNF_CAM_CHAT_ACCESS_CHANGED,"Event fired when access to the corresponding named app capability changes",
418B0F2EA3BC3875,WNF_CAM_CONTACTS_ACCESS_CHANGED,"Event fired when access to the corresponding named app capability changes",
418B0F2EA3BC4075,WNF_CAM_EMAIL_ACCESS_CHANGED,"Event fired when access to the corresponding named app capability changes",
418B0F2EA3BC4875,WNF_CAM_HID_ACCESS_CHANGED,"Event fired when access to the corresponding named app capability changes",
418B0F2EA3BC5075,WNF_CAM_LOCATION_ACCESS_CHANGED,"Event fired when access to the corresponding named app capability changes",
418B0F2EA3BC5875,WNF_CAM_MICROPHONE_ACCESS_CHANGED,"Event fired when access to the corresponding named app capability changes",
418B0F2EA3BC6075,WNF_CAM_PHONECALL_ACCESS_CHANGED,"Event fired when access to the corresponding named app capability changes",
418B0F2EA3BC6875,WNF_CAM_PHONECALLHISTORY_ACCESS_CHANGED,"Event fired when access to the corresponding named app capability changes",
418B0F2EA3BC7075,WNF_CAM_POS_ACCESS_CHANGED,"Event fired when access to the corresponding named app capability changes",
418B0F2EA3BC7875,WNF_CAM_RADIOS_ACCESS_CHANGED,"Event fired when access to the corresponding named app capability changes",
418B0F2EA3BC8075,WNF_CAM_SENSORSCUSTOM_ACCESS_CHANGED,"Event fired when access to the corresponding named app capability changes",
418B0F2EA3BC8875,WNF_CAM_SERIAL_ACCESS_CHANGED,"Event fired when access to the corresponding named app capability changes",
418B0F2EA3BC9075,WNF_CAM_USB_ACCESS_CHANGED,"Event fired when access to the corresponding named app capability changes",
418B0F2EA3BC9875,WNF_CAM_USERACCOUNTINFO_ACCESS_CHANGED,"Event fired when access to the corresponding named app capability changes",
418B0F2EA3BCA075,WNF_CAM_USERDATATASKS_ACCESS_CHANGED,"Event fired when access to the corresponding named app capability changes",
418B0F2EA3BCA875,WNF_CAM_USERNOTIFICATIONLISTENER_ACCESS_CHANGED,"Event fired when access to the corresponding named app capability changes",
418B0F2EA3BCB075,WNF_CAM_DOCUMENTSLIBRARY_ACCESS_CHANGED,"Event fired when access to the corresponding named app capability changes",
418B0F2EA3BCB875,WNF_CAM_PICTURESLIBRARY_ACCESS_CHANGED,"Event fired when access to the corresponding named app capability changes",
418B0F2EA3BCC075,WNF_CAM_VIDEOSLIBRARY_ACCESS_CHANGED,"Event fired when access to the corresponding named app capability changes",
418B0F2EA3BCC875,WNF_CAM_GAZEINPUT_ACCESS_CHANGED,"Event fired when access to the corresponding named app capability changes",
418B0F2EA3BCD075,WNF_CAM_BROADFILESYSTEMACCESS_ACCESS_CHANGED,"Event fired when access to the corresponding named app capability changes",
418B0F2EA3BCD875,WNF_CAM_ACTIVITY_ACCESS_CHANGED,"Event fired when access to the corresponding named app capability changes",
418B0F2EA3BCE075,WNF_CAM_BLUETOOTHSYNC_ACCESS_CHANGED,"Event fired when access to the corresponding named app capability changes",
418B0F2EA3BCE875,WNF_CAM_WIFIDIRECT_ACCESS_CHANGED,"Event fired when access to the corresponding named app capability changes",
418B0F2EA3BCF075,WNF_CAM_APPACTIVATION_WITHVOICE_CHANGED,"Event fired when access to the corresponding named app capability changes",
418B0F2EA3BCF875,WNF_CAM_APPACTIVATION_WITHVOICEABOVELOCK_CHANGED,"Event fired when access to the corresponding named app capability changes",
418B0F2EA3BD0075,WNF_CAM_APPDIAGNOSTICS_USAGE_CHANGED,"Event fired when usage of the corresponding named app capability changes",
418B0F2EA3BD0875,WNF_CAM_APPOINTMENTS_USAGE_CHANGED,"Event fired when usage of the corresponding named app capability changes",
418B0F2EA3BD1075,WNF_CAM_CAMERA_USAGE_CHANGED,"Event fired when usage of the corresponding named app capability changes",
418B0F2EA3BD1875,WNF_CAM_CELLULARDATA_USAGE_CHANGED,"Event fired when usage of the corresponding named app capability changes",
418B0F2EA3BD2075,WNF_CAM_CHAT_USAGE_CHANGED,"Event fired when usage of the corresponding named app capability changes",
418B0F2EA3BD2875,WNF_CAM_CONTACTS_USAGE_CHANGED,"Event fired when usage of the corresponding named app capability changes",
418B0F2EA3BD3075,WNF_CAM_EMAIL_USAGE_CHANGED,"Event fired when usage of the corresponding named app capability changes",
418B0F2EA3BD3875,WNF_CAM_LOCATION_USAGE_CHANGED,"Event fired when usage of the corresponding named app capability changes",
418B0F2EA3BD4075,WNF_CAM_MICROPHONE_USAGE_CHANGED,"Event fired when usage of the corresponding named app capability changes",
418B0F2EA3BD4875,WNF_CAM_PHONECALL_USAGE_CHANGED,"Event fired when usage of the corresponding named app capability changes",
418B0F2EA3BD5075,WNF_CAM_PHONECALLHISTORY_USAGE_CHANGED,"Event fired when usage of the corresponding named app capability changes",
418B0F2EA3BD5875,WNF_CAM_RADIOS_USAGE_CHANGED,"Event fired when usage of the corresponding named app capability changes",
418B0F2EA3BD6075,WNF_CAM_USERACCOUNTINFO_USAGE_CHANGED,"Event fired when usage of the corresponding named app capability changes",
418B0F2EA3BD6875,WNF_CAM_USERDATATASKS_USAGE_CHANGED,"Event fired when usage of the corresponding named app capability changes",
418B0F2EA3BD7075,WNF_CAM_USERNOTIFICATIONLISTENER_USAGE_CHANGED,"Event fired when usage of the corresponding named app capability changes",
418B0F2EA3BD7875,WNF_CAM_DOCUMENTSLIBRARY_USAGE_CHANGED,"Event fired when usage of the corresponding named app capability changes",
418B0F2EA3BD8075,WNF_CAM_PICTURESLIBRARY_USAGE_CHANGED,"Event fired when usage of the corresponding named app capability changes",
418B0F2EA3BD8875,WNF_CAM_VIDEOSLIBRARY_USAGE_CHANGED,"Event fired when usage of the corresponding named app capability changes",
418B0F2EA3BD9075,WNF_CAM_GAZEINPUT_USAGE_CHANGED,"Event fired when usage of the corresponding named app capability changes",
418B0F2EA3BD9875,WNF_CAM_BROADFILESYSTEMACCESS_USAGE_CHANGED,"Event fired when usage of the corresponding named app capability changes",
418B0F2EA3BDA075,WNF_CAM_ACTIVITY_USAGE_CHANGED,"Event fired when usage of the corresponding named app capability changes",
418B1929A3BC0835,WNF_DWM_RUNNING,"Triggered when the dwm starts/terminates",
418B1929A3BC1035,WNF_DWM_HOLOGRAPHIC_COMPOSITOR_EXCLUSIVE_LOW_FRAMERATE,"Triggered when exclusive mode apps are presenting at a low framerate to the holographic compositor",
418B1929A3BC1035,WNF_DWM_HOLOGRAPHIC_COMPOSITOR_LOW_FRAMERATE,"Triggered when exclusive mode apps are presenting at a low framerate to the holographic composoitor",
418B1929A3BC1835,WNF_DWM_HOLOGRAPHIC_COMPOSITOR_HAS_PROTECTED_CONTENT,"Triggered when the compositor toggles between not having and having (any) protected content",
418B1929A3BC2035,WNF_DWM_HOLOGRAPHIC_COMPOSITOR_LOW_FRAMERATE,"Triggered when 3D compositor is presenting at a low framerate",
418B1929A3BC2835,WNF_DWM_COMPOSITIONCAPABILITIES,"Triggered when the dwm composition capabilities changes",
418B1929A3BC3035,WNF_DWM_HOLOGRAPHIC_COMPOSITOR_EXCLUSIVE,"Triggered when exclusive mode apps are presenting in the holographic compositor",
418B1D24A3BC0835,WNF_ISM_LAST_USER_ACTIVITY,"Last recorded user activity",
418B1D24A3BC1035,WNF_ISM_INPUT_UPDATE_AFTER_TRACK_INTERVAL,"Fires if there is new input after track interval.",
418B1D24A3BC1835,WNF_ISM_CURSOR_MANAGER_READY,"Cursor Manager is initialized. CAPABILITY_SID_LpacAppExperience - S-1-15-3-1024-1502825166-1963708345-2616377461-2562897074-4192028372-3968301570-1997628692-1435953622.",
418B1D24A3BC2075,WNF_ISM_GAMECONTROLLER_ZEPHYRUS_FAULT,"This event signals when the Zephyrus controller has encountered a fault that requires a shell notification.",
418B1D29A3BC0C75,WNF_DSM_DSMAPPINSTALLED,"DeviceSetupManagerAPI.dll","Notification for when an app is installed so we can register a device background task if necessary."
418B1D29A3BC0C75,WNF_DSM_DSMAPPINSTALLED,"Notification for when an app is installed so we can register a device background task if necessary.",
418B1D29A3BC1475,WNF_DSM_DSMAPPREMOVED,"DeviceSetupManagerAPI.dll","Notification for when an app is removed so we can clean up any registered device background tasks if necessary."
418B1E39A3BC0875,WNF_TPM_OWNERSHIP_TAKEN,"bdesvc.dll","This event signals when the Win32_TPM provider has completed taking ownership of the TPM."
418B1E39A3BC1075,WNF_TPM_DEVICEID_STATE,"tbs.dll","This event signals the state of the TPM-based DeviceID."
418B1E39A3BC1875,WNF_TPM_PROVISION_TRIGGER,"This event triggers the TPM provisioning/status check to run.",
418B1E39A3BC2075,WNF_TPM_CLEAR_PENDING,"This event signals a TPM Clear will be attempted.",
418B1E39A3BC2875,WNF_TPM_CLEAR_RESULT,"This event signals if ownership was taken during TPM Provisioning and the result of TPM Clear on last reboot.",
418B1E39A3BC3075,WNF_TPM_DISABLE_DEACTIVATE_PENDING,"This event signals a TPM Disable or TPM Deactivate will be attempted.",
418B1E39A3BC3875,WNF_TPM_ENABLE_ACTIVATE_COMPLETED,"This event signals after the TPM is Enabled or Activated.",
418B1E39A3BC4075,WNF_TPM_MAINTENANCE_TASK_STATUS,"This event signals the TPM maintenance task status.",
418E162EA3BC0835,WNF_CXH_WEBAPP_STATUS,"Notification of web app status change. Payload is status type plus web app cxid of length 512",
418E162EA3BC1035,WNF_CXH_APP_FINISHED,"Notification when CloudExperienceHost app is finished. Payload is result plus result string of length 512",
418E162EA3BC1835,WNF_CXH_BACK_STATE,"Notification of web app back button state. Payload is a boolean for on/off",
418E162EA3BC2035,WNF_CXH_BACK,"Notification when back command is issued",
418E162EA3BC2875,WNF_CXH_OOBE_APP_READY,"System-wide signal that the CloudExperienceHost app launched during OOBE is ready with its first webapp visible. Payload is a boolean for true/false",
418E1D2EA3BC08F5,WNF_CSH_LAUNCH_EXPLORER_REQUESTED,"A request has been raised for CustomShellHost to launch Explorer.exe as shell",
418F1A3DA3BC0875,WNF_PTI_WNS_RECEIVED,"A WNS notification has been received and the Push To Install service should process it.",
418F1C2FA3BC0875,WNF_BRI_ACTIVE_WINDOW,"Notifies brightness classes of the active window in order to apply their brightness preferences",
418F1D23A3BC0875,WNF_NSI_SERVICE_STATUS,"NSI service status. The SDDL grants subscribe access to all who have access to NSI RPC interface and subcribe + publish access to NSI service.",
418F1E3EA3BC0835,WNF_SPI_LOGICALDPIOVERRIDE,"ApplicationFrame.dll","Signals a change caused by SystemParametersInfo(SPI_SETLOGICALDPIOVERRIDE). CAPABILITY_SID_LpacAppExperience - S-1-15-3-1024-1502825166-1963708345-2616377461-2562897074-4192028372-3968301570-1997628692-1435953622."
