"_time","Down_time _mins","H_W problem","INCIDENT_DATE_KEY","INCIDENT_FC_KEY","Incident_Day","Incident_Day Type","Incident_Month","Incident_Quarter","Incident_Region","Incident_Town","Incident_Week","Incident_Weekday","Incident_Year","Incident_YearQuarter",LAT,LON,Latitude,Longitude,"New Duplicate Incident","New Ticket",No,PostCode,"PostCode_2","Reviewed_main_category","Reviewed_sub_category","SW_Reviewed_main_category","SW_Reviewed_sub_category",StreetName,"TERMINAL_ID","Ticket Down time","Ticket Start time","Ticket Stop time","Ticket_R2","Total Down","bay_BKK_UPC","bay_device_priority","bay_region","bay_type_of_device","bay_vault_code","closed_dtimestamp","component_profile","device_id","fault_id","fault_text","first_line_service_profile","incident_id",latitude,longitude,"model_number","opened_dtimestamp",postcode,"second_line_service_profile","ticket_id","type_location"
"2019-12-22T10:17:56.000+0000","808.59998880769",Network,41630,1255R,22,Weekend,Dec,Q4,"Greater London","Camden Town",51,Sun,2019,"2019-Q4","51.5234632","-0.1367048","51.5234632","-0.1367048","New ticket",101646740,757,"W1T 7AY",7AY,Network,"Power_Fail",Network,"Power_Fail","156-157 Tottenham Court Road",S1A1255R,"808.59998880769","12/22/2019 10:17:56 AM","12/22/2019 11:46:31 PM",101646740,"0.56152777000534",BKK,"High Priority",M305,"R-ATM",700,"41630.99064814",Diebold,S1A1255R,18,"Power failure reported , Entering Service initiated","Brinks_BKK_FLM",23578516,"51.5234632","-0.1367048","OPTEVA 378","41630.42912037",W1T,"Diebold_BKK_SLM",101646740,Branch
"2019-12-22T09:41:47.000+0000","285.1499952015",Others,41630,1444R,22,Weekend,Dec,Q4,"Greater London",Hammersmith,51,Sun,2019,"2019-Q4","51.492896","-0.2290796","51.492896","-0.2290796","New ticket",101646427,1255,"W6 0QF",0QF,Others,"Reject_Full (RATM)",Others,"Reject_Full (RATM)","21 Kings Mall, King Street, Hammersmith",S1A1444R,"290.96665919409","12/22/2019 9:41:47 AM","12/22/2019 2:32:44 PM",101646427,"0.2020601799959",BKK,Standard,M106,"R-ATM",700,"41630.60203703",Omron,S1A1444R,178,"Terminal closed Casset,CardR,Depos,Trap,or Present not available","G4S_BKK_FLM",13578388,"51.492896","-0.2290796","ADM1.5","41630.4040162",W6,"IBM_BKK_SLM",101646427,Branch
"2019-12-22T09:16:57.000+0000","2.5999919953756",Network,41630,1253R,22,Weekend,Dec,Q4,"Greater London",Camberwell,51,Sun,2019,"2019-Q4","51.5074468","-0.0970845","51.5074468","-0.0970845","1st_level",,,"SE1 9DZ",9DZ,Network,"1st_level",Network,"1st_level","62-67 Park Street, Southwark",S1A1253R,"2.5999919953756","12/22/2019 9:16:57 AM","12/22/2019 9:19:32 AM",,"0.0018055499967886",BKK,"High Priority",M304,"R-ATM",700,"41630.38857638",Diebold,S1A1253R,109,"The ATM changed mode to Off-Line.","G4S_BKK_FLM",13578288,"51.5074468","-0.0970845","OPTEVA 378","41630.38677083",SE1,"Diebold_BKK_SLM",101646588,Branch
"2019-12-22T07:08:37.000+0000","1.9166687910911",Network,41630,1254R,22,Weekend,Dec,Q4,"Greater London",Wandsworth,51,Sun,2019,"2019-Q4","51.4603463","-0.2150016","51.4603463","-0.2150016","1st_level",,,"SW15 2SH",2SH,Network,"1st_level",Network,"1st_level","172 Upper Richmond Road, Putney",S1A1254R,"1.9166687910911","12/22/2019 7:08:37 AM","12/22/2019 7:10:33 AM",,"0.0013310199938132",BKK,"High Priority",M305,"R-ATM",700,"41630.29899305",Diebold,S1A1254R,109,"The ATM changed mode to Off-Line.","Brinks_BKK_FLM",13578009,"51.4603463","-0.2150016","OPTEVA 378","41630.29766203",SW15,"Diebold_BKK_SLM",101646388,Branch
"2019-12-22T05:48:51.000+0000","1.6833312017843",Network,41630,1089R,22,Weekend,Dec,Q4,Westminster,,51,Sun,2019,"2019-Q4","51.5110401","-0.1391194","51.5110401","-0.1391194","1st_level",,,"W1B 4HX",4HX,Network,"1st_level",Network,"1st_level","133 Regent Street",S1A1089R,"1.6833312017843","12/22/2019 5:48:51 AM","12/22/2019 5:50:31 AM",,"0.0011689800012391",BKK,"High Priority",M106,"R-ATM",700,"41630.24342592",Diebold,S1A1089R,109,"The ATM changed mode to Off-Line.","G4S_BKK_FLM",13577871,"51.5110401","-0.1391194","OPTEVA 378","41630.24225694",W1B,"Diebold_BKK_SLM",101646291,Branch
"2019-12-22T05:33:00.000+0000","1.9166544056498",Network,41630,1089R,22,Weekend,Dec,Q4,Westminster,,51,Sun,2019,"2019-Q4","51.5110401","-0.1391194","51.5110401","-0.1391194","1st_level",,,"W1B 4HX",4HX,Network,"1st_level",Network,"1st_level","133 Regent Street",S1A1089R,"1.9166544056498","12/22/2019 5:33:00 AM","12/22/2019 5:34:54 AM",,"0.0013310100039234",BKK,"High Priority",M106,"R-ATM",700,"41630.23258101",Diebold,S1A1089R,109,"The ATM changed mode to Off-Line.","G4S_BKK_FLM",13577840,"51.5110401","-0.1391194","OPTEVA 378","41630.23125",W1B,"Diebold_BKK_SLM",101646268,Branch
"2019-12-22T05:23:16.000+0000","1.9333295943215",Network,41630,1215R,22,Weekend,Dec,Q4,Westminster,,51,Sun,2019,"2019-Q4","51.5156529","-0.1400404","51.5156529","-0.1400404","1st_level",,,"W1D 1NT",1NT,Network,"1st_level",Network,"1st_level","196 Oxford Street",S1A1215R,"1.9333295943215","12/22/2019 5:23:16 AM","12/22/2019 5:25:12 AM",,"0.0013425899960566",BKK,"High Priority",M201,"R-ATM",700,"41630.22583333",Diebold,S1A1215R,109,"The ATM changed mode to Off-Line.","Brinks_BKK_FLM",13577825,"51.5156529","-0.1400404","OPTEVA 378","41630.22449074",W1D,"Diebold_BKK_SLM",101646253,Branch
"2019-12-22T04:07:13.000+0000","2.5666559929959",Network,41630,1089R,22,Weekend,Dec,Q4,Westminster,,51,Sun,2019,"2019-Q4","51.5110401","-0.1391194","51.5110401","-0.1391194","1st_level",,,"W1B 4HX",4HX,Network,"1st_level",Network,"1st_level","133 Regent Street",S1A1089R,"2.5666559929959","12/22/2019 4:07:13 AM","12/22/2019 4:09:46 AM",,"0.0017823999951361",BKK,"High Priority",M106,"R-ATM",700,"41630.17346064",Diebold,S1A1089R,109,"The ATM changed mode to Off-Line.","G4S_BKK_FLM",13577713,"51.5110401","-0.1391194","OPTEVA 378","41630.17167824",W1B,"Diebold_BKK_SLM",101646166,Branch
"2019-12-22T03:49:11.000+0000","1.9333296047989",Network,41630,1089R,22,Weekend,Dec,Q4,Westminster,,51,Sun,2019,"2019-Q4","51.5110401","-0.1391194","51.5110401","-0.1391194","1st_level",,,"W1B 4HX",4HX,Network,"1st_level",Network,"1st_level","133 Regent Street",S1A1089R,"1.9333296047989","12/22/2019 3:49:11 AM","12/22/2019 3:51:07 AM",,"0.0013425900033326",BKK,"High Priority",M106,"R-ATM",700,"41630.16050925",Diebold,S1A1089R,109,"The ATM changed mode to Off-Line.","G4S_BKK_FLM",13577690,"51.5110401","-0.1391194","OPTEVA 378","41630.15916666",W1B,"Diebold_BKK_SLM",101646146,Branch
"2019-12-21T21:22:53.000+0000","12.166675199987",Others,41629,1299R,21,"Working Day",Dec,Q4,"Greater London","Camden Town",51,Sat,2019,"2019-Q4","51.5394101","-0.1426694","51.5394101","-0.1426694","New ticket",101645409,1071,"NW1 8QL",8QL,Others,"Device_info",Others,"Device_info","176 Camden High Street, Camden",S1A1299R,"12.166675199987","12/21/2019 9:22:53 PM","12/21/2019 9:35:04 PM",101645409,"0.0084490799999912",BKK,"High Priority",M105,"R-ATM",700,"41629.89935185",Diebold,S1A1299R,111,"The ATM changed mode to Closed.","G4S_BKK_FLM",13576797,"51.5394101","-0.1426694","OPTEVA 378","41629.89090277",NW1,"Diebold_BKK_SLM",101645409,Branch
"2019-12-21T21:22:53.000+0000","12.350001598243",Others,41629,1290R,21,"Working Day",Dec,Q4,Westminster,,51,Sat,2019,"2019-Q4","51.5123556","-0.1447347","51.5123556","-0.1447347","New ticket",101645408,1026,"W1S 1EA",1EA,Others,"Device_info",Others,"Device_info","129 New Bond Street",S1A1290R,"12.350001598243","12/21/2019 9:22:53 PM","12/21/2019 9:35:14 PM",101645408,"0.0085763899987796",BKK,"High Priority",M101,"R-ATM",700,"41629.89947916",Diebold,S1A1290R,111,"The ATM changed mode to Closed.","G4S_BKK_FLM",13576796,"51.5123556","-0.1447347","OPTEVA 378","41629.89090277",W1S,"Diebold_BKK_SLM",101645408,Branch
"2019-12-21T21:22:41.000+0000","12.366662401473",Others,41629,1293R,21,"Working Day",Dec,Q4,"City of London",,51,Sat,2019,"2019-Q4","51.5129186","-0.0919702","51.5129186","-0.0919702","New ticket",101645406,1045,"EC4N 4TR",4TR,Others,"Device_info",Others,"Device_info","60 Queen Victoria Street",S1A1293R,"12.366662401473","12/21/2019 9:22:41 PM","12/21/2019 9:35:02 PM",101645406,"0.008587960001023",BKK,"High Priority",M301,"R-ATM",700,"41629.89934027",Diebold,S1A1293R,111,"The ATM changed mode to Closed.","Brinks_BKK_FLM",13576794,"51.5129186","-0.0919702","OPTEVA 378","41629.89075231",EC4N,"Diebold_BKK_SLM",101645406,Branch
"2019-12-21T21:22:41.000+0000","12.416673603002",Others,41629,1291R,21,"Working Day",Dec,Q4,"Greater London",Camberwell,51,Sat,2019,"2019-Q4","51.5046463","-0.0905008","51.5046463","-0.0905008","New ticket",101645407,1042,"SE1 1YB",1YB,Others,"Device_info",Others,"Device_info","28 Borough High Street, Southwark",S1A1291R,"12.416673603002","12/21/2019 9:22:41 PM","12/21/2019 9:35:06 PM",101645407,"0.0086226900020847",BKK,"High Priority",M307,"R-ATM",700,"41629.899375",Diebold,S1A1291R,111,"The ATM changed mode to Closed.","Brinks_BKK_FLM",13576795,"51.5046463","-0.0905008","OPTEVA 378","41629.89075231",SE1,"Diebold_BKK_SLM",101645407,Branch
"2019-12-21T21:22:40.000+0000","12.333326409571",Others,41629,1289R,21,"Working Day",Dec,Q4,"Greater London",Islington,51,Sat,2019,"2019-Q4","51.5327172","-0.106394","51.5327172","-0.106394","New ticket",101645404,1020,"N1 9LJ",9LJ,Others,"Device_info",Others,"Device_info","Lion House, 25 Islington High Street, Islington",S1A1289R,"12.333326409571","12/21/2019 9:22:40 PM","12/21/2019 9:35:00 PM",101645404,"0.0085648100066464",BKK,"High Priority",M201,"R-ATM",531,"41629.89930555",Diebold,S1A1289R,111,"The ATM changed mode to Closed.","Brinks_BKK_FLM",13576791,"51.5327172","-0.106394","OPTEVA 378","41629.89074074",N1,"Diebold_BKK_SLM",101645404,Branch
"2019-12-21T21:22:40.000+0000","12.35000160872",Others,41629,1288R,21,"Working Day",Dec,Q4,"Greater London",Lambeth,51,Sat,2019,"2019-Q4","51.4615771","-0.1158532","51.4615771","-0.1158532","New ticket",101645405,1015,"SW9 8ER",8ER,Others,"Device_info",Others,"Device_info","512 Brixton Road, Brixton",S1A1288R,"12.35000160872","12/21/2019 9:22:40 PM","12/21/2019 9:35:01 PM",101645405,"0.0085763900060556",BKK,"High Priority",M201,"R-ATM",531,"41629.89931713",Diebold,S1A1288R,111,"The ATM changed mode to Closed.","Brinks_BKK_FLM",13576792,"51.4615771","-0.1158532","OPTEVA 378","41629.89074074",SW9,"Diebold_BKK_SLM",101645405,Branch
"2019-12-21T21:21:59.000+0000","17.149996800581",Others,41629,1276R,21,"Working Day",Dec,Q4,Westminster,,51,Sat,2019,"2019-Q4","51.5083925","-0.1263722","51.5083925","-0.1263722","New ticket",101645400,917,"WC2R 0RH",0RH,Others,"Device_info",Others,"Device_info","455 Strand",S1A1276R,"17.149996800581","12/21/2019 9:21:59 PM","12/21/2019 9:39:07 PM",101645400,"0.011909720000403",BKK,"High Priority",M303,"R-ATM",700,"41629.90217592",Diebold,S1A1276R,111,"The ATM changed mode to Closed.","Brinks_BKK_FLM",13576785,"51.5083925","-0.1263722","OPTEVA 378","41629.8902662",WC2R,"Diebold_BKK_SLM",101645400,Branch
"2019-12-21T21:21:59.000+0000","12.550003206125",Others,41629,1275R,21,"Working Day",Dec,Q4,Westminster,,51,Sat,2019,"2019-Q4","51.5083925","-0.1263722","51.5083925","-0.1263722","New ticket",101645401,912,"WC2R 0RH",0RH,Others,"Device_info",Others,"Device_info","455 Strand",S1A1275R,"12.550003206125","12/21/2019 9:21:59 PM","12/21/2019 9:34:32 PM",101645401,"0.0087152800042531",BKK,"High Priority",M305,"R-ATM",700,"41629.89898148",Diebold,S1A1275R,111,"The ATM changed mode to Closed.","Brinks_BKK_FLM",13576786,"51.5083925","-0.1263722","OPTEVA 378","41629.8902662",WC2R,"Diebold_BKK_SLM",101645401,Branch
"2019-12-21T21:21:57.000+0000","11.900001597824",Others,41629,1274R,21,"Working Day",Dec,Q4,"Greater London",Kensington,51,Sat,2019,"2019-Q4","51.5092252","-0.1946816","51.5092252","-0.1946816","New ticket",101645395,903,"W11 3JJ",3JJ,Others,"Device_info",Others,"Device_info","25 Notting Hill Gate",S1A1274R,"11.900001597824","12/21/2019 9:21:57 PM","12/21/2019 9:33:51 PM",101645395,"0.0082638899984886",BKK,"High Priority",M105,"R-ATM",62,"41629.89850694",Diebold,S1A1274R,111,"The ATM changed mode to Closed.","G4S_BKK_FLM",13576780,"51.5092252","-0.1946816","OPTEVA 378","41629.89024305",W11,"Diebold_BKK_SLM",101645395,Branch
"2019-12-21T21:21:57.000+0000","12.333340795012",Others,41629,1271R,21,"Working Day",Dec,Q4,"City of London",,51,Sat,2019,"2019-Q4","51.514204","-0.1084838","51.514204","-0.1084838","New ticket",101645397,882,"EC4A 2DY",2DY,Others,"Device_info",Others,"Device_info","165 Fleet Street",S1A1271R,"12.333340795012","12/21/2019 9:21:57 PM","12/21/2019 9:34:17 PM",101645397,"0.0085648199965362",BKK,"High Priority",M101,"R-ATM",299,"41629.89880787",Diebold,S1A1271R,111,"The ATM changed mode to Closed.","G4S_BKK_FLM",13576782,"51.514204","-0.1084838","OPTEVA 378","41629.89024305",EC4A,"Diebold_BKK_SLM",101645397,Branch
"2019-12-21T21:21:57.000+0000","1.1833343957551",Others,41629,1273R,21,"Working Day",Dec,Q4,"Greater London",Poplar,51,Sat,2019,"2019-Q4","51.5172127","-0.0671917","51.5172127","-0.0671917","New m/c and New ticket",101645394,894,"E1 1DU",1DU,Others,"Device_info",Others,"Device_info","75 Whitechapel Road, Whitechapel",S1A1273R,"1.1833343957551","12/21/2019 9:21:57 PM","12/21/2019 9:23:08 PM",101645394,"0.00082175999705214",BKK,"High Priority",M202,"R-ATM",700,"41629.89106481",Omron,S1A1273R,111,"The ATM changed mode to Closed.","G4S_BKK_FLM",13576779,"51.5172127","-0.0671917","ADM1.5","41629.89024305",E1,"IBM_BKK_SLM",101645394,"Office Building/ Company"
"2019-12-21T21:21:57.000+0000","12.616675200406",Others,41629,1272R,21,"Working Day",Dec,Q4,"Greater London","Camden Town",51,Sat,2019,"2019-Q4","51.5188409","-0.132935","51.5188409","-0.132935","New ticket",101645396,888,"W1T 2AR",2AR,Others,"Device_info",Others,"Device_info","39 Tottenham Court Road",S1A1272R,"12.616675200406","12/21/2019 9:21:57 PM","12/21/2019 9:34:34 PM",101645396,"0.0087615800002823",BKK,"High Priority",M104,"R-ATM",700,"41629.89900463",Diebold,S1A1272R,111,"The ATM changed mode to Closed.","G4S_BKK_FLM",13576781,"51.5188409","-0.132935","OPTEVA 378","41629.89024305",W1T,"Diebold_BKK_SLM",101645396,Branch
"2019-12-21T21:21:31.000+0000","12.766665596282",Others,41629,1269R,21,"Working Day",Dec,Q4,"Greater London",Kensington,51,Sat,2019,"2019-Q4","51.4942215","-0.1821634","51.4942215","-0.1821634","New ticket",101645388,873,"SW7 4SX",4SX,Others,"Device_info",Others,"Device_info","95 Gloucester Road, South Kensington",S1A1269R,"12.766665596282","12/21/2019 9:21:31 PM","12/21/2019 9:34:17 PM",101645388,"0.0088657399974181",BKK,"High Priority",M305,"R-ATM",700,"41629.89880787",Diebold,S1A1269R,111,"The ATM changed mode to Closed.","Brinks_BKK_FLM",13576773,"51.4942215","-0.1821634","OPTEVA 378","41629.88994213",SW7,"Diebold_BKK_SLM",101645388,Branch
"2019-12-21T21:21:31.000+0000","12.283329593483",Others,41629,1268R,21,"Working Day",Dec,Q4,"Greater London",Poplar,51,Sat,2019,"2019-Q4","51.4921822","-0.0241566","51.4921822","-0.0241566","New ticket",101645386,864,"E14 5AH",5AH,Others,"Device_info",Others,"Device_info","Unit 8, Canary Wharf",S1A1268R,"12.283329593483","12/21/2019 9:21:31 PM","12/21/2019 9:33:48 PM",101645386,"0.0085300899954746",BKK,"High Priority",M105,"R-ATM",700,"41629.89847222",Diebold,S1A1268R,111,"The ATM changed mode to Closed.","G4S_BKK_FLM",13576771,"51.4921822","-0.0241566","OPTEVA 378","41629.88994213",E14,"Diebold_BKK_SLM",101645386,Branch
"2019-12-21T21:21:31.000+0000","12.749990397133",Others,41629,1267R,21,"Working Day",Dec,Q4,"Greater London",Hammersmith,51,Sat,2019,"2019-Q4","51.492896","-0.2290796","51.492896","-0.2290796","New ticket",101645389,858,"W6 0QF",0QF,Others,"Device_info",Others,"Device_info","21 Kings Mall, King Street, Hammersmith",S1A1267R,"12.749990397133","12/21/2019 9:21:31 PM","12/21/2019 9:34:15 PM",101645389,"0.008854159998009",BKK,"High Priority",M303,"R-ATM",700,"41629.89879629",Diebold,S1A1267R,111,"The ATM changed mode to Closed.","Brinks_BKK_FLM",13576774,"51.492896","-0.2290796","OPTEVA 378","41629.88994213",W6,"Diebold_BKK_SLM",101645389,Branch
"2019-12-21T21:21:31.000+0000","13.766659197863",Others,41629,1270R,21,"Working Day",Dec,Q4,"Greater London",Wandsworth,51,Sat,2019,"2019-Q4","51.427917","-0.1686517","51.427917","-0.1686517","New m/c and New ticket",101645387,879,"SW17 0RN",0RN,Others,"Device_info",Others,"Device_info","56 Tooting High Street, Tooting",S1A1270R,"13.766659197863","12/21/2019 9:21:31 PM","12/21/2019 9:35:17 PM",101645387,"0.0095601799985161",BKK,"High Priority",M301,"R-ATM",700,"41629.89950231",Diebold,S1A1270R,111,"The ATM changed mode to Closed.","Brinks_BKK_FLM",13576772,"51.427917","-0.1686517","OPTEVA 378","41629.88994213",SW17,"Diebold_BKK_SLM",101645387,Branch
"2019-12-21T21:21:27.000+0000","12.350001598243",Others,41629,1266R,21,"Working Day",Dec,Q4,"Greater London",Paddington,51,Sat,2019,"2019-Q4","51.5173769","-0.1669573","51.5173769","-0.1669573","New ticket",101645381,848,"W2 2HR",2HR,Others,"Device_info",Others,"Device_info","171 Edgware Road",S1A1266R,"12.350001598243","12/21/2019 9:21:27 PM","12/21/2019 9:33:48 PM",101645381,"0.0085763899987796",BKK,"High Priority",M104,"R-ATM",700,"41629.89848379",Diebold,S1A1266R,111,"The ATM changed mode to Closed.","G4S_BKK_FLM",13576766,"51.5173769","-0.1669573","OPTEVA 378","41629.8899074",W2,"Diebold_BKK_SLM",101645381,Branch
"2019-12-21T21:21:27.000+0000","13.566671996377",Others,41629,1263R,21,"Working Day",Dec,Q4,"Greater London","East Ham",51,Sat,2019,"2019-Q4","51.5367167","0.0523715","51.5367167","0.0523715","New ticket",101645384,811,"E6 2HX",2HX,Others,"Device_info",Others,"Device_info","118 High Street North, East Ham",S1A1263R,"13.566671996377","12/21/2019 9:21:27 PM","12/21/2019 9:35:02 PM",101645384,"0.0094212999974843",BKK,"High Priority",M305,"R-ATM",700,"41629.8993287",Diebold,S1A1263R,111,"The ATM changed mode to Closed.","Brinks_BKK_FLM",13576769,"51.5367167","0.0523715","OPTEVA 378","41629.8899074",E6,"Diebold_BKK_SLM",101645384,Branch
"2019-12-21T21:21:27.000+0000","12.100003205705",Others,41629,1262R,21,"Working Day",Dec,Q4,"Greater London","Camden Town",51,Sat,2019,"2019-Q4","51.5234632","-0.1367048","51.5234632","-0.1367048","New ticket",101645377,800,"W1T 7AY",7AY,Others,"Device_info",Others,"Device_info","156-157 Tottenham Court Road",S1A1262R,"12.100003205705","12/21/2019 9:21:27 PM","12/21/2019 9:33:33 PM",101645377,"0.0084027800039621",BKK,"High Priority",M102,"R-ATM",700,"41629.89829861",Diebold,S1A1262R,111,"The ATM changed mode to Closed.","G4S_BKK_FLM",13576761,"51.5234632","-0.1367048","OPTEVA 378","41629.88989583",W1T,"Diebold_BKK_SLM",101645377,Branch
"2019-12-21T21:21:27.000+0000","12.383337600622",Others,41629,1260R,21,"Working Day",Dec,Q4,"Greater London",Poplar,51,Sat,2019,"2019-Q4","51.5172127","-0.0671917","51.5172127","-0.0671917","New ticket",101645378,781,"E1 1DU",1DU,Others,"Device_info",Others,"Device_info","75 Whitechapel Road, Whitechapel",S1A1260R,"12.383337600622","12/21/2019 9:21:27 PM","12/21/2019 9:33:50 PM",101645378,"0.0085995400004322",BKK,"High Priority",M302,"R-ATM",700,"41629.89849537",Diebold,S1A1260R,111,"The ATM changed mode to Closed.","Brinks_BKK_FLM",13576762,"51.5172127","-0.0671917","OPTEVA 378","41629.88989583",E1,"Diebold_BKK_SLM",101645378,Branch
"2019-12-21T21:21:27.000+0000","12.116663998459",Others,41629,1261R,21,"Working Day",Dec,Q4,"City of London",,51,Sat,2019,"2019-Q4","51.514204","-0.1084838","51.514204","-0.1084838","New ticket",101645379,785,"EC4A 2DY",2DY,Others,"Device_info",Others,"Device_info","165 Fleet Street",S1A1261R,"12.116663998459","12/21/2019 9:21:27 PM","12/21/2019 9:33:34 PM",101645379,"0.0084143499989295",BKK,"High Priority",M303,"R-ATM",700,"41629.89831018",Diebold,S1A1261R,111,"The ATM changed mode to Closed.","Brinks_BKK_FLM",13576763,"51.514204","-0.1084838","OPTEVA 378","41629.88989583",EC4A,"Diebold_BKK_SLM",101645379,Branch
"2019-12-21T21:20:13.000+0000","12.383337600622",Others,41629,1256R,21,"Working Day",Dec,Q4,"Greater London",Wandsworth,51,Sat,2019,"2019-Q4","51.427917","-0.1686517","51.427917","-0.1686517","New ticket",101645369,764,"SW17 0RN",0RN,Others,"Device_info",Others,"Device_info","56 Tooting High Street, Tooting",S1A1256R,"12.383337600622","12/21/2019 9:20:13 PM","12/21/2019 9:32:37 PM",101645369,"0.0085995400004322",BKK,"High Priority",M303,"R-ATM",700,"41629.89765046",Diebold,S1A1256R,111,"The ATM changed mode to Closed.","Brinks_BKK_FLM",13576753,"51.427917","-0.1686517","OPTEVA 378","41629.88905092",SW17,"Diebold_BKK_SLM",101645369,Branch
"2019-12-21T21:20:13.000+0000","12.366662401473",Others,41629,1257R,21,"Working Day",Dec,Q4,"Greater London",Lewisham,51,Sat,2019,"2019-Q4","51.4456509","-0.0191393","51.4456509","-0.0191393","New ticket",101645367,767,"SE6 4BQ",4BQ,Others,"Device_info",Others,"Device_info","149 Rushey Green, Catford",S1A1257R,"12.366662401473","12/21/2019 9:20:13 PM","12/21/2019 9:32:35 PM",101645367,"0.008587960001023",BKK,"High Priority",M103,"R-ATM",700,"41629.89763888",Diebold,S1A1257R,111,"The ATM changed mode to Closed.","G4S_BKK_FLM",13576751,"51.4456509","-0.0191393","OPTEVA 378","41629.88905092",SE6,"Diebold_BKK_SLM",101645367,Branch
"2019-12-21T21:19:59.000+0000","37.916668803664",Others,41629,1253R,21,"Working Day",Dec,Q4,"Greater London",Camberwell,51,Sat,2019,"2019-Q4","51.5074468","-0.0970845","51.5074468","-0.0970845","New ticket",101645360,747,"SE1 9DZ",9DZ,Others,"Device_info",Others,"Device_info","62-67 Park Street, Southwark",S1A1253R,"37.916668803664","12/21/2019 9:19:59 PM","12/21/2019 9:57:54 PM",101645360,"0.026331020002544",BKK,"High Priority",M304,"R-ATM",700,"41629.9152199",Diebold,S1A1253R,111,"The ATM changed mode to Closed.","G4S_BKK_FLM",13576744,"51.5074468","-0.0970845","OPTEVA 378","41629.88888888",SE1,"Diebold_BKK_SLM",101645360,Branch
"2019-12-21T21:19:59.000+0000","12.833337601041",Others,41629,1254R,21,"Working Day",Dec,Q4,"Greater London",Wandsworth,51,Sat,2019,"2019-Q4","51.4603463","-0.2150016","51.4603463","-0.2150016","New ticket",101645361,752,"SW15 2SH",2SH,Others,"Device_info",Others,"Device_info","172 Upper Richmond Road, Putney",S1A1254R,"12.833337601041","12/21/2019 9:19:59 PM","12/21/2019 9:32:49 PM",101645361,"0.0089120400007232",BKK,"High Priority",M305,"R-ATM",700,"41629.89780092",Diebold,S1A1254R,111,"The ATM changed mode to Closed.","Brinks_BKK_FLM",13576745,"51.4603463","-0.2150016","OPTEVA 378","41629.88888888",SW15,"Diebold_BKK_SLM",101645361,Branch
