Policy ID, Policy, Description, Recommendation, CQL, URL
AWS_000132,ELBs that allow access to port 137 from external sources.,NetBIOS port 137 is used for Network file sharing and shared printer in the LAN. Allowing Inbound traffic from all external IP addresses to NetBIOS ports can be risky as your shared resources are exposed over the public internet. It is a best practice to block port 137 completely.,"Log in to Amazon Console https://console.aws.amazon.com/, Choose EC2 or VPC Service. In the Navigation pane, choose ""Security Groups"". Select the security group associated to ELB. Click on the ""Inbound"" tab and click Edit. Replace the rule with Source as 0.0.0.0/0 with specific IP address or delete the rule","ELB where isPublic=true should not have publicInboundRules with [port=137 and protocol in ('tcp', 'udp')]", https://docs.aws.amazon.com/vpc/latest/userguide/VPC_SecurityGroups.html
AWS_000133,ELBs that allow access to port 138 from external sources.,NetBIOS port 138 is used for Network file sharing and shared printer in the LAN. Allowing Inbound traffic from all external IP addresses to NetBIOS ports can be risky as your shared resources are exposed over the public internet. It is a best practice to block port 138 completely.,"Log in to Amazon Console https://console.aws.amazon.com/, Choose EC2 or VPC Service. In the Navigation pane, choose ""Security Groups"". Select the security group associated to ELB. Click on the ""Inbound"" tab and click Edit. Replace the rule with Source as 0.0.0.0/0 with specific IP address or delete the rule","ELB where isPublic=true should not have publicInboundRules with [port=138 and protocol in ('tcp', 'udp')]", https://docs.aws.amazon.com/vpc/latest/userguide/VPC_SecurityGroups.html
AWS_000134,ELBs that allow access to port 139 from external sources.,NetBIOS port 139 is used for Network file sharing and shared printer in the LAN. Allowing Inbound traffic from all external IP addresses to NetBIOS ports can be risky as your shared resources are exposed over the public internet. It is a best practice to block port 139 completely.,"Log in to Amazon Console https://console.aws.amazon.com/, Choose EC2 or VPC Service. In the Navigation pane, choose ""Security Groups"". Select the security group associated to ELB. Click on the ""Inbound"" tab and click Edit. Replace the rule with Source as 0.0.0.0/0 with specific IP address or delete the rule","ELB where isPublic=true should not have publicInboundRules with [port=139 and protocol in ('tcp', 'udp')]", https://docs.aws.amazon.com/vpc/latest/userguide/VPC_SecurityGroups.html
AWS_000135,ELBs that allow access to port 1433 from external sources.,"MSSQL server port - 1433 is used by SQL server to listen for requests from SQL server clients. Allowing Inbound traffic from all external IP addresses to MSSQL port is vulnerable to DoS, Buffer Overflow, SQL Injection attacks. It is a best practice to block public access, and restrict access from specific IP addresses to port 1433.","Log in to Amazon Console https://console.aws.amazon.com/, Choose EC2 or VPC Service. In the Navigation pane, choose ""Security Groups"". Select the security group associated to ELB. Click on the ""Inbound"" tab and click Edit. Replace the rule with Source as 0.0.0.0/0 with specific IP address or delete the rule","ELB where isPublic=true should not have publicInboundRules with [port=1433 and protocol in ('tcp', 'udp')]", https://docs.aws.amazon.com/vpc/latest/userguide/VPC_SecurityGroups.html
AWS_000136,ELBs that allow access to port 1434 from external sources.,"MSSQL port - 1434 is used by SQL server to listen for requests from SQL server clients. Allowing Inbound traffic from all external IP addresses to MSSQL port is vulnerable to DoS, Buffer Overflow, SQL Injection attacks. It is a best practice to block public access, and restrict access from specific IP addresses to port 1434.","Log in to Amazon Console https://console.aws.amazon.com/, Choose EC2 or VPC Service. In the Navigation pane, choose ""Security Groups"". Select the security group associated to ELB. Click on the ""Inbound"" tab and click Edit. Replace the rule with Source as 0.0.0.0/0 with specific IP address or delete the rule","ELB where isPublic=true should not have publicInboundRules with [port=1434 and protocol in ('tcp', 'udp')]", https://docs.aws.amazon.com/vpc/latest/userguide/VPC_SecurityGroups.html
AWS_000137,ELBs that allow access to port 3306 from external sources.,"MySQL port - 3306 is used by MySQL server to listen requests from clients. Allowing Inbound traffic from all external IP addresses to MySQL is vulnerable to DoS, Buffer Overflow, SQL Injection attacks. It is a best practice to block public access, and restrict access from specific IP addresses to port 3306.","Log in to Amazon Console https://console.aws.amazon.com/, Choose EC2 or VPC Service. In the Navigation pane, choose ""Security Groups"". Select the security group associated to ELB. Click on the ""Inbound"" tab and click Edit. Replace the rule with Source as 0.0.0.0/0 with specific IP address or delete the rule","ELB where isPublic=true should not have publicInboundRules with [port=3306 and protocol in ('tcp', 'udp')]", https://docs.aws.amazon.com/vpc/latest/userguide/VPC_SecurityGroups.html
AWS_000138,ELBs that allow access to port 5432 from external sources.,"PostgreSQL - 5432 is used by SQL server to listen for client requests. Allowing Inbound traffic from all external IP addresses on PostgreSQL port is vulnerable to postgresql exploit. It is a best practice to block public access, and restrict access from specific IP addresses to port 5432.","Log in to Amazon Console https://console.aws.amazon.com/, Choose EC2 or VPC Service. In the Navigation pane, choose ""Security Groups"". Select the security group associated to ELB. Click on the ""Inbound"" tab and click Edit. Replace the rule with Source as 0.0.0.0/0 with specific IP address or delete the rule","ELB where isPublic=true should not have publicInboundRules with [port=5432 and protocol in ('tcp', 'udp')]", https://docs.aws.amazon.com/vpc/latest/userguide/VPC_SecurityGroups.html
AWS_000139,ELBs that allow access to port 445 from external sources.,SMB (Server Message Block) Port - 445 is used for file sharing and TCP/IP networking on Windows 2000 and later versions. Allowing Inbound traffic from all IP addresses to Port 445 can make it vulnerable to WannaCry exploit on Microsoft Endpoints. It is a best practice to block port 445 from the public internet.,"Log in to Amazon Console https://console.aws.amazon.com/, Choose EC2 or VPC Service. In the Navigation pane, choose ""Security Groups"". Select the security group associated to ELB. Click on the ""Inbound"" tab and click Edit. Replace the rule with Source as 0.0.0.0/0 with specific IP address or delete the rule","ELB where isPublic=true should not have publicInboundRules with [port=445 and protocol in ('tcp', 'udp')]", https://docs.aws.amazon.com/vpc/latest/userguide/VPC_SecurityGroups.html
AWS_000140,ELBs that allow access to port 27018 from external sources.,"The port 27018 is the default port for mongod when running with--shardsvr command-line option or the shardsvr value for the clusterRole setting in a configuration file. It is a security risk to expose DB port to the public internet even though they are on a secure socket layer. Anyone on the internet can run port scanning tools, determine the open ports and launch specific attacks. It is a best practice to block public access, and restrict access from specific IP addresses to port 27018 and make the connection secure.","Log in to Amazon Console https://console.aws.amazon.com/, Choose EC2 or VPC Service. In the Navigation pane, choose ""Security Groups"". Select the security group associated to ELB. Click on the ""Inbound"" tab and click Edit. Replace the rule with Source as 0.0.0.0/0 with specific IP address or delete the rule","ELB where isPublic=true should not have publicInboundRules with [port=27018 and protocol in ('tcp', 'udp')]", https://docs.aws.amazon.com/vpc/latest/userguide/VPC_SecurityGroups.html
AWS_000141,ELBs that allow access to port 27019 from external sources.,"The port 27019 is the default port for mongod when running with --configsvr command-line option or the configsvr value for the clusterRole setting in a configuration file. It is a security risk to expose DB port to the public internet even though they are on a secure socket layer. Anyone on the internet can run port scanning tools, determine the open ports and launch specific attacks. It is a best practice to block public access, and restrict access from specific IP addresses to port 27019 and make the connection secure.","Log in to Amazon Console https://console.aws.amazon.com/, Choose EC2 or VPC Service. In the Navigation pane, choose ""Security Groups"". Select the security group associated to ELB. Click on the ""Inbound"" tab and click Edit. Replace the rule with Source as 0.0.0.0/0 with specific IP address or delete the rule","ELB where isPublic=true should not have publicInboundRules with [port=27019 and protocol in ('tcp', 'udp')]", https://docs.aws.amazon.com/vpc/latest/userguide/VPC_SecurityGroups.html
