Period,"Location Code","Location Name","electricity.forecast.CO2e per kWh","Time Forecast Made"
78,"electricity_maps_carbon_intensity_latest/DE","Zone/DE",427,"1689159031.971000"
78,"electricity_maps_carbon_intensity_latest/NO-NO1","Zone/NO-NO1",25,"1689159077.764000"
78,"electricity_maps_carbon_intensity_latest/CH","Zone/CH",71,"1689159021.232000"
78,"electricity_maps_carbon_intensity_latest/DE","Zone/DE",427,"1689159031.971000"
78,"electricity_maps_carbon_intensity_latest/NO-NO1","Zone/NO-NO1",25,"1689159077.764000"
78,"carbon_intensity_api_regional_postcodes/AB10","GB/North Scotland/AB10",8,1689164113
78,"carbon_intensity_api_regional_postcodes/EH1","GB/South Scotland/EH1",22,1689164113
78,"carbon_intensity_api_regional_postcodes/M1","GB/North West England/M1",61,1689164113
78,"carbon_intensity_api_regional_postcodes/LS1","GB/Yorkshire/LS1",185,1689164113
78,"carbon_intensity_api_regional_postcodes/E14","GB/South Wales/E14",355,1689164113
78,"carbon_intensity_api_regional_postcodes/B1","GB/West Midlands/B1",175,1689164113
78,"carbon_intensity_api_regional_postcodes/RG1","GB/South England/RG1",235,1689164113
78,"carbon_intensity_api_regional_postcodes/W2","GB/London/W2",219,1689164113
78,"carbon_intensity_api_regional_postcodes/AB10","GB/North Scotland/AB10",8,1689164113
78,"carbon_intensity_api_regional_postcodes/EH1","GB/South Scotland/EH1",22,1689164113
78,"carbon_intensity_api_regional_postcodes/M1","GB/North West England/M1",61,1689164113
78,"carbon_intensity_api_regional_postcodes/LS1","GB/Yorkshire/LS1",185,1689164113
78,"carbon_intensity_api_regional_postcodes/E14","GB/South Wales/E14",355,1689164113
78,"carbon_intensity_api_regional_postcodes/B1","GB/West Midlands/B1",175,1689164113
78,"carbon_intensity_api_regional_postcodes/RG1","GB/South England/RG1",235,1689164113
78,"carbon_intensity_api_regional_postcodes/W2","GB/London/W2",219,1689164113
79,"electricity_maps_carbon_intensity_latest/CH","Zone/CH",71,"1689159021.232000"
79,"electricity_maps_carbon_intensity_latest/DE","Zone/DE",427,"1689159031.971000"
79,"electricity_maps_carbon_intensity_latest/NO-NO1","Zone/NO-NO1",25,"1689159077.764000"
79,"carbon_intensity_api_regional_postcodes/AB10","GB/North Scotland/AB10",8,1689164113
79,"carbon_intensity_api_regional_postcodes/EH1","GB/South Scotland/EH1",23,1689164113
79,"carbon_intensity_api_regional_postcodes/M1","GB/North West England/M1",84,1689164113
79,"carbon_intensity_api_regional_postcodes/LS1","GB/Yorkshire/LS1",192,1689164113
79,"carbon_intensity_api_regional_postcodes/E14","GB/South Wales/E14",352,1689164113
79,"carbon_intensity_api_regional_postcodes/B1","GB/West Midlands/B1",188,1689164113
79,"carbon_intensity_api_regional_postcodes/RG1","GB/South England/RG1",235,1689164113
79,"carbon_intensity_api_regional_postcodes/W2","GB/London/W2",224,1689164113
79,"carbon_intensity_api_regional_postcodes/AB10","GB/North Scotland/AB10",8,1689164113
79,"carbon_intensity_api_regional_postcodes/EH1","GB/South Scotland/EH1",23,1689164113
79,"carbon_intensity_api_regional_postcodes/M1","GB/North West England/M1",84,1689164113
79,"carbon_intensity_api_regional_postcodes/LS1","GB/Yorkshire/LS1",192,1689164113
79,"carbon_intensity_api_regional_postcodes/E14","GB/South Wales/E14",352,1689164113
79,"carbon_intensity_api_regional_postcodes/B1","GB/West Midlands/B1",188,1689164113
79,"carbon_intensity_api_regional_postcodes/RG1","GB/South England/RG1",235,1689164113
79,"carbon_intensity_api_regional_postcodes/W2","GB/London/W2",224,1689164113
80,"electricity_maps_carbon_intensity_latest/CH","Zone/CH",72,"1689159021.232000"
80,"electricity_maps_carbon_intensity_latest/DE","Zone/DE",410,"1689159031.971000"
80,"electricity_maps_carbon_intensity_latest/NO-NO1","Zone/NO-NO1",25,"1689159077.764000"
80,"electricity_maps_carbon_intensity_latest/CH","Zone/CH",72,"1689159021.232000"
80,"electricity_maps_carbon_intensity_latest/DE","Zone/DE",410,"1689159031.971000"
80,"electricity_maps_carbon_intensity_latest/NO-NO1","Zone/NO-NO1",25,"1689159077.764000"
80,"carbon_intensity_api_regional_postcodes/AB10","GB/North Scotland/AB10",7,1689164113
80,"carbon_intensity_api_regional_postcodes/EH1","GB/South Scotland/EH1",22,1689164113
80,"carbon_intensity_api_regional_postcodes/M1","GB/North West England/M1",91,1689164113
80,"carbon_intensity_api_regional_postcodes/LS1","GB/Yorkshire/LS1",197,1689164113
80,"carbon_intensity_api_regional_postcodes/E14","GB/South Wales/E14",345,1689164113
80,"carbon_intensity_api_regional_postcodes/B1","GB/West Midlands/B1",191,1689164113
80,"carbon_intensity_api_regional_postcodes/RG1","GB/South England/RG1",229,1689164113
80,"carbon_intensity_api_regional_postcodes/W2","GB/London/W2",218,1689164113
80,"carbon_intensity_api_regional_postcodes/AB10","GB/North Scotland/AB10",7,1689164113
80,"carbon_intensity_api_regional_postcodes/EH1","GB/South Scotland/EH1",22,1689164113
80,"carbon_intensity_api_regional_postcodes/M1","GB/North West England/M1",91,1689164113
80,"carbon_intensity_api_regional_postcodes/LS1","GB/Yorkshire/LS1",197,1689164113
80,"carbon_intensity_api_regional_postcodes/E14","GB/South Wales/E14",345,1689164113
80,"carbon_intensity_api_regional_postcodes/B1","GB/West Midlands/B1",191,1689164113
80,"carbon_intensity_api_regional_postcodes/RG1","GB/South England/RG1",229,1689164113
80,"carbon_intensity_api_regional_postcodes/W2","GB/London/W2",218,1689164113
81,"electricity_maps_carbon_intensity_latest/CH","Zone/CH",72,"1689159021.232000"
81,"electricity_maps_carbon_intensity_latest/DE","Zone/DE",410,"1689159031.971000"
81,"electricity_maps_carbon_intensity_latest/NO-NO1","Zone/NO-NO1",25,"1689159077.764000"
81,"carbon_intensity_api_regional_postcodes/AB10","GB/North Scotland/AB10",7,1689164113
81,"carbon_intensity_api_regional_postcodes/EH1","GB/South Scotland/EH1",22,1689164113
81,"carbon_intensity_api_regional_postcodes/M1","GB/North West England/M1",94,1689164113
81,"carbon_intensity_api_regional_postcodes/LS1","GB/Yorkshire/LS1",208,1689164113
81,"carbon_intensity_api_regional_postcodes/E14","GB/South Wales/E14",336,1689164113
81,"carbon_intensity_api_regional_postcodes/B1","GB/West Midlands/B1",193,1689164113
81,"carbon_intensity_api_regional_postcodes/RG1","GB/South England/RG1",231,1689164113
81,"carbon_intensity_api_regional_postcodes/W2","GB/London/W2",228,1689164113
81,"carbon_intensity_api_regional_postcodes/AB10","GB/North Scotland/AB10",7,1689164113
81,"carbon_intensity_api_regional_postcodes/EH1","GB/South Scotland/EH1",22,1689164113
81,"carbon_intensity_api_regional_postcodes/M1","GB/North West England/M1",94,1689164113
81,"carbon_intensity_api_regional_postcodes/LS1","GB/Yorkshire/LS1",208,1689164113
81,"carbon_intensity_api_regional_postcodes/E14","GB/South Wales/E14",336,1689164113
81,"carbon_intensity_api_regional_postcodes/B1","GB/West Midlands/B1",193,1689164113
81,"carbon_intensity_api_regional_postcodes/RG1","GB/South England/RG1",231,1689164113
81,"carbon_intensity_api_regional_postcodes/W2","GB/London/W2",228,1689164113
82,"electricity_maps_carbon_intensity_latest/CH","Zone/CH",61,"1689159021.232000"
82,"electricity_maps_carbon_intensity_latest/DE","Zone/DE",393,"1689159031.971000"
82,"electricity_maps_carbon_intensity_latest/NO-NO1","Zone/NO-NO1",25,"1689159077.764000"
82,"electricity_maps_carbon_intensity_latest/CH","Zone/CH",61,"1689159021.232000"
82,"electricity_maps_carbon_intensity_latest/DE","Zone/DE",393,"1689159031.971000"
82,"electricity_maps_carbon_intensity_latest/NO-NO1","Zone/NO-NO1",25,"1689159077.764000"
82,"carbon_intensity_api_regional_postcodes/AB10","GB/North Scotland/AB10",7,1689164113
82,"carbon_intensity_api_regional_postcodes/EH1","GB/South Scotland/EH1",21,1689164113
82,"carbon_intensity_api_regional_postcodes/M1","GB/North West England/M1",86,1689164113
82,"carbon_intensity_api_regional_postcodes/LS1","GB/Yorkshire/LS1",207,1689164113
82,"carbon_intensity_api_regional_postcodes/E14","GB/South Wales/E14",326,1689164113
82,"carbon_intensity_api_regional_postcodes/B1","GB/West Midlands/B1",190,1689164113
82,"carbon_intensity_api_regional_postcodes/RG1","GB/South England/RG1",227,1689164113
82,"carbon_intensity_api_regional_postcodes/W2","GB/London/W2",229,1689164113
82,"carbon_intensity_api_regional_postcodes/AB10","GB/North Scotland/AB10",7,1689164113
82,"carbon_intensity_api_regional_postcodes/EH1","GB/South Scotland/EH1",21,1689164113
82,"carbon_intensity_api_regional_postcodes/M1","GB/North West England/M1",86,1689164113
82,"carbon_intensity_api_regional_postcodes/LS1","GB/Yorkshire/LS1",207,1689164113
82,"carbon_intensity_api_regional_postcodes/E14","GB/South Wales/E14",326,1689164113
82,"carbon_intensity_api_regional_postcodes/B1","GB/West Midlands/B1",190,1689164113
82,"carbon_intensity_api_regional_postcodes/RG1","GB/South England/RG1",227,1689164113
82,"carbon_intensity_api_regional_postcodes/W2","GB/London/W2",229,1689164113
83,"electricity_maps_carbon_intensity_latest/CH","Zone/CH",61,"1689159021.232000"
83,"electricity_maps_carbon_intensity_latest/DE","Zone/DE",393,"1689159031.971000"
83,"electricity_maps_carbon_intensity_latest/NO-NO1","Zone/NO-NO1",25,"1689159077.764000"
83,"carbon_intensity_api_regional_postcodes/AB10","GB/North Scotland/AB10",7,1689164113
83,"carbon_intensity_api_regional_postcodes/EH1","GB/South Scotland/EH1",20,1689164113
83,"carbon_intensity_api_regional_postcodes/M1","GB/North West England/M1",83,1689164113
83,"carbon_intensity_api_regional_postcodes/LS1","GB/Yorkshire/LS1",205,1689164113
83,"carbon_intensity_api_regional_postcodes/E14","GB/South Wales/E14",316,1689164113
83,"carbon_intensity_api_regional_postcodes/B1","GB/West Midlands/B1",188,1689164113
83,"carbon_intensity_api_regional_postcodes/RG1","GB/South England/RG1",218,1689164113
83,"carbon_intensity_api_regional_postcodes/W2","GB/London/W2",224,1689164113
83,"carbon_intensity_api_regional_postcodes/AB10","GB/North Scotland/AB10",7,1689164113
83,"carbon_intensity_api_regional_postcodes/EH1","GB/South Scotland/EH1",20,1689164113
83,"carbon_intensity_api_regional_postcodes/M1","GB/North West England/M1",83,1689164113
83,"carbon_intensity_api_regional_postcodes/LS1","GB/Yorkshire/LS1",205,1689164113
83,"carbon_intensity_api_regional_postcodes/E14","GB/South Wales/E14",316,1689164113
83,"carbon_intensity_api_regional_postcodes/B1","GB/West Midlands/B1",188,1689164113
83,"carbon_intensity_api_regional_postcodes/RG1","GB/South England/RG1",218,1689164113
83,"carbon_intensity_api_regional_postcodes/W2","GB/London/W2",224,1689164113
84,"electricity_maps_carbon_intensity_latest/CH","Zone/CH",63,"1689159021.232000"
84,"electricity_maps_carbon_intensity_latest/DE","Zone/DE",367,"1689159031.971000"
84,"electricity_maps_carbon_intensity_latest/NO-NO1","Zone/NO-NO1",25,"1689159077.764000"
84,"electricity_maps_carbon_intensity_latest/CH","Zone/CH",63,"1689159021.232000"
84,"electricity_maps_carbon_intensity_latest/DE","Zone/DE",367,"1689159031.971000"
84,"electricity_maps_carbon_intensity_latest/NO-NO1","Zone/NO-NO1",25,"1689159077.764000"
84,"carbon_intensity_api_regional_postcodes/AB10","GB/North Scotland/AB10",8,1689164113
84,"carbon_intensity_api_regional_postcodes/EH1","GB/South Scotland/EH1",20,1689164113
84,"carbon_intensity_api_regional_postcodes/M1","GB/North West England/M1",80,1689164113
84,"carbon_intensity_api_regional_postcodes/LS1","GB/Yorkshire/LS1",205,1689164113
84,"carbon_intensity_api_regional_postcodes/E14","GB/South Wales/E14",306,1689164113
84,"carbon_intensity_api_regional_postcodes/B1","GB/West Midlands/B1",179,1689164113
84,"carbon_intensity_api_regional_postcodes/RG1","GB/South England/RG1",208,1689164113
84,"carbon_intensity_api_regional_postcodes/W2","GB/London/W2",217,1689164113
84,"carbon_intensity_api_regional_postcodes/AB10","GB/North Scotland/AB10",8,1689164113
84,"carbon_intensity_api_regional_postcodes/EH1","GB/South Scotland/EH1",20,1689164113
84,"carbon_intensity_api_regional_postcodes/M1","GB/North West England/M1",80,1689164113
84,"carbon_intensity_api_regional_postcodes/LS1","GB/Yorkshire/LS1",205,1689164113
84,"carbon_intensity_api_regional_postcodes/E14","GB/South Wales/E14",306,1689164113
84,"carbon_intensity_api_regional_postcodes/B1","GB/West Midlands/B1",179,1689164113
84,"carbon_intensity_api_regional_postcodes/RG1","GB/South England/RG1",208,1689164113
84,"carbon_intensity_api_regional_postcodes/W2","GB/London/W2",217,1689164113
85,"electricity_maps_carbon_intensity_latest/CH","Zone/CH",63,"1689159021.232000"
85,"electricity_maps_carbon_intensity_latest/DE","Zone/DE",367,"1689159031.971000"
85,"electricity_maps_carbon_intensity_latest/NO-NO1","Zone/NO-NO1",25,"1689159077.764000"
85,"carbon_intensity_api_regional_postcodes/AB10","GB/North Scotland/AB10",8,1689164113
85,"carbon_intensity_api_regional_postcodes/EH1","GB/South Scotland/EH1",19,1689164113
85,"carbon_intensity_api_regional_postcodes/M1","GB/North West England/M1",76,1689164113
85,"carbon_intensity_api_regional_postcodes/LS1","GB/Yorkshire/LS1",203,1689164113
85,"carbon_intensity_api_regional_postcodes/E14","GB/South Wales/E14",304,1689164113
85,"carbon_intensity_api_regional_postcodes/B1","GB/West Midlands/B1",181,1689164113
85,"carbon_intensity_api_regional_postcodes/RG1","GB/South England/RG1",202,1689164113
85,"carbon_intensity_api_regional_postcodes/W2","GB/London/W2",213,1689164113
85,"carbon_intensity_api_regional_postcodes/AB10","GB/North Scotland/AB10",8,1689164113
85,"carbon_intensity_api_regional_postcodes/EH1","GB/South Scotland/EH1",19,1689164113
85,"carbon_intensity_api_regional_postcodes/M1","GB/North West England/M1",76,1689164113
85,"carbon_intensity_api_regional_postcodes/LS1","GB/Yorkshire/LS1",203,1689164113
85,"carbon_intensity_api_regional_postcodes/E14","GB/South Wales/E14",304,1689164113
85,"carbon_intensity_api_regional_postcodes/B1","GB/West Midlands/B1",181,1689164113
85,"carbon_intensity_api_regional_postcodes/RG1","GB/South England/RG1",202,1689164113
85,"carbon_intensity_api_regional_postcodes/W2","GB/London/W2",213,1689164113
86,"electricity_maps_carbon_intensity_latest/CH","Zone/CH",59,"1689159021.232000"
86,"electricity_maps_carbon_intensity_latest/DE","Zone/DE",318,"1689159031.971000"
86,"electricity_maps_carbon_intensity_latest/NO-NO1","Zone/NO-NO1",25,"1689159077.764000"
86,"electricity_maps_carbon_intensity_latest/CH","Zone/CH",59,"1689159021.232000"
86,"electricity_maps_carbon_intensity_latest/DE","Zone/DE",318,"1689159031.971000"
86,"electricity_maps_carbon_intensity_latest/NO-NO1","Zone/NO-NO1",25,"1689159077.764000"
86,"carbon_intensity_api_regional_postcodes/AB10","GB/North Scotland/AB10",6,1689164113
86,"carbon_intensity_api_regional_postcodes/EH1","GB/South Scotland/EH1",18,1689164113
86,"carbon_intensity_api_regional_postcodes/M1","GB/North West England/M1",69,1689164113
86,"carbon_intensity_api_regional_postcodes/LS1","GB/Yorkshire/LS1",194,1689164113
86,"carbon_intensity_api_regional_postcodes/E14","GB/South Wales/E14",299,1689164113
86,"carbon_intensity_api_regional_postcodes/B1","GB/West Midlands/B1",169,1689164113
86,"carbon_intensity_api_regional_postcodes/RG1","GB/South England/RG1",195,1689164113
86,"carbon_intensity_api_regional_postcodes/W2","GB/London/W2",214,1689164113
86,"carbon_intensity_api_regional_postcodes/AB10","GB/North Scotland/AB10",6,1689164113
86,"carbon_intensity_api_regional_postcodes/EH1","GB/South Scotland/EH1",18,1689164113
86,"carbon_intensity_api_regional_postcodes/M1","GB/North West England/M1",69,1689164113
86,"carbon_intensity_api_regional_postcodes/LS1","GB/Yorkshire/LS1",194,1689164113
86,"carbon_intensity_api_regional_postcodes/E14","GB/South Wales/E14",299,1689164113
86,"carbon_intensity_api_regional_postcodes/B1","GB/West Midlands/B1",169,1689164113
86,"carbon_intensity_api_regional_postcodes/RG1","GB/South England/RG1",195,1689164113
86,"carbon_intensity_api_regional_postcodes/W2","GB/London/W2",214,1689164113
87,"electricity_maps_carbon_intensity_latest/CH","Zone/CH",59,"1689159021.232000"
87,"electricity_maps_carbon_intensity_latest/DE","Zone/DE",318,"1689159031.971000"
87,"electricity_maps_carbon_intensity_latest/NO-NO1","Zone/NO-NO1",25,"1689159077.764000"
87,"carbon_intensity_api_regional_postcodes/AB10","GB/North Scotland/AB10",5,1689164113
87,"carbon_intensity_api_regional_postcodes/EH1","GB/South Scotland/EH1",18,1689164113
87,"carbon_intensity_api_regional_postcodes/M1","GB/North West England/M1",68,1689164113
87,"carbon_intensity_api_regional_postcodes/LS1","GB/Yorkshire/LS1",192,1689164113
87,"carbon_intensity_api_regional_postcodes/E14","GB/South Wales/E14",296,1689164113
87,"carbon_intensity_api_regional_postcodes/B1","GB/West Midlands/B1",161,1689164113
87,"carbon_intensity_api_regional_postcodes/RG1","GB/South England/RG1",187,1689164113
87,"carbon_intensity_api_regional_postcodes/W2","GB/London/W2",212,1689164113
87,"carbon_intensity_api_regional_postcodes/AB10","GB/North Scotland/AB10",5,1689164113
87,"carbon_intensity_api_regional_postcodes/EH1","GB/South Scotland/EH1",18,1689164113
87,"carbon_intensity_api_regional_postcodes/M1","GB/North West England/M1",68,1689164113
87,"carbon_intensity_api_regional_postcodes/LS1","GB/Yorkshire/LS1",192,1689164113
87,"carbon_intensity_api_regional_postcodes/E14","GB/South Wales/E14",296,1689164113
87,"carbon_intensity_api_regional_postcodes/B1","GB/West Midlands/B1",161,1689164113
87,"carbon_intensity_api_regional_postcodes/RG1","GB/South England/RG1",187,1689164113
87,"carbon_intensity_api_regional_postcodes/W2","GB/London/W2",212,1689164113
88,"electricity_maps_carbon_intensity_latest/CH","Zone/CH",63,"1689159021.232000"
88,"electricity_maps_carbon_intensity_latest/DE","Zone/DE",277,"1689159031.971000"
88,"electricity_maps_carbon_intensity_latest/NO-NO1","Zone/NO-NO1",25,"1689159077.764000"
88,"electricity_maps_carbon_intensity_latest/CH","Zone/CH",63,"1689159021.232000"
88,"electricity_maps_carbon_intensity_latest/DE","Zone/DE",277,"1689159031.971000"
88,"electricity_maps_carbon_intensity_latest/NO-NO1","Zone/NO-NO1",25,"1689159077.764000"
88,"carbon_intensity_api_regional_postcodes/AB10","GB/North Scotland/AB10",4,1689164113
88,"carbon_intensity_api_regional_postcodes/EH1","GB/South Scotland/EH1",18,1689164113
88,"carbon_intensity_api_regional_postcodes/M1","GB/North West England/M1",66,1689164113
88,"carbon_intensity_api_regional_postcodes/LS1","GB/Yorkshire/LS1",177,1689164113
88,"carbon_intensity_api_regional_postcodes/E14","GB/South Wales/E14",291,1689164113
88,"carbon_intensity_api_regional_postcodes/B1","GB/West Midlands/B1",152,1689164113
88,"carbon_intensity_api_regional_postcodes/RG1","GB/South England/RG1",179,1689164113
88,"carbon_intensity_api_regional_postcodes/W2","GB/London/W2",207,1689164113
88,"carbon_intensity_api_regional_postcodes/AB10","GB/North Scotland/AB10",4,1689164113
88,"carbon_intensity_api_regional_postcodes/EH1","GB/South Scotland/EH1",18,1689164113
88,"carbon_intensity_api_regional_postcodes/M1","GB/North West England/M1",66,1689164113
88,"carbon_intensity_api_regional_postcodes/LS1","GB/Yorkshire/LS1",177,1689164113
88,"carbon_intensity_api_regional_postcodes/E14","GB/South Wales/E14",291,1689164113
88,"carbon_intensity_api_regional_postcodes/B1","GB/West Midlands/B1",152,1689164113
88,"carbon_intensity_api_regional_postcodes/RG1","GB/South England/RG1",179,1689164113
88,"carbon_intensity_api_regional_postcodes/W2","GB/London/W2",207,1689164113
89,"electricity_maps_carbon_intensity_latest/CH","Zone/CH",63,"1689159021.232000"
89,"electricity_maps_carbon_intensity_latest/DE","Zone/DE",277,"1689159031.971000"
89,"electricity_maps_carbon_intensity_latest/NO-NO1","Zone/NO-NO1",25,"1689159077.764000"
89,"carbon_intensity_api_regional_postcodes/AB10","GB/North Scotland/AB10",3,1689164113
89,"carbon_intensity_api_regional_postcodes/EH1","GB/South Scotland/EH1",17,1689164113
89,"carbon_intensity_api_regional_postcodes/M1","GB/North West England/M1",65,1689164113
89,"carbon_intensity_api_regional_postcodes/LS1","GB/Yorkshire/LS1",174,1689164113
89,"carbon_intensity_api_regional_postcodes/E14","GB/South Wales/E14",262,1689164113
89,"carbon_intensity_api_regional_postcodes/B1","GB/West Midlands/B1",126,1689164113
89,"carbon_intensity_api_regional_postcodes/RG1","GB/South England/RG1",173,1689164113
89,"carbon_intensity_api_regional_postcodes/W2","GB/London/W2",205,1689164113
89,"carbon_intensity_api_regional_postcodes/AB10","GB/North Scotland/AB10",3,1689164113
89,"carbon_intensity_api_regional_postcodes/EH1","GB/South Scotland/EH1",17,1689164113
89,"carbon_intensity_api_regional_postcodes/M1","GB/North West England/M1",65,1689164113
89,"carbon_intensity_api_regional_postcodes/LS1","GB/Yorkshire/LS1",174,1689164113
89,"carbon_intensity_api_regional_postcodes/E14","GB/South Wales/E14",262,1689164113
89,"carbon_intensity_api_regional_postcodes/B1","GB/West Midlands/B1",126,1689164113
89,"carbon_intensity_api_regional_postcodes/RG1","GB/South England/RG1",173,1689164113
89,"carbon_intensity_api_regional_postcodes/W2","GB/London/W2",205,1689164113
90,"electricity_maps_carbon_intensity_latest/CH","Zone/CH",64,"1689159021.232000"
90,"electricity_maps_carbon_intensity_latest/DE","Zone/DE",244,"1689159031.971000"
90,"electricity_maps_carbon_intensity_latest/NO-NO1","Zone/NO-NO1",25,"1689159077.764000"
90,"electricity_maps_carbon_intensity_latest/CH","Zone/CH",64,"1689159021.232000"
90,"electricity_maps_carbon_intensity_latest/DE","Zone/DE",244,"1689159031.971000"
90,"electricity_maps_carbon_intensity_latest/NO-NO1","Zone/NO-NO1",25,"1689159077.764000"
90,"carbon_intensity_api_regional_postcodes/AB10","GB/North Scotland/AB10",1,1689164113
90,"carbon_intensity_api_regional_postcodes/EH1","GB/South Scotland/EH1",17,1689164113
90,"carbon_intensity_api_regional_postcodes/M1","GB/North West England/M1",57,1689164113
90,"carbon_intensity_api_regional_postcodes/LS1","GB/Yorkshire/LS1",162,1689164113
90,"carbon_intensity_api_regional_postcodes/E14","GB/South Wales/E14",236,1689164113
90,"carbon_intensity_api_regional_postcodes/B1","GB/West Midlands/B1",106,1689164113
90,"carbon_intensity_api_regional_postcodes/RG1","GB/South England/RG1",162,1689164113
90,"carbon_intensity_api_regional_postcodes/W2","GB/London/W2",198,1689164113
90,"carbon_intensity_api_regional_postcodes/AB10","GB/North Scotland/AB10",1,1689164113
90,"carbon_intensity_api_regional_postcodes/EH1","GB/South Scotland/EH1",17,1689164113
90,"carbon_intensity_api_regional_postcodes/M1","GB/North West England/M1",57,1689164113
90,"carbon_intensity_api_regional_postcodes/LS1","GB/Yorkshire/LS1",162,1689164113
90,"carbon_intensity_api_regional_postcodes/E14","GB/South Wales/E14",236,1689164113
90,"carbon_intensity_api_regional_postcodes/B1","GB/West Midlands/B1",106,1689164113
90,"carbon_intensity_api_regional_postcodes/RG1","GB/South England/RG1",162,1689164113
90,"carbon_intensity_api_regional_postcodes/W2","GB/London/W2",198,1689164113
91,"electricity_maps_carbon_intensity_latest/CH","Zone/CH",64,"1689159021.232000"
91,"electricity_maps_carbon_intensity_latest/DE","Zone/DE",244,"1689159031.971000"
91,"electricity_maps_carbon_intensity_latest/NO-NO1","Zone/NO-NO1",25,"1689159077.764000"
91,"carbon_intensity_api_regional_postcodes/AB10","GB/North Scotland/AB10",0,1689164113
91,"carbon_intensity_api_regional_postcodes/EH1","GB/South Scotland/EH1",16,1689164113
91,"carbon_intensity_api_regional_postcodes/M1","GB/North West England/M1",57,1689164113
91,"carbon_intensity_api_regional_postcodes/LS1","GB/Yorkshire/LS1",158,1689164113
91,"carbon_intensity_api_regional_postcodes/E14","GB/South Wales/E14",219,1689164113
91,"carbon_intensity_api_regional_postcodes/B1","GB/West Midlands/B1",96,1689164113
91,"carbon_intensity_api_regional_postcodes/RG1","GB/South England/RG1",153,1689164113
91,"carbon_intensity_api_regional_postcodes/W2","GB/London/W2",195,1689164113
91,"carbon_intensity_api_regional_postcodes/AB10","GB/North Scotland/AB10",0,1689164113
91,"carbon_intensity_api_regional_postcodes/EH1","GB/South Scotland/EH1",16,1689164113
91,"carbon_intensity_api_regional_postcodes/M1","GB/North West England/M1",57,1689164113
91,"carbon_intensity_api_regional_postcodes/LS1","GB/Yorkshire/LS1",158,1689164113
91,"carbon_intensity_api_regional_postcodes/E14","GB/South Wales/E14",219,1689164113
91,"carbon_intensity_api_regional_postcodes/B1","GB/West Midlands/B1",96,1689164113
91,"carbon_intensity_api_regional_postcodes/RG1","GB/South England/RG1",153,1689164113
91,"carbon_intensity_api_regional_postcodes/W2","GB/London/W2",195,1689164113
92,"electricity_maps_carbon_intensity_latest/CH","Zone/CH",60,"1689159021.232000"
92,"electricity_maps_carbon_intensity_latest/DE","Zone/DE",217,"1689159031.971000"
92,"electricity_maps_carbon_intensity_latest/NO-NO1","Zone/NO-NO1",25,"1689159077.764000"
92,"electricity_maps_carbon_intensity_latest/CH","Zone/CH",60,"1689159021.232000"
92,"electricity_maps_carbon_intensity_latest/DE","Zone/DE",217,"1689159031.971000"
92,"electricity_maps_carbon_intensity_latest/NO-NO1","Zone/NO-NO1",25,"1689159077.764000"
92,"carbon_intensity_api_regional_postcodes/AB10","GB/North Scotland/AB10",0,1689164113
92,"carbon_intensity_api_regional_postcodes/EH1","GB/South Scotland/EH1",15,1689164113
92,"carbon_intensity_api_regional_postcodes/M1","GB/North West England/M1",51,1689164113
92,"carbon_intensity_api_regional_postcodes/LS1","GB/Yorkshire/LS1",150,1689164113
92,"carbon_intensity_api_regional_postcodes/E14","GB/South Wales/E14",214,1689164113
92,"carbon_intensity_api_regional_postcodes/B1","GB/West Midlands/B1",81,1689164113
92,"carbon_intensity_api_regional_postcodes/RG1","GB/South England/RG1",145,1689164113
92,"carbon_intensity_api_regional_postcodes/W2","GB/London/W2",196,1689164113
92,"carbon_intensity_api_regional_postcodes/AB10","GB/North Scotland/AB10",0,1689164113
92,"carbon_intensity_api_regional_postcodes/EH1","GB/South Scotland/EH1",15,1689164113
92,"carbon_intensity_api_regional_postcodes/M1","GB/North West England/M1",51,1689164113
92,"carbon_intensity_api_regional_postcodes/LS1","GB/Yorkshire/LS1",150,1689164113
92,"carbon_intensity_api_regional_postcodes/E14","GB/South Wales/E14",214,1689164113
92,"carbon_intensity_api_regional_postcodes/B1","GB/West Midlands/B1",81,1689164113
92,"carbon_intensity_api_regional_postcodes/RG1","GB/South England/RG1",145,1689164113
92,"carbon_intensity_api_regional_postcodes/W2","GB/London/W2",196,1689164113
93,"electricity_maps_carbon_intensity_latest/CH","Zone/CH",60,"1689159021.232000"
93,"electricity_maps_carbon_intensity_latest/DE","Zone/DE",217,"1689159031.971000"
93,"electricity_maps_carbon_intensity_latest/NO-NO1","Zone/NO-NO1",25,"1689159077.764000"
93,"carbon_intensity_api_regional_postcodes/AB10","GB/North Scotland/AB10",0,1689164113
93,"carbon_intensity_api_regional_postcodes/EH1","GB/South Scotland/EH1",15,1689164113
93,"carbon_intensity_api_regional_postcodes/M1","GB/North West England/M1",50,1689164113
93,"carbon_intensity_api_regional_postcodes/LS1","GB/Yorkshire/LS1",143,1689164113
93,"carbon_intensity_api_regional_postcodes/E14","GB/South Wales/E14",211,1689164113
93,"carbon_intensity_api_regional_postcodes/B1","GB/West Midlands/B1",76,1689164113
93,"carbon_intensity_api_regional_postcodes/RG1","GB/South England/RG1",141,1689164113
93,"carbon_intensity_api_regional_postcodes/W2","GB/London/W2",196,1689164113
93,"carbon_intensity_api_regional_postcodes/AB10","GB/North Scotland/AB10",0,1689164113
