"bucket_name","bucket_owner","bytes_sent","error_code",eventtype,host,"http_status",index,key,linecount,"object_size",operation,punct,referrer,"remote_ip","request_id","request_time","request_uri",requester,source,sourcetype,"splunk_server","splunk_server_group",tag,"tag::eventtype",timestamp,"tmp_epochtime","total_time","turn_around_time","user_agent","version_id","_raw","_time"
"ta-cloudtrail-singapore","-",4934,RequestTimeTooSkewed,,"eventgen-hod",403,main,"AWSLogs/063605715280/CloudTrail/ap-southeast-1/2016/01/28/063605715280_CloudTrail_ap-southeast-1_20160128T1210Z_oQS7fyAZy1cMOXjc.json.gz",2,4934,"REST.GET.ACL","-___--___[-]___...____-___----____..____///--////-","-","54.229.81.168","b5ddbe60-1e6a-4d08-9452-1e77a566e84c","-","GET /ta-cloudtrail-singapore/AWSLogs/063605715280/CloudTrail/ap-southeast-1/2016/01/28/063605715280_CloudTrail_ap-southeast-1_20160128T1210Z_oQS7fyAZy1cMOXjc.json.gz HTTP/1.1","-","s3://*","aws:s3:accesslogs","ip-10-202-15-14.ec2.splunkit.io",,,,none,1636010836,1864,"-","Boto/2.38.0 Python/2.7.9 Linux/3.13.0-40-generic","-","-   ta-cloudtrail-singapore   [-]   54.229.81.168    -   b5ddbe60-1e6a-4d08-9452-1e77a566e84c    REST.GET.ACL    AWSLogs/063605715280/CloudTrail/ap-southeast-1/2016/01/28/063605715280_CloudTrail_ap-southeast-1_20160128T1210Z_oQS7fyAZy1cMOXjc.json.gz   ""GET /ta-cloudtrail-singapore/AWSLogs/063605715280/CloudTrail/ap-southeast-1/2016/01/28/063605715280_CloudTrail_ap-southeast-1_20160128T1210Z_oQS7fyAZy1cMOXjc.json.gz HTTP/1.1""   403    RequestTimeTooSkewed    4934    4934  1864    -   ""-""   ""Boto/2.38.0 Python/2.7.9 Linux/3.13.0-40-generic""    -
","2021-11-04T07:27:16.000+0000"
"jove-aws-billing","-",243,NoSuchWebsiteConfiguration,,"eventgen-hod",404,main,"AWSLogs/063605715280/CloudTrail/eu-central-1/2016/01/28/063605715280_CloudTrail_eu-central-1_20160128T1235Z_t2lQ1hxblZpIGlEy.json.gz",2,2891,"REST.GET.WEBSITE","-___--___[-]___...____-___----____..____///--////-","-","52.77.255.194","70129325-a6a1-4a77-8d8d-8d67350d277d","-","PUT /AWSLogs/063605715280/CloudTrail/eu-central-1/2016/01/28/063605715280_CloudTrail_eu-central-1_20160128T1235Z_t2lQ1hxblZpIGlEy.json.gz HTTP/1.1","-","s3://*","aws:s3:accesslogs","ip-10-202-15-14.ec2.splunkit.io",,,,none,1636010746,5842,"-","Boto/2.38.0 Python/2.7.9 Linux/3.13.0-40-generic","-","-   jove-aws-billing   [-]   52.77.255.194    -   70129325-a6a1-4a77-8d8d-8d67350d277d    REST.GET.WEBSITE    AWSLogs/063605715280/CloudTrail/eu-central-1/2016/01/28/063605715280_CloudTrail_eu-central-1_20160128T1235Z_t2lQ1hxblZpIGlEy.json.gz   ""PUT /AWSLogs/063605715280/CloudTrail/eu-central-1/2016/01/28/063605715280_CloudTrail_eu-central-1_20160128T1235Z_t2lQ1hxblZpIGlEy.json.gz HTTP/1.1""   404    NoSuchWebsiteConfiguration    243    2891  5842    -   ""-""   ""Boto/2.38.0 Python/2.7.9 Linux/3.13.0-40-generic""    -
","2021-11-04T07:25:46.000+0000"
"splunk-mobile","-","-",InvalidAccessKeyId,,"eventgen-hod",403,main,"AWSLogs/063605715280/CloudTrail/sa-east-1/2016/01/28/063605715280_CloudTrail_sa-east-1_20160128T1240Z_I2ZbFRcniPc9U8TY.json.gz",2,4482,"REST.GET.OBJECT","-___-___[-]___...____-___----____..____///--////--","-","52.62.41.118","3fbf833d-616f-4e2f-8eaf-4d37ed13b7fc","-","PUT /AWSLogs/063605715280/CloudTrail/sa-east-1/2016/01/28/063605715280_CloudTrail_sa-east-1_20160128T1240Z_I2ZbFRcniPc9U8TY.json.gz HTTP/1.1","-","s3://*","aws:s3:accesslogs","ip-10-202-15-14.ec2.splunkit.io",,,,none,1636010086,4556,"-","aws-sdk-ruby/1.63.0 ruby/1.9.2 x86_64-linux","-","-   splunk-mobile   [-]   52.62.41.118    -   3fbf833d-616f-4e2f-8eaf-4d37ed13b7fc    REST.GET.OBJECT    AWSLogs/063605715280/CloudTrail/sa-east-1/2016/01/28/063605715280_CloudTrail_sa-east-1_20160128T1240Z_I2ZbFRcniPc9U8TY.json.gz   ""PUT /AWSLogs/063605715280/CloudTrail/sa-east-1/2016/01/28/063605715280_CloudTrail_sa-east-1_20160128T1240Z_I2ZbFRcniPc9U8TY.json.gz HTTP/1.1""   403    InvalidAccessKeyId    -    4482  4556    -   ""-""   ""aws-sdk-ruby/1.63.0 ruby/1.9.2 x86_64-linux""    -
","2021-11-04T07:14:46.000+0000"
"jove-aws-billing","-","-",InvalidAccessKeyId,,"eventgen-hod",403,main,"AWSLogs/063605715280/CloudTrail/sa-east-1/2016/01/28/063605715280_CloudTrail_sa-east-1_20160128T1255Z_7M0GBCxceSIf58dA.json.gz",2,3568,"REST.HEAD.BUCKET","-___--___[-]___...____-___----____..____///--////-","-","54.229.80.17","bc745fae-6263-4082-81eb-e7545b8eb807","-","PUT /AWSLogs/063605715280/CloudTrail/sa-east-1/2016/01/28/063605715280_CloudTrail_sa-east-1_20160128T1255Z_7M0GBCxceSIf58dA.json.gz HTTP/1.1","-","s3://*","aws:s3:accesslogs","ip-10-202-15-14.ec2.splunkit.io",,,,none,1636010086,5805,"-","Boto/2.38.0 Python/2.7.9 Linux/3.10.0-229.7.2.el7.x86_64","-","-   jove-aws-billing   [-]   54.229.80.17    -   bc745fae-6263-4082-81eb-e7545b8eb807    REST.HEAD.BUCKET    AWSLogs/063605715280/CloudTrail/sa-east-1/2016/01/28/063605715280_CloudTrail_sa-east-1_20160128T1255Z_7M0GBCxceSIf58dA.json.gz   ""PUT /AWSLogs/063605715280/CloudTrail/sa-east-1/2016/01/28/063605715280_CloudTrail_sa-east-1_20160128T1255Z_7M0GBCxceSIf58dA.json.gz HTTP/1.1""   403    InvalidAccessKeyId    -    3568  5805    -   ""-""   ""Boto/2.38.0 Python/2.7.9 Linux/3.10.0-229.7.2.el7.x86_64""    -
","2021-11-04T07:14:46.000+0000"
"jove-aws-billing","-",243,NoSuchWebsiteConfiguration,,"eventgen-hod",404,main,"AWSLogs/063605715280/CloudTrail/eu-central-1/2016/01/28/063605715280_CloudTrail_eu-central-1_20160128T1235Z_t2lQ1hxblZpIGlEy.json.gz",2,2891,"REST.GET.WEBSITE","-___--___[-]___...____-___----____..____///--////-","-","52.77.255.194","70129325-a6a1-4a77-8d8d-8d67350d277d","-","PUT /AWSLogs/063605715280/CloudTrail/eu-central-1/2016/01/28/063605715280_CloudTrail_eu-central-1_20160128T1235Z_t2lQ1hxblZpIGlEy.json.gz HTTP/1.1","-","s3://*","aws:s3:accesslogs","ip-10-202-15-14.ec2.splunkit.io",,,,none,1636009786,5842,"-","Boto/2.38.0 Python/2.7.9 Linux/3.13.0-40-generic","-","-   jove-aws-billing   [-]   52.77.255.194    -   70129325-a6a1-4a77-8d8d-8d67350d277d    REST.GET.WEBSITE    AWSLogs/063605715280/CloudTrail/eu-central-1/2016/01/28/063605715280_CloudTrail_eu-central-1_20160128T1235Z_t2lQ1hxblZpIGlEy.json.gz   ""PUT /AWSLogs/063605715280/CloudTrail/eu-central-1/2016/01/28/063605715280_CloudTrail_eu-central-1_20160128T1235Z_t2lQ1hxblZpIGlEy.json.gz HTTP/1.1""   404    NoSuchWebsiteConfiguration    243    2891  5842    -   ""-""   ""Boto/2.38.0 Python/2.7.9 Linux/3.13.0-40-generic""    -
","2021-11-04T07:09:46.000+0000"
"ta-cloudtrail-singapore","-","-","-",,"eventgen-hod",200,main,"AWSLogs/063605715280/CloudTrail/eu-west-1/2016/01/28/063605715280_CloudTrail_eu-west-1_20160128T1220Z_FPQvBRF5ndr5fuxQ.json.gz",2,2025,"REST.COPY.OBJECT","-___--___[-]___...____-___----____..____///--////-","-","54.211.107.21","4582653c-576d-413d-93d9-4cb80bc60a9e","-","PUT /AWSLogs/063605715280/CloudTrail/eu-west-1/2016/01/28/063605715280_CloudTrail_eu-west-1_20160128T1220Z_FPQvBRF5ndr5fuxQ.json.gz HTTP/1.1","-","s3://*","aws:s3:accesslogs","ip-10-202-15-14.ec2.splunkit.io",,,,none,1636009725,5932,"-","Boto/2.38.0 Python/2.7.9 Linux/2.6.32-573.8.1.el6.x86_64","-","-   ta-cloudtrail-singapore   [-]   54.211.107.21    -   4582653c-576d-413d-93d9-4cb80bc60a9e    REST.COPY.OBJECT    AWSLogs/063605715280/CloudTrail/eu-west-1/2016/01/28/063605715280_CloudTrail_eu-west-1_20160128T1220Z_FPQvBRF5ndr5fuxQ.json.gz   ""PUT /AWSLogs/063605715280/CloudTrail/eu-west-1/2016/01/28/063605715280_CloudTrail_eu-west-1_20160128T1220Z_FPQvBRF5ndr5fuxQ.json.gz HTTP/1.1""   200    -    -    2025  5932    -   ""-""   ""Boto/2.38.0 Python/2.7.9 Linux/2.6.32-573.8.1.el6.x86_64""    -
","2021-11-04T07:08:45.000+0000"
"jove-aws-billing","-","-",RequestTimeTooSkewed,,"eventgen-hod",403,main,"AWSLogs/063605715280/CloudTrail/sa-east-1/2016/01/28/063605715280_CloudTrail_sa-east-1_20160128T1240Z_I2ZbFRcniPc9U8TY.json.gz",2,4482,"REST.HEAD.BUCKET","-___--___[-]___...____-___----____..____///--////-","-","54.233.82.50","2ded6153-5ba7-4a25-96da-72362e71a4b0","-","PUT /AWSLogs/063605715280/CloudTrail/sa-east-1/2016/01/28/063605715280_CloudTrail_sa-east-1_20160128T1240Z_I2ZbFRcniPc9U8TY.json.gz HTTP/1.1","-","s3://*","aws:s3:accesslogs","ip-10-202-15-14.ec2.splunkit.io",,,,none,1636009186,8023,"-","Boto/2.38.0 Python/2.7.9 Darwin/14.5.0","-","-   jove-aws-billing   [-]   54.233.82.50    -   2ded6153-5ba7-4a25-96da-72362e71a4b0    REST.HEAD.BUCKET    AWSLogs/063605715280/CloudTrail/sa-east-1/2016/01/28/063605715280_CloudTrail_sa-east-1_20160128T1240Z_I2ZbFRcniPc9U8TY.json.gz   ""PUT /AWSLogs/063605715280/CloudTrail/sa-east-1/2016/01/28/063605715280_CloudTrail_sa-east-1_20160128T1240Z_I2ZbFRcniPc9U8TY.json.gz HTTP/1.1""   403    RequestTimeTooSkewed    -    4482  8023    -   ""-""   ""Boto/2.38.0 Python/2.7.9 Darwin/14.5.0""    -
","2021-11-04T06:59:46.000+0000"
"config-bucket-ap","-","-",RequestTimeTooSkewed,,"eventgen-hod",403,main,"AWSLogs/063605715280/CloudTrail/eu-west-1/2016/01/28/063605715280_CloudTrail_eu-west-1_20160128T1255Z_thKBNxdBPOaQZu2R.json.gz",2,3625,"REST.HEAD.BUCKET","-___--___[-]___...____-___----____..____///--////-","-","52.77.255.194","18c260e8-3927-4e7d-82bf-f042aafa60c2","-","PUT /AWSLogs/063605715280/CloudTrail/eu-west-1/2016/01/28/063605715280_CloudTrail_eu-west-1_20160128T1255Z_thKBNxdBPOaQZu2R.json.gz HTTP/1.1","-","s3://*","aws:s3:accesslogs","ip-10-202-15-14.ec2.splunkit.io",,,,none,1636009186,866,"-","Boto/2.38.0 Python/2.7.9 Linux/3.13.0-40-generic","-","-   config-bucket-ap   [-]   52.77.255.194    -   18c260e8-3927-4e7d-82bf-f042aafa60c2    REST.HEAD.BUCKET    AWSLogs/063605715280/CloudTrail/eu-west-1/2016/01/28/063605715280_CloudTrail_eu-west-1_20160128T1255Z_thKBNxdBPOaQZu2R.json.gz   ""PUT /AWSLogs/063605715280/CloudTrail/eu-west-1/2016/01/28/063605715280_CloudTrail_eu-west-1_20160128T1255Z_thKBNxdBPOaQZu2R.json.gz HTTP/1.1""   403    RequestTimeTooSkewed    -    3625  866    -   ""-""   ""Boto/2.38.0 Python/2.7.9 Linux/3.13.0-40-generic""    -
","2021-11-04T06:59:46.000+0000"
"ta-cloudtrail-singapore","-","-",NoSuchWebsiteConfiguration,,"eventgen-hod",404,main,"AWSLogs/063605715280/CloudTrail/sa-east-1/2016/01/28/063605715280_CloudTrail_sa-east-1_20160128T1240Z_I2ZbFRcniPc9U8TY.json.gz",2,4482,"REST.GET.WEBSITE","-___--___[-]___...____-___----____..____///--////-","-","54.238.205.28","0c96945e-6a81-4f21-8518-a469385bec17","-","PUT /AWSLogs/063605715280/CloudTrail/sa-east-1/2016/01/28/063605715280_CloudTrail_sa-east-1_20160128T1240Z_I2ZbFRcniPc9U8TY.json.gz HTTP/1.1","-","s3://*","aws:s3:accesslogs","ip-10-202-15-14.ec2.splunkit.io",,,,none,1636009006,1200,"-","Boto/2.38.0 Python/2.7.9 Linux/4.1.10-17.31.amzn1.x86_64","-","-   ta-cloudtrail-singapore   [-]   54.238.205.28    -   0c96945e-6a81-4f21-8518-a469385bec17    REST.GET.WEBSITE    AWSLogs/063605715280/CloudTrail/sa-east-1/2016/01/28/063605715280_CloudTrail_sa-east-1_20160128T1240Z_I2ZbFRcniPc9U8TY.json.gz   ""PUT /AWSLogs/063605715280/CloudTrail/sa-east-1/2016/01/28/063605715280_CloudTrail_sa-east-1_20160128T1240Z_I2ZbFRcniPc9U8TY.json.gz HTTP/1.1""   404    NoSuchWebsiteConfiguration    -    4482  1200    -   ""-""   ""Boto/2.38.0 Python/2.7.9 Linux/4.1.10-17.31.amzn1.x86_64""    -
","2021-11-04T06:56:46.000+0000"
"splunk-mobile","-",243,PermanentRedirect,,"eventgen-hod",301,main,"AWSLogs/063605715280/CloudTrail/eu-central-1/2016/01/28/063605715280_CloudTrail_eu-central-1_20160128T1300Z_PKwljzbR1zGwwoGP.json.gz",2,1449,"REST.GET.ACL","-___-___[-]___...____-___----____..____///--////--","-","54.67.60.148","9351013d-6cf8-4cf4-98ad-14634fed8cbb","-","PUT /AWSLogs/063605715280/CloudTrail/eu-central-1/2016/01/28/063605715280_CloudTrail_eu-central-1_20160128T1300Z_PKwljzbR1zGwwoGP.json.gz HTTP/1.1","-","s3://*","aws:s3:accesslogs","ip-10-202-15-14.ec2.splunkit.io",,,,none,1636008467,3264,"-","Boto/2.38.0 Python/2.7.9 Darwin/15.3.0","-","-   splunk-mobile   [-]   54.67.60.148    -   9351013d-6cf8-4cf4-98ad-14634fed8cbb    REST.GET.ACL    AWSLogs/063605715280/CloudTrail/eu-central-1/2016/01/28/063605715280_CloudTrail_eu-central-1_20160128T1300Z_PKwljzbR1zGwwoGP.json.gz   ""PUT /AWSLogs/063605715280/CloudTrail/eu-central-1/2016/01/28/063605715280_CloudTrail_eu-central-1_20160128T1300Z_PKwljzbR1zGwwoGP.json.gz HTTP/1.1""   301    PermanentRedirect    243    1449  3264    -   ""-""   ""Boto/2.38.0 Python/2.7.9 Darwin/15.3.0""    -
","2021-11-04T06:47:47.000+0000"
"splunk-mobile","-","-",InvalidAccessKeyId,,"eventgen-hod",403,main,"AWSLogs/063605715280/CloudTrail/us-east-1/2016/01/28/063605715280_CloudTrail_us-east-1_20160128T1235Z_xDPvNcBOLPg0sli5.json.gz",2,5374,"REST.GET.ACL","-___-___[-]___...____-___----____..____///--////--","-","54.233.103.151","fc579596-673a-4868-8f97-f33fb02e5801","-","PUT /AWSLogs/063605715280/CloudTrail/us-east-1/2016/01/28/063605715280_CloudTrail_us-east-1_20160128T1235Z_xDPvNcBOLPg0sli5.json.gz HTTP/1.1","-","s3://*","aws:s3:accesslogs","ip-10-202-15-14.ec2.splunkit.io",,,,none,1636008315,304,"-",AWSConfig,"-","-   splunk-mobile   [-]   54.233.103.151    -   fc579596-673a-4868-8f97-f33fb02e5801    REST.GET.ACL    AWSLogs/063605715280/CloudTrail/us-east-1/2016/01/28/063605715280_CloudTrail_us-east-1_20160128T1235Z_xDPvNcBOLPg0sli5.json.gz   ""PUT /AWSLogs/063605715280/CloudTrail/us-east-1/2016/01/28/063605715280_CloudTrail_us-east-1_20160128T1235Z_xDPvNcBOLPg0sli5.json.gz HTTP/1.1""   403    InvalidAccessKeyId    -    5374  304    -   ""-""   ""AWSConfig""    -
","2021-11-04T06:45:15.000+0000"
"splunk-mobile","-","-",RequestTimeTooSkewed,,"eventgen-hod",403,main,"AWSLogs/063605715280/CloudTrail/us-west-2/2016/01/28/063605715280_CloudTrail_us-west-2_20160128T1250Z_GKteyRCv3cbvuvsX.json.gz",2,525,"REST.HEAD.BUCKET","-___-___[-]___...____-___----____..____///--////--","-","54.229.32.227","9ee3d2eb-170f-43f1-b28e-f06907a5286f","-","PUT /AWSLogs/063605715280/CloudTrail/us-west-2/2016/01/28/063605715280_CloudTrail_us-west-2_20160128T1250Z_GKteyRCv3cbvuvsX.json.gz HTTP/1.1","-","s3://*","aws:s3:accesslogs","ip-10-202-15-14.ec2.splunkit.io",,,,none,1636008315,8663,"-",AWSConfig,"-","-   splunk-mobile   [-]   54.229.32.227    -   9ee3d2eb-170f-43f1-b28e-f06907a5286f    REST.HEAD.BUCKET    AWSLogs/063605715280/CloudTrail/us-west-2/2016/01/28/063605715280_CloudTrail_us-west-2_20160128T1250Z_GKteyRCv3cbvuvsX.json.gz   ""PUT /AWSLogs/063605715280/CloudTrail/us-west-2/2016/01/28/063605715280_CloudTrail_us-west-2_20160128T1250Z_GKteyRCv3cbvuvsX.json.gz HTTP/1.1""   403    RequestTimeTooSkewed    -    525  8663    -   ""-""   ""AWSConfig""    -
","2021-11-04T06:45:15.000+0000"
"jove-aws-billing","-",243,NoSuchWebsiteConfiguration,,"eventgen-hod",404,main,"AWSLogs/063605715280/CloudTrail/eu-central-1/2016/01/28/063605715280_CloudTrail_eu-central-1_20160128T1235Z_t2lQ1hxblZpIGlEy.json.gz",2,2891,"REST.GET.WEBSITE","-___--___[-]___...____-___----____..____///--////-","-","52.77.255.194","70129325-a6a1-4a77-8d8d-8d67350d277d","-","PUT /AWSLogs/063605715280/CloudTrail/eu-central-1/2016/01/28/063605715280_CloudTrail_eu-central-1_20160128T1235Z_t2lQ1hxblZpIGlEy.json.gz HTTP/1.1","-","s3://*","aws:s3:accesslogs","ip-10-202-15-14.ec2.splunkit.io",,,,none,1636008015,5842,"-","Boto/2.38.0 Python/2.7.9 Linux/3.13.0-40-generic","-","-   jove-aws-billing   [-]   52.77.255.194    -   70129325-a6a1-4a77-8d8d-8d67350d277d    REST.GET.WEBSITE    AWSLogs/063605715280/CloudTrail/eu-central-1/2016/01/28/063605715280_CloudTrail_eu-central-1_20160128T1235Z_t2lQ1hxblZpIGlEy.json.gz   ""PUT /AWSLogs/063605715280/CloudTrail/eu-central-1/2016/01/28/063605715280_CloudTrail_eu-central-1_20160128T1235Z_t2lQ1hxblZpIGlEy.json.gz HTTP/1.1""   404    NoSuchWebsiteConfiguration    243    2891  5842    -   ""-""   ""Boto/2.38.0 Python/2.7.9 Linux/3.13.0-40-generic""    -
","2021-11-04T06:40:15.000+0000"
"splunk-mobile","-","-",NoSuchWebsiteConfiguration,,"eventgen-hod",404,main,"AWSLogs/063605715280/CloudTrail/sa-east-1/2016/01/28/063605715280_CloudTrail_sa-east-1_20160128T1255Z_7M0GBCxceSIf58dA.json.gz",2,3568,"REST.GET.BUCKET","-___-___[-]___...____-___----____..____///--////--","-","54.233.82.50","10bdc92b-587b-4c66-8de0-8346a215e1d7","-","PUT /AWSLogs/063605715280/CloudTrail/sa-east-1/2016/01/28/063605715280_CloudTrail_sa-east-1_20160128T1255Z_7M0GBCxceSIf58dA.json.gz HTTP/1.1","-","s3://*","aws:s3:accesslogs","ip-10-202-15-14.ec2.splunkit.io",,,,none,1636008015,8560,"-","aws-sdk-ruby/1.63.0 ruby/1.9.2 x86_64-linux","-","-   splunk-mobile   [-]   54.233.82.50    -   10bdc92b-587b-4c66-8de0-8346a215e1d7    REST.GET.BUCKET    AWSLogs/063605715280/CloudTrail/sa-east-1/2016/01/28/063605715280_CloudTrail_sa-east-1_20160128T1255Z_7M0GBCxceSIf58dA.json.gz   ""PUT /AWSLogs/063605715280/CloudTrail/sa-east-1/2016/01/28/063605715280_CloudTrail_sa-east-1_20160128T1255Z_7M0GBCxceSIf58dA.json.gz HTTP/1.1""   404    NoSuchWebsiteConfiguration    -    3568  8560    -   ""-""   ""aws-sdk-ruby/1.63.0 ruby/1.9.2 x86_64-linux""    -
","2021-11-04T06:40:15.000+0000"
"ta-cloudtrail-singapore","-",4934,RequestTimeTooSkewed,,"eventgen-hod",403,main,"AWSLogs/063605715280/CloudTrail/ap-southeast-1/2016/01/28/063605715280_CloudTrail_ap-southeast-1_20160128T1210Z_oQS7fyAZy1cMOXjc.json.gz",2,4934,"REST.GET.ACL","-___--___[-]___...____-___----____..____///--////-","-","54.229.81.168","b5ddbe60-1e6a-4d08-9452-1e77a566e84c","-","GET /ta-cloudtrail-singapore/AWSLogs/063605715280/CloudTrail/ap-southeast-1/2016/01/28/063605715280_CloudTrail_ap-southeast-1_20160128T1210Z_oQS7fyAZy1cMOXjc.json.gz HTTP/1.1","-","s3://*","aws:s3:accesslogs","ip-10-202-15-14.ec2.splunkit.io",,,,none,1636007926,1864,"-","Boto/2.38.0 Python/2.7.9 Linux/3.13.0-40-generic","-","-   ta-cloudtrail-singapore   [-]   54.229.81.168    -   b5ddbe60-1e6a-4d08-9452-1e77a566e84c    REST.GET.ACL    AWSLogs/063605715280/CloudTrail/ap-southeast-1/2016/01/28/063605715280_CloudTrail_ap-southeast-1_20160128T1210Z_oQS7fyAZy1cMOXjc.json.gz   ""GET /ta-cloudtrail-singapore/AWSLogs/063605715280/CloudTrail/ap-southeast-1/2016/01/28/063605715280_CloudTrail_ap-southeast-1_20160128T1210Z_oQS7fyAZy1cMOXjc.json.gz HTTP/1.1""   403    RequestTimeTooSkewed    4934    4934  1864    -   ""-""   ""Boto/2.38.0 Python/2.7.9 Linux/3.13.0-40-generic""    -
","2021-11-04T06:38:46.000+0000"
"jove-aws-billing","-","-",InvalidAccessKeyId,,"eventgen-hod",403,main,"AWSLogs/063605715280/CloudTrail/sa-east-1/2016/01/28/063605715280_CloudTrail_sa-east-1_20160128T1255Z_7M0GBCxceSIf58dA.json.gz",2,3568,"REST.HEAD.BUCKET","-___--___[-]___...____-___----____..____///--////-","-","54.229.80.17","bc745fae-6263-4082-81eb-e7545b8eb807","-","PUT /AWSLogs/063605715280/CloudTrail/sa-east-1/2016/01/28/063605715280_CloudTrail_sa-east-1_20160128T1255Z_7M0GBCxceSIf58dA.json.gz HTTP/1.1","-","s3://*","aws:s3:accesslogs","ip-10-202-15-14.ec2.splunkit.io",,,,none,1636007805,5805,"-","Boto/2.38.0 Python/2.7.9 Linux/3.10.0-229.7.2.el7.x86_64","-","-   jove-aws-billing   [-]   54.229.80.17    -   bc745fae-6263-4082-81eb-e7545b8eb807    REST.HEAD.BUCKET    AWSLogs/063605715280/CloudTrail/sa-east-1/2016/01/28/063605715280_CloudTrail_sa-east-1_20160128T1255Z_7M0GBCxceSIf58dA.json.gz   ""PUT /AWSLogs/063605715280/CloudTrail/sa-east-1/2016/01/28/063605715280_CloudTrail_sa-east-1_20160128T1255Z_7M0GBCxceSIf58dA.json.gz HTTP/1.1""   403    InvalidAccessKeyId    -    3568  5805    -   ""-""   ""Boto/2.38.0 Python/2.7.9 Linux/3.10.0-229.7.2.el7.x86_64""    -
","2021-11-04T06:36:45.000+0000"
"splunk-mobile","-","-","-",,"eventgen-hod",200,main,"AWSLogs/063605715280/CloudTrail/ap-southeast-2/2016/01/28/063605715280_CloudTrail_ap-southeast-2_20160128T1235Z_tcCJhAhgA72yuM6j.json.gz",2,3962,"REST.HEAD.OBJECT","-___-___[-]___...____-___----____..____///--////--","-","54.81.47.18","5c581052-a2d2-4d27-ae32-97604918bad8","-","PUT /AWSLogs/063605715280/CloudTrail/ap-southeast-2/2016/01/28/063605715280_CloudTrail_ap-southeast-2_20160128T1235Z_tcCJhAhgA72yuM6j.json.gz HTTP/1.1","-","s3://*","aws:s3:accesslogs","ip-10-202-15-14.ec2.splunkit.io",,,,none,1636007446,8836,"-","aws-sdk-ruby/1.63.0 ruby/1.9.2 x86_64-linux","-","-   splunk-mobile   [-]   54.81.47.18    -   5c581052-a2d2-4d27-ae32-97604918bad8    REST.HEAD.OBJECT    AWSLogs/063605715280/CloudTrail/ap-southeast-2/2016/01/28/063605715280_CloudTrail_ap-southeast-2_20160128T1235Z_tcCJhAhgA72yuM6j.json.gz   ""PUT /AWSLogs/063605715280/CloudTrail/ap-southeast-2/2016/01/28/063605715280_CloudTrail_ap-southeast-2_20160128T1235Z_tcCJhAhgA72yuM6j.json.gz HTTP/1.1""   200    -    -    3962  8836    -   ""-""   ""aws-sdk-ruby/1.63.0 ruby/1.9.2 x86_64-linux""    -
","2021-11-04T06:30:46.000+0000"
"ta-cloudtrail-singapore","-","-",InvalidAccessKeyId,,"eventgen-hod",403,main,"AWSLogs/063605715280/CloudTrail/us-west-2/2016/01/28/063605715280_CloudTrail_us-west-2_20160128T1215Z_4mtL2i3yjRfp1g7o.json.gz",2,525,"REST.HEAD.OBJECT","-___--___[-]___...____-___----____..____///--////-","-","54.238.226.225","6102f58c-8f82-433d-bce9-4e9354e5e3e7","-","PUT /AWSLogs/063605715280/CloudTrail/us-west-2/2016/01/28/063605715280_CloudTrail_us-west-2_20160128T1215Z_4mtL2i3yjRfp1g7o.json.gz HTTP/1.1","-","s3://*","aws:s3:accesslogs","ip-10-202-15-14.ec2.splunkit.io",,,,none,1636007266,925,"-","Boto/2.38.0 Python/2.7.9 Linux/3.10.0-229.7.2.el7.x86_64","-","-   ta-cloudtrail-singapore   [-]   54.238.226.225    -   6102f58c-8f82-433d-bce9-4e9354e5e3e7    REST.HEAD.OBJECT    AWSLogs/063605715280/CloudTrail/us-west-2/2016/01/28/063605715280_CloudTrail_us-west-2_20160128T1215Z_4mtL2i3yjRfp1g7o.json.gz   ""PUT /AWSLogs/063605715280/CloudTrail/us-west-2/2016/01/28/063605715280_CloudTrail_us-west-2_20160128T1215Z_4mtL2i3yjRfp1g7o.json.gz HTTP/1.1""   403    InvalidAccessKeyId    -    525  925    -   ""-""   ""Boto/2.38.0 Python/2.7.9 Linux/3.10.0-229.7.2.el7.x86_64""    -
","2021-11-04T06:27:46.000+0000"
"ta-cloudtrail-singapore","-","-",PermanentRedirect,,"eventgen-hod",301,main,"AWSLogs/063605715280/CloudTrail/us-west-2/2016/01/28/063605715280_CloudTrail_us-west-2_20160128T1240Z_uTlX36drvnT8gx9i.json.gz",2,4118,"REST.HEAD.BUCKET","-___--___[-]___...____-___----____..____///--////-","-","54.213.244.221","8b503d4a-43bb-40ed-8aa3-7d9b8c72f5c0","-","PUT /AWSLogs/063605715280/CloudTrail/us-west-2/2016/01/28/063605715280_CloudTrail_us-west-2_20160128T1240Z_uTlX36drvnT8gx9i.json.gz HTTP/1.1","-","s3://*","aws:s3:accesslogs","ip-10-202-15-14.ec2.splunkit.io",,,,none,1636007235,7992,"-","Boto/2.38.0 Python/2.7.9 Linux/3.10.0-123.el7.x86_64","-","-   ta-cloudtrail-singapore   [-]   54.213.244.221    -   8b503d4a-43bb-40ed-8aa3-7d9b8c72f5c0    REST.HEAD.BUCKET    AWSLogs/063605715280/CloudTrail/us-west-2/2016/01/28/063605715280_CloudTrail_us-west-2_20160128T1240Z_uTlX36drvnT8gx9i.json.gz   ""PUT /AWSLogs/063605715280/CloudTrail/us-west-2/2016/01/28/063605715280_CloudTrail_us-west-2_20160128T1240Z_uTlX36drvnT8gx9i.json.gz HTTP/1.1""   301    PermanentRedirect    -    4118  7992    -   ""-""   ""Boto/2.38.0 Python/2.7.9 Linux/3.10.0-123.el7.x86_64""    -
","2021-11-04T06:27:15.000+0000"
